probe_id,relationship_type,sample_pool,clean_morphology_inclusion,scene,object_hypothesis_id,state_condition,optical_frame,tau0_sar_frame,sar_window_start,sar_window_end,sar_window_frames,n_sar_frames_observed,support_region_mode,range_prior_mode,best_peak_frame,best_peak_to_background_ratio,median_peak_to_background_ratio,peak_frame_to_frame_step_mean_px,centroid_frame_to_frame_step_mean_px,centroid_drift_x,centroid_drift_y,short_window_stability_label,gt_frame_in_window_posthoc,single_frame_peak_to_background_ratio,window_vs_single_observation,notes,provenance_labels
W0049,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,171,356.25,355,358,355;356;357;358,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,356,1.9787,1.9418,433.388,6.976,1.62193,-0.01185,short_window_peak_or_centroid_stable,true,1.9787,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0050,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,171,356.25,355,358,355;356;357;358,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,356,1.9787,1.9418,433.388,6.976,1.62193,-0.01185,short_window_peak_or_centroid_stable,true,1.9424,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0051,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,172,358.3333,357,360,357;358;359;360,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,360,2.0003,1.9419,0.333,7.378,2.23725,1.25442,short_window_peak_or_centroid_stable,true,1.9414,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0052,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,172,358.3333,357,360,357;358;359;360,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,360,2.0003,1.9419,0.333,7.378,2.23725,1.25442,short_window_peak_or_centroid_stable,true,1.9032,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0053,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,173,360.4167,359,362,359;360;361;362,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,361,2.0647,2.0295,0,7.19,2.87221,4.23377,short_window_peak_or_centroid_stable,true,1.9995,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0054,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,173,360.4167,359,362,359;360;361;362,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,361,2.0647,2.0295,0,7.19,2.87221,4.23377,short_window_peak_or_centroid_stable,true,2.0647,single_frame_peak_observation_stronger_than_window_best,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0055,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,174,362.5,361,364,361;362;363;364,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,364,2.084,2.0609,0,5.525,0.59686,3.79291,short_window_peak_or_centroid_stable,true,2.0583,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0056,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,174,362.5,361,364,361;362;363;364,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,364,2.084,2.0609,0,5.525,0.59686,3.79291,short_window_peak_or_centroid_stable,true,2.0457,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0057,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,175,364.5833,363,366,363;364;365;366,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,364,2.0811,2.058,0,8.107,-0.81289,1.62841,short_window_peak_or_centroid_stable,true,2.0811,single_frame_peak_observation_stronger_than_window_best,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0058,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,175,364.5833,363,366,363;364;365;366,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,364,2.0811,2.058,0,8.107,-0.81289,1.62841,short_window_peak_or_centroid_stable,true,2.0538,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0059,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,176,366.6667,365,368,365;366;367;368,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,366,2.0605,2.0546,0,5.604,-2.12697,-3.78119,short_window_peak_or_centroid_stable,true,2.0605,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0060,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,176,366.6667,365,368,365;366;367;368,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,366,2.0605,2.0546,0,5.604,-2.12697,-3.78119,short_window_peak_or_centroid_stable,true,2.0518,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0061,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,177,368.75,367,370,367;368;369;370,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,368,2.0554,2.0302,0,2.539,0.21953,1.83722,short_window_peak_or_centroid_stable,true,2.0554,single_frame_peak_observation_stronger_than_window_best,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0062,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,177,368.75,367,370,367;368;369;370,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,368,2.0554,2.0302,0,2.539,0.21953,1.83722,short_window_peak_or_centroid_stable,true,2.0102,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0063,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,178,370.8333,369,372,369;370;371;372,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,370,2.0086,1.9988,0,3.119,0.33588,3.05131,short_window_peak_or_centroid_stable,true,2.0086,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0064,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,178,370.8333,369,372,369;370;371;372,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,370,2.0086,1.9988,0,3.119,0.33588,3.05131,short_window_peak_or_centroid_stable,true,1.9894,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0065,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,179,372.9167,371,374,371;372;373;374,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,374,2.0759,2.0143,0,3.447,-1.95987,0.32767,short_window_peak_or_centroid_stable,true,1.9246,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0066,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,179,372.9167,371,374,371;372;373;374,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,374,2.0759,2.0143,0,3.447,-1.95987,0.32767,short_window_peak_or_centroid_stable,true,2.0404,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0067,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,180,375,374,376,374;375;376,3,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,376,2.166,2.1152,0,1.08,-0.05907,-0.55491,short_window_peak_or_centroid_stable,true,2.0746,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0068,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,180,375,374,376,374;375;376,3,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,376,2.166,2.1152,0,1.08,-0.05907,-0.55491,short_window_peak_or_centroid_stable,true,2.1152,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0069,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,180,375,374,376,374;375;376,3,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,376,2.166,2.1152,0,1.08,-0.05907,-0.55491,short_window_peak_or_centroid_stable,true,2.166,single_frame_peak_observation_stronger_than_window_best,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0070,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,181,377.0833,376,379,376;377;378;379,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,377,2.2067,2.166,0,6.848,1.59917,6.26354,short_window_peak_or_centroid_stable,true,2.2067,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0071,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,181,377.0833,376,379,376;377;378;379,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,377,2.2067,2.166,0,6.848,1.59917,6.26354,short_window_peak_or_centroid_stable,true,2.1382,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0072,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,182,379.1667,378,381,378;379;380;381,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,379,2.1652,2.1305,0,3.621,-0.63093,1.33867,short_window_peak_or_centroid_stable,true,2.1652,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0073,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,182,379.1667,378,381,378;379;380;381,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,379,2.1652,2.1305,0,3.621,-0.63093,1.33867,short_window_peak_or_centroid_stable,true,2.124,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0074,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,183,381.25,380,383,380;381;382;383,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,380,2.1223,2.0895,0,9.684,-2.7983,-3.4165,short_window_peak_or_centroid_stable,true,2.0797,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0075,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,183,381.25,380,383,380;381;382;383,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,380,2.1223,2.0895,0,9.684,-2.7983,-3.4165,short_window_peak_or_centroid_stable,true,2.0735,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0076,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,184,383.3333,382,385,382;383;384;385,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,385,2.1533,2.1082,0,12.244,-0.24991,3.3246,short_window_peak_or_centroid_stable,true,2.0974,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0077,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,184,383.3333,382,385,382;383;384;385,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,385,2.1533,2.1082,0,12.244,-0.24991,3.3246,short_window_peak_or_centroid_stable,true,2.119,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0078,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,185,385.4167,384,387,384;385;386;387,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,387,2.1528,2.1347,0,16.01,-0.42635,1.46781,short_window_peak_or_centroid_stable,true,2.1518,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0079,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,185,385.4167,384,387,384;385;386;387,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,387,2.1528,2.1347,0,16.01,-0.42635,1.46781,short_window_peak_or_centroid_stable,true,2.0622,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0080,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,186,387.5,386,389,386;387;388;389,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,387,2.1493,2.0517,165.842,9.358,-0.94167,2.56817,short_window_peak_or_centroid_stable,true,2.1493,single_frame_peak_observation_stronger_than_window_best,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0081,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,186,387.5,386,389,386;387;388;389,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,387,2.1493,2.0517,165.842,9.358,-0.94167,2.56817,short_window_peak_or_centroid_stable,true,1.8892,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0082,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,187,389.5833,388,391,388;389;390;391,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,390,2.1727,1.965,150.118,8.376,-0.80245,0.91761,short_window_peak_or_centroid_stable,true,2.0424,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0083,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,187,389.5833,388,391,388;389;390;391,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,390,2.1727,1.965,150.118,8.376,-0.80245,0.91761,short_window_peak_or_centroid_stable,true,2.1727,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0084,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,188,391.6667,390,393,390;391;392;393,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,390,2.1695,2.0267,0,5.833,-1.65322,-2.32543,short_window_peak_or_centroid_stable,true,1.8695,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0085,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,188,391.6667,390,393,390;391;392;393,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,390,2.1695,2.0267,0,5.833,-1.65322,-2.32543,short_window_peak_or_centroid_stable,true,1.967,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0086,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,189,393.75,392,395,392;393;394;395,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,393,2.085,2.0381,107.745,7.244,-0.62218,4.73738,short_window_peak_or_centroid_stable,true,2.085,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0087,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,189,393.75,392,395,392;393;394;395,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,393,2.085,2.0381,107.745,7.244,-0.62218,4.73738,short_window_peak_or_centroid_stable,true,1.993,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0088,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,206,429.1667,428,431,428;429;430;431,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,428,1.9182,1.7565,45.029,3.989,-0.63792,0.74086,short_window_peak_or_centroid_stable,true,1.7284,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0089,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,complete,210,437.5,436,439,436;437;438;439,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,439,1.8014,1.7701,2.404,2.985,1.59277,-1.23966,short_window_peak_or_centroid_stable,true,1.7413,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0090,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,complete,184,383.3333,382,385,382;383;384;385,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,385,2.2625,2.2105,867.145,10.621,0.44305,2.0961,short_window_peak_or_centroid_stable,true,2.1979,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0091,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,complete,184,383.3333,382,385,382;383;384;385,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,385,2.2625,2.2105,867.145,10.621,0.44305,2.0961,short_window_peak_or_centroid_stable,true,2.2232,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0092,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,complete,212,441.6667,440,443,440;441;442;443,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,442,2.1673,2.0725,137.246,4.436,-0.44742,1.52465,short_window_peak_or_centroid_stable,true,2.1673,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0093,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,complete,13,27.0833,26,29,26;27;28;29,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,28,2.0832,2.0484,433.493,10.483,1.50125,9.64001,short_window_peak_or_centroid_stable,true,2.0824,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0094,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,complete,15,31.25,30,33,30;31;32;33,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,33,2.0657,2.0192,435.027,10.162,-8.12814,-0.61035,short_window_peak_or_centroid_stable,true,2.0009,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0095,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,complete,37,77.0833,76,79,76;77;78;79,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,76,2.2031,2.1897,0,3.687,1.56247,-3.00013,short_window_peak_or_centroid_stable,true,2.201,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
W0096,optical_single_frame_to_sar_temporal_short_window,paired_optical_object_sar_gt,true,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,complete,39,81.25,80,83,80;81;82;83,4,coarse_optical_azimuth_sector_broad_range,broad_unknown_range_prior,82,2.2181,2.1953,0,4.369,0.37412,-3.43218,short_window_peak_or_centroid_stable,true,2.1745,window_contains_equal_or_stronger_peak_observation,Short-window extraction reuses the optical-derived support region across tau in W_sar.,runtime_safe_temporal_evidence;SAR_image_observation;SAR_temporal_observation;SAR_GT_posthoc_evidence
