peak_audit_id,mode_name,relationship_type,sample_pool,clean_morphology_inclusion,scene,object_hypothesis_id,state_condition,optical_frame,sar_frame,support_azimuth_start_deg,support_azimuth_end_deg,support_radius_min_px,support_radius_max_px,radius_band_width_px,range_band_source,support_area_px,area_ratio_vs_broad,gt_radius_px_posthoc,gt_azimuth_deg_posthoc,gt_inside_support_posthoc,gt_radius_inside_posthoc,top1_peak_value,top2_peak_value,top1_top2_ratio,top1_background_ratio,top2_background_ratio,top1_x,top1_y,top2_x,top2_y,top1_top2_distance_px,local_peak_count_above_bg_p95,scatter_centroid_x,scatter_centroid_y,centroid_residual_px,short_window_frames,short_window_observed_frames,short_window_top1_persistence_rate,short_window_peak_persistence_label,tube_peak_continuity_label,peak_competition_label,sar_image_path,notes,provenance_labels
P00195,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,186,387,-3.5116,28.8348,318.892,471.456,152.564,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,34038,0.0679,402.518,14.821,true,true,0.749,0.6824,1.0977,1.7656,1.6085,1137,909,1188,969,78.746,26,1137,909,109.706,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000387.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00196,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,186,388,-3.5116,28.8348,0,1332.7,1332.7,previous_broad_unknown_range_prior,501309,1,410.096,16.63,true,true,0.9961,0.9961,1,1.8469,1.8469,1080,0,1416,24,336.856,4,1167.743,1189.17,525.642,386;387;388;389,4,0.25,top1_peak_not_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000388.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00197,complete_shape_quantile_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,186,388,-3.5116,28.8348,361.772,436.577,74.805,posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,16776,0.0335,410.096,16.63,true,true,0.8667,0.7569,1.1451,1.7599,1.5369,1152,909,1173,903,21.84,22,1152,909,95.09,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000388.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00198,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,186,388,-3.5116,28.8348,326.519,456.519,130,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,28719,0.0573,410.096,16.63,true,true,0.8667,0.7569,1.1451,1.7565,1.534,1152,909,1173,903,21.84,23,1152,909,96.335,386;387;388;389,4,1,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000388.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00199,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,186,388,-3.5116,28.8348,318.489,448.489,130,posthoc_object_smoothed_range_trend_plus_local_median,28071,0.056,410.096,16.63,true,true,0.8667,0.7569,1.1451,1.7566,1.5341,1152,909,1173,903,21.84,22,1152,909,98.266,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000388.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00200,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,186,388,-3.5116,28.8348,318.892,471.456,152.564,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,34038,0.0679,410.096,16.63,true,true,0.8667,0.7569,1.1451,1.755,1.5327,1152,909,1173,903,21.84,25,1152,909,95.666,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000388.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00201,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,187,389,-1.6398,31.0581,0,1332.7,1332.7,previous_broad_unknown_range_prior,506709,1,406.056,17.131,true,true,0.9961,0.9922,1.004,1.9898,1.982,1161,1299,1155,1326,27.659,2,1159.265,1313.521,648.494,388;389;390;391,4,0.75,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000389.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00202,complete_shape_quantile_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,187,389,-1.6398,31.0581,361.772,437.025,75.253,posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,17190,0.0339,406.056,17.131,true,true,0.8431,0.7216,1.1685,1.8786,1.6077,1161,906,1305,969,157.178,21,1161,906,101.882,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000389.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00203,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,187,389,-1.6398,31.0581,326.519,456.519,130,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,29034,0.0573,406.056,17.131,true,true,0.8431,0.7216,1.1685,1.8743,1.6041,1161,906,1305,969,157.178,24,1161,906,103.188,388;389;390;391,4,1,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000389.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00204,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,187,389,-1.6398,31.0581,317.433,447.433,130,posthoc_object_smoothed_range_trend_plus_local_median,28368,0.056,406.056,17.131,true,true,0.8431,0.7216,1.1685,1.8744,1.6042,1161,906,1305,969,157.178,22,1161,906,105.409,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000389.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00205,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,187,389,-1.6398,31.0581,318.892,471.456,152.564,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,34416,0.0679,406.056,17.131,true,true,0.8431,0.7216,1.1685,1.8724,1.6024,1161,906,1305,969,157.178,26,1161,906,102.509,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000389.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00206,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,187,390,-1.6398,31.0581,0,1332.7,1332.7,previous_broad_unknown_range_prior,506709,1,409.201,17.957,true,true,0.9961,0.9922,1.004,2.1119,2.1036,1161,1299,1155,1326,27.659,2,1159.265,1313.521,648.494,388;389;390;391,4,0.75,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000390.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00207,complete_shape_quantile_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,187,390,-1.6398,31.0581,361.772,437.025,75.253,posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,17190,0.0339,409.201,17.957,true,true,0.8,0.6667,1.2,1.9194,1.5995,1161,906,1212,972,83.409,20,1161,906,101.882,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000390.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00208,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,187,390,-1.6398,31.0581,326.519,456.519,130,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,29034,0.0573,409.201,17.957,true,true,0.8,0.6667,1.2,1.9144,1.5953,1161,906,1311,966,161.555,23,1161,906,103.188,388;389;390;391,4,1,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000390.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00209,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,187,390,-1.6398,31.0581,316.709,446.709,130,posthoc_object_smoothed_range_trend_plus_local_median,28359,0.056,409.201,17.957,true,true,0.8,0.6667,1.2,1.9146,1.5955,1161,906,1311,966,161.555,21,1161,906,105.617,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000390.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00210,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,187,390,-1.6398,31.0581,318.892,471.456,152.564,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,34416,0.0679,409.201,17.957,true,true,0.8,0.6667,1.2,1.9121,1.5935,1161,906,1212,972,83.409,23,1161,906,102.509,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000390.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00211,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,188,391,0.236,33.334,0,1332.7,1332.7,previous_broad_unknown_range_prior,512919,1,408.111,17.806,true,true,0.9961,0.9922,1.004,1.8261,1.8189,1161,1299,1155,1329,30.594,2,1159.287,1314.281,649.199,390;391;392;393,4,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000391.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00212,complete_shape_quantile_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,188,391,0.236,33.334,361.772,437.025,75.253,posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,17307,0.0337,408.111,17.806,true,true,0.7843,0.7804,1.005,1.5761,1.5682,1203,897,1215,969,72.993,21,1203,897,83.81,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000391.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00213,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,188,391,0.236,33.334,326.519,456.519,130,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,29277,0.0571,408.111,17.806,true,true,0.7843,0.7804,1.005,1.5731,1.5652,1203,897,1215,969,72.993,27,1203,897,86.931,390;391;392;393,4,0.25,top1_peak_not_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000391.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00214,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,188,391,0.236,33.334,315.985,445.985,130,posthoc_object_smoothed_range_trend_plus_local_median,28485,0.0555,408.111,17.806,true,true,0.7843,0.7804,1.005,1.5732,1.5653,1203,897,1215,969,72.993,24,1203,897,91.997,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000391.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00215,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,188,391,0.236,33.334,318.892,471.456,152.564,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,34695,0.0676,408.111,17.806,true,true,0.7843,0.7804,1.005,1.5717,1.5639,1203,897,1215,969,72.993,29,1203,897,85.407,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000391.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00216,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,188,392,0.236,33.334,0,1332.7,1332.7,previous_broad_unknown_range_prior,512919,1,415.184,19.447,true,true,0.9961,0.9922,1.004,1.9176,1.9101,1161,1299,1155,1329,30.594,2,1159.287,1314.281,649.199,390;391;392;393,4,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000392.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00217,complete_shape_quantile_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,188,392,0.236,33.334,361.772,429.235,67.463,posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,15372,0.03,415.184,19.447,true,true,0.7922,0.7373,1.0745,1.6906,1.5734,1161,909,1236,969,96.047,21,1161,909,115.496,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000392.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
