diagnosis_id,mode_name,scene,object_hypothesis_id,sample_pool,clean_morphology_inclusion,state_condition,optical_frame,sar_frame,gt_center_x_posthoc,gt_center_y_posthoc,gt_size_proxy_px_posthoc,near_gt_threshold_px_posthoc,extended_gt_threshold_px_posthoc,topk_peak_count,topk_peaks_xy_value_distance,top1_distance_to_gt_px_posthoc,top2_distance_to_gt_px_posthoc,top3_distance_to_gt_px_posthoc,best_topk_rank_to_gt_posthoc,best_topk_distance_to_gt_px_posthoc,top1_near_gt_posthoc,top2_or_top3_nearer_than_top1_posthoc,topk_contains_peak_near_gt_posthoc,multiple_topk_peaks_near_gt_posthoc,all_topk_far_from_gt_posthoc,topk_gt_relationship_label,provenance_labels,notes
K00512,state_conditioned_range_band,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0080,paired_optical_object_sar_gt,true,complete,139,290,1267.92,1207.349,147.68,110.76,221.52,5,"1:1290,816,v=0.6235,d_gt=391.97;2:1224,1071,v=0.3843,d_gt=143.25;3:1419,858,v=0.3804,d_gt=380.62;4:1320,825,v=0.3412,d_gt=385.88;5:1308,1062,v=0.3098,d_gt=150.77",391.971,143.248,380.618,2,143.248,false,true,false,true,false,multiple_topk_peaks_near_gt_extended_scatter_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00513,object_smoothed_range_band,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0080,paired_optical_object_sar_gt,true,complete,139,290,1267.92,1207.349,147.68,110.76,221.52,5,"1:1248,1164,v=0.3451,d_gt=47.71;2:1215,1224,v=0.3216,d_gt=55.48;3:1221,1158,v=0.3059,d_gt=68.09;4:1248,1140,v=0.2627,d_gt=70.23;5:1197,1170,v=0.2314,d_gt=80.15",47.707,55.478,68.094,1,47.707,true,false,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00514,scene_residual_range_band,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0080,paired_optical_object_sar_gt,true,complete,139,290,1267.92,1207.349,147.68,110.76,221.52,2,"1:1158,1323,v=0.9922,d_gt=159.55;2:1170,1302,v=0.9922,d_gt=136.19",159.554,136.188,,2,136.188,false,true,false,true,false,multiple_topk_peaks_near_gt_extended_scatter_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00515,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,151,315,956.45,1010.55,157.5,118.125,236.25,4,"1:1134,1314,v=1,d_gt=351.58;2:597,120,v=0.9961,d_gt=960.36;3:1152,1329,v=0.9922,d_gt=373.7;4:675,87,v=0.9922,d_gt=965.48",351.576,960.356,373.698,1,351.576,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00516,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,151,315,956.45,1010.55,157.5,118.125,236.25,5,"1:1023,1032,v=0.7608,d_gt=69.92;2:1062,1008,v=0.702,d_gt=105.58;3:1047,966,v=0.6863,d_gt=100.92;4:987,1035,v=0.6784,d_gt=39.13;5:855,966,v=0.6353,d_gt=110.8",69.921,105.581,100.916,4,39.129,true,false,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00517,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,151,315,956.45,1010.55,157.5,118.125,236.25,5,"1:1023,1032,v=0.7608,d_gt=69.92;2:1062,1008,v=0.702,d_gt=105.58;3:1047,966,v=0.6863,d_gt=100.92;4:987,1035,v=0.6784,d_gt=39.13;5:855,966,v=0.6353,d_gt=110.8",69.921,105.581,100.916,4,39.129,true,false,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00518,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,151,315,956.45,1010.55,157.5,118.125,236.25,5,"1:1023,1032,v=0.7608,d_gt=69.92;2:1062,1008,v=0.702,d_gt=105.58;3:1047,966,v=0.6863,d_gt=100.92;4:987,1035,v=0.6784,d_gt=39.13;5:855,966,v=0.6353,d_gt=110.8",69.921,105.581,100.916,4,39.129,true,false,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00519,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,153,319,982.076,1008.91,159.155,119.366,238.733,2,"1:1134,1314,v=1,d_gt=340.82;2:1152,1329,v=0.9922,d_gt=362.4",340.824,362.397,,1,340.824,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00520,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,153,319,982.076,1008.91,159.155,119.366,238.733,5,"1:876,966,v=0.8235,d_gt=114.43;2:1089,1008,v=0.8157,d_gt=106.93;3:1029,1035,v=0.8039,d_gt=53.69;4:1053,1014,v=0.7765,d_gt=71.11;5:993,1179,v=0.7686,d_gt=170.44",114.426,106.928,53.689,3,53.689,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00521,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,153,319,982.076,1008.91,159.155,119.366,238.733,5,"1:876,966,v=0.8235,d_gt=114.43;2:1089,1008,v=0.8157,d_gt=106.93;3:1029,1035,v=0.8039,d_gt=53.69;4:1053,1014,v=0.7765,d_gt=71.11;5:993,1179,v=0.7686,d_gt=170.44",114.426,106.928,53.689,3,53.689,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00522,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,153,319,982.076,1008.91,159.155,119.366,238.733,5,"1:876,966,v=0.8235,d_gt=114.43;2:1089,1008,v=0.8157,d_gt=106.93;3:1029,1035,v=0.8039,d_gt=53.69;4:1053,1014,v=0.7765,d_gt=71.11;5:993,1179,v=0.7686,d_gt=170.44",114.426,106.928,53.689,3,53.689,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00523,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,154,321,993.833,1004.75,154.423,115.817,231.635,4,"1:1134,1314,v=1,d_gt=339.53;2:1152,1326,v=0.9922,d_gt=358.08;3:1152,1305,v=0.9922,d_gt=339.36;4:519,159,v=0.9922,d_gt=969.93",339.533,358.076,339.362,3,339.362,false,true,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00524,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,154,321,993.833,1004.75,154.423,115.817,231.635,5,"1:891,966,v=0.8431,d_gt=109.89;2:1104,1005,v=0.7961,d_gt=110.17;3:1023,1035,v=0.7882,d_gt=42.02;4:924,825,v=0.7882,d_gt=192.84;5:1059,1032,v=0.7843,d_gt=70.63",109.892,110.167,42.021,3,42.021,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00525,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,154,321,993.833,1004.75,154.423,115.817,231.635,5,"1:891,966,v=0.8431,d_gt=109.89;2:1104,1005,v=0.7961,d_gt=110.17;3:1023,1035,v=0.7882,d_gt=42.02;4:1059,1032,v=0.7843,d_gt=70.63;5:1005,1179,v=0.7804,d_gt=174.61",109.892,110.167,42.021,3,42.021,true,true,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00526,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,154,321,993.833,1004.75,154.423,115.817,231.635,5,"1:891,966,v=0.8431,d_gt=109.89;2:1104,1005,v=0.7961,d_gt=110.17;3:924,825,v=0.7882,d_gt=192.84;4:1023,1035,v=0.7882,d_gt=42.02;5:1059,1032,v=0.7843,d_gt=70.63",109.892,110.167,192.839,4,42.021,true,false,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00527,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,155,323,1010.317,1004.063,152.033,114.025,228.049,3,"1:1143,1299,v=0.9961,d_gt=323.41;2:1152,1326,v=0.9922,d_gt=351.73;3:1080,0,v=0.9922,d_gt=1006.48",323.408,351.735,1006.478,1,323.408,false,false,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00528,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,155,323,1010.317,1004.063,152.033,114.025,228.049,5,"1:1071,1032,v=0.8157,d_gt=66.8;2:1143,1044,v=0.8118,d_gt=138.56;3:903,966,v=0.8078,d_gt=113.87;4:1122,1005,v=0.8078,d_gt=111.69;5:1038,1035,v=0.7765,d_gt=41.51",66.805,138.563,113.867,5,41.514,true,false,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00529,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,155,323,1010.317,1004.063,152.033,114.025,228.049,5,"1:1071,1032,v=0.8157,d_gt=66.8;2:1143,1044,v=0.8118,d_gt=138.56;3:903,966,v=0.8078,d_gt=113.87;4:1122,1005,v=0.8078,d_gt=111.69;5:1038,1035,v=0.7765,d_gt=41.51",66.805,138.563,113.867,5,41.514,true,false,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00530,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,155,323,1010.317,1004.063,152.033,114.025,228.049,5,"1:1071,1032,v=0.8157,d_gt=66.8;2:1143,1044,v=0.8118,d_gt=138.56;3:1122,1005,v=0.8078,d_gt=111.69;4:903,966,v=0.8078,d_gt=113.87;5:936,825,v=0.7765,d_gt=193.87",66.805,138.563,111.687,1,66.805,true,false,true,true,false,top1_peak_near_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00531,broad_fan_baseline,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,174,362,1251.425,1005.568,154.52,115.89,231.78,4,"1:1821,177,v=0.9961,d_gt=1005.46;2:1161,1299,v=0.9961,d_gt=307.05;3:1155,1329,v=0.9922,d_gt=337.5;4:942,15,v=0.9922,d_gt=1037.77",1005.455,307.049,337.5,2,307.049,false,true,false,false,true,all_topk_peaks_far_from_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00532,state_conditioned_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,174,362,1251.425,1005.568,154.52,115.89,231.78,5,"1:1116,972,v=0.8392,d_gt=139.52;2:1485,906,v=0.8314,d_gt=253.91;3:1260,1035,v=0.7922,d_gt=30.66;4:1482,867,v=0.7922,d_gt=269.01;5:1389,1050,v=0.7882,d_gt=144.57",139.523,253.912,30.656,3,30.656,false,true,true,true,false,later_topk_peak_nearer_to_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00533,object_smoothed_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,174,362,1251.425,1005.568,154.52,115.89,231.78,5,"1:1116,972,v=0.8392,d_gt=139.52;2:1260,1035,v=0.7922,d_gt=30.66;3:1389,1050,v=0.7882,d_gt=144.57;4:1200,1038,v=0.7843,d_gt=60.8;5:1353,1059,v=0.7647,d_gt=114.77",139.523,30.656,144.572,2,30.656,false,true,true,true,false,later_topk_peak_nearer_to_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
K00534,scene_residual_range_band,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,false,edge_or_truncated,174,362,1251.425,1005.568,154.52,115.89,231.78,5,"1:1116,972,v=0.8392,d_gt=139.52;2:1485,906,v=0.8314,d_gt=253.91;3:1260,1035,v=0.7922,d_gt=30.66;4:1482,867,v=0.7922,d_gt=269.01;5:1389,1050,v=0.7882,d_gt=144.57",139.523,253.912,30.656,3,30.656,false,true,true,true,false,later_topk_peak_nearer_to_gt_posthoc,SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,Top-k distances to GT are posthoc diagnostics only; no peak is promoted to a final target center.
