experiment_id,experiment_type,method,physical_vehicle_id,source_pair_id,sar_frame,persistent_hypothesis_id,parent_hypothesis_ids,branch_status,association_event,support_frames,assembly_id,hypothesis_region,hypothesis_centroid,hypothesis_azimuth,hypothesis_radial,velocity_px,area_ratio_vs_source,single_search_ratio,total_hypothesis_area,total_search_area,total_search_ratio,hypothesis_count,hypothesis_budget_exceeded,notes
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,42,OPEN_WHITE_0204_TO_0207_c1c_42_02,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_42_a002,"1256.000,998.000,1288.000,1022.000","1265.381,1010.238",19.165424,339.230133,"117.220,-52.504",0.058438,0.015625,12328,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,43,OPEN_WHITE_0204_TO_0207_c1c_43_01,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_43_a001,"1104.000,982.000,1248.000,1059.000","1161.930,1029.866",1.490639,302.811859,"13.768,-32.876",0.843696,0.015625,11472,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,43,OPEN_WHITE_0204_TO_0207_c1c_43_02,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_43_a002,"1272.000,998.000,1296.000,1014.000","1284.898,1004.254",21.854387,351.653534,"136.737,-58.488",0.029219,0.015625,11472,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,44,OPEN_WHITE_0204_TO_0207_c1c_44_01,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_44_a001,"1104.000,990.000,1248.000,1059.000","1162.178,1029.906",1.540661,302.792206,"14.016,-32.836",0.756039,0.015625,10320,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,44,OPEN_WHITE_0204_TO_0207_c1c_44_02,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_44_a002,"1280.000,998.000,1304.000,1014.000","1289.408,1004.143",22.527468,353.449219,"141.247,-58.599",0.029219,0.015625,10320,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,45,OPEN_WHITE_0204_TO_0207_c1c_45_01,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_45_a001,"1104.000,990.000,1248.000,1059.000","1160.494,1029.663",1.227145,302.928711,"12.332,-33.079",0.756039,0.015625,10704,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,45,OPEN_WHITE_0204_TO_0207_c1c_45_02,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_45_a002,"1280.000,990.000,1312.000,1014.000","1296.176,1000.422",23.293398,359.516968,"148.015,-62.320",0.058438,0.015625,10704,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,46,OPEN_WHITE_0204_TO_0207_c1c_46_01,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_46_a001,"1104.000,990.000,1248.000,1059.000","1160.809,1029.269",1.272968,303.396973,"12.648,-33.473",0.756039,0.015625,10192,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,46,OPEN_WHITE_0204_TO_0207_c1c_46_02,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_46_a002,"1296.000,990.000,1312.000,1006.000","1303.356,995.844",24.044666,366.58432,"155.194,-66.897",0.019479,0.015625,10192,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,47,OPEN_WHITE_0204_TO_0207_c1c_47_01,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_47_a001,"1104.000,982.000,1248.000,1059.000","1162.766,1029.556",1.646889,303.25473,"14.604,-33.186",0.843696,0.015625,11344,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,47,OPEN_WHITE_0204_TO_0207_c1c_47_02,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_47_a002,"1312.000,974.000,1328.000,990.000","1320.515,984.909",25.719687,383.720642,"172.354,-77.833",0.019479,0.015625,11344,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,48,OPEN_WHITE_0204_TO_0207_c1c_48_01,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_48_a001,"1312.000,974.000,1344.000,990.000","1327.169,982.818",26.467327,388.533386,"179.008,-79.924",0.038959,0.015625,11000,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,48,OPEN_WHITE_0204_TO_0207_c1c_48_02,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_48_a002,"1104.000,990.000,1256.000,1059.000","1164.573,1030.409",1.981757,302.652405,"16.412,-32.332",0.798042,0.015625,11000,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,49,OPEN_WHITE_0204_TO_0207_c1c_49_01,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_49_a001,"1320.000,966.000,1352.000,990.000","1332.976,981.146",27.111849,392.652069,"184.814,-81.596",0.058438,0.015625,10704,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,49,OPEN_WHITE_0204_TO_0207_c1c_49_02,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_49_a002,"1104.000,990.000,1248.000,1059.000","1165.321,1031.041",2.117025,302.133179,"17.159,-31.701",0.756039,0.015625,10704,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,50,OPEN_WHITE_0204_TO_0207_c1c_50_01,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_50_a001,"1344.000,958.000,1376.000,982.000","1361.130,971.420",29.959551,414.681213,"212.969,-91.322",0.058438,0.015625,13704,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,50,OPEN_WHITE_0204_TO_0207_c1c_50_02,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_50_a002,"1104.000,982.000,1272.000,1059.000","1169.862,1030.173",2.929052,303.564514,"21.701,-32.569",0.984312,0.015625,13704,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,51,OPEN_WHITE_0204_TO_0207_c1c_51_01,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_51_a001,"1344.000,958.000,1383.000,982.000","1369.127,969.778",30.79962,420.12442,"220.966,-92.964",0.071221,0.015625,13632,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,51,OPEN_WHITE_0204_TO_0207_c1c_51_02,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,ambiguous_parallel_branch,6,C1C_OPEN_WHITE_0204_TO_0207_51_a002,"1104.000,990.000,1288.000,1059.000","1174.303,1029.602",3.719746,304.75769,"26.142,-33.140",0.96605,0.015625,13632,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,52,OPEN_WHITE_0204_TO_0207_c1c_52_01,OPEN_WHITE_0204_TO_0207_c1c_41_01,candidate_compact_branch,branch_continue,6,C1C_OPEN_WHITE_0204_TO_0207_52_a002,"1104.000,982.000,1296.000,1059.000","1181.008,1029.593",4.952604,305.501648,"32.846,-33.149",1.124928,0.015625,14784,41068.94,0.015625,1,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,53,OPEN_WHITE_0204_TO_0207_c1c_53_01,OPEN_WHITE_0204_TO_0207_c1c_52_01,candidate_compact_branch,branch_continue,7,C1C_OPEN_WHITE_0204_TO_0207_53_a001,"1074.000,986.000,1306.000,1071.000","1184.955,1031.137",5.647989,304.9375,"3.947,1.544",1.500513,0.015625,19720,41068.94,0.015625,1,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,54,OPEN_WHITE_0204_TO_0207_c1c_54_01,OPEN_WHITE_0204_TO_0207_c1c_53_01,candidate_compact_branch,ambiguous_parallel_branch,8,C1C_OPEN_WHITE_0204_TO_0207_54_a001,"1089.000,990.000,1321.000,1094.000","1190.705,1033.078",6.799051,303.897339,"5.750,1.940",1.835922,0.015625,25472,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,54,OPEN_WHITE_0204_TO_0207_c1c_54_02,OPEN_WHITE_0204_TO_0207_c1c_53_01,candidate_compact_branch,ambiguous_parallel_branch,8,C1C_OPEN_WHITE_0204_TO_0207_54_a002,"1209.000,1086.000,1233.000,1107.000","1224.455,1103.273",17.22867,238.045639,"39.499,72.136",0.03835,0.015625,25472,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,54,OPEN_WHITE_0204_TO_0207_c1c_54_03,OPEN_WHITE_0204_TO_0207_c1c_53_01,candidate_compact_branch,ambiguous_parallel_branch,8,C1C_OPEN_WHITE_0204_TO_0207_54_a003,"1257.000,1086.000,1297.000,1107.000","1279.816,1095.632",28.144455,266.582764,"94.861,64.495",0.063916,0.015625,25472,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,55,OPEN_WHITE_0204_TO_0207_c1c_55_01,OPEN_WHITE_0204_TO_0207_c1c_53_01,candidate_compact_branch,branch_continue,8,C1C_OPEN_WHITE_0204_TO_0207_55_a001,"1257.000,1086.000,1297.000,1107.000","1284.846,1095.346",29.058052,269.256165,"99.891,64.209",0.063916,0.015625,840,41068.94,0.015625,1,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,56,OPEN_WHITE_0204_TO_0207_c1c_56_01,OPEN_WHITE_0204_TO_0207_c1c_55_01,candidate_compact_branch,ambiguous_parallel_branch,9,C1C_OPEN_WHITE_0204_TO_0207_56_a001,"1333.000,1085.000,1437.000,1157.000","1375.364,1136.991",48.761433,294.521729,"90.518,41.645",0.569769,0.015625,9728,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,56,OPEN_WHITE_0204_TO_0207_c1c_56_02,OPEN_WHITE_0204_TO_0207_c1c_55_01,candidate_compact_branch,ambiguous_parallel_branch,9,C1C_OPEN_WHITE_0204_TO_0207_56_a002,"1325.000,1165.000,1365.000,1221.000","1341.821,1185.411",52.333199,237.505249,"56.975,90.064",0.170444,0.015625,9728,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,58,OPEN_WHITE_0204_TO_0207_c1c_58_01,OPEN_WHITE_0204_TO_0207_c1c_55_01,candidate_compact_branch,ambiguous_parallel_branch,9,C1C_OPEN_WHITE_0204_TO_0207_58_a001,"1421.000,1085.000,1437.000,1117.000","1430.100,1102.000",50.383556,358.528442,"145.254,6.654",0.038959,0.015625,5888,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,58,OPEN_WHITE_0204_TO_0207_c1c_58_02,OPEN_WHITE_0204_TO_0207_c1c_55_01,candidate_compact_branch,ambiguous_parallel_branch,9,C1C_OPEN_WHITE_0204_TO_0207_58_a002,"1349.000,1109.000,1389.000,1157.000","1372.091,1146.252",49.802109,285.694489,"87.245,50.906",0.146095,0.015625,5888,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,58,OPEN_WHITE_0204_TO_0207_c1c_58_03,OPEN_WHITE_0204_TO_0207_c1c_55_01,candidate_compact_branch,ambiguous_parallel_branch,9,C1C_OPEN_WHITE_0204_TO_0207_58_a003,"1397.000,1117.000,1445.000,1165.000","1412.000,1146.424",54.438824,317.28421,"127.154,51.078",0.175313,0.015625,5888,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,58,OPEN_WHITE_0204_TO_0207_c1c_58_04,OPEN_WHITE_0204_TO_0207_c1c_55_01,candidate_compact_branch,ambiguous_parallel_branch,9,C1C_OPEN_WHITE_0204_TO_0207_58_a004,"1341.000,1165.000,1365.000,1213.000","1351.574,1186.508",53.936127,244.645432,"66.728,91.162",0.087657,0.015625,5888,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,59,OPEN_WHITE_0204_TO_0207_c1c_59_01,OPEN_WHITE_0204_TO_0207_c1c_55_01,candidate_compact_branch,ambiguous_parallel_branch,9,C1C_OPEN_WHITE_0204_TO_0207_59_a001,"1421.000,1085.000,1445.000,1117.000","1430.182,1101.773",50.35564,358.712067,"145.336,6.427",0.058438,0.015625,8256,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,59,OPEN_WHITE_0204_TO_0207_c1c_59_02,OPEN_WHITE_0204_TO_0207_c1c_55_01,candidate_compact_branch,ambiguous_parallel_branch,9,C1C_OPEN_WHITE_0204_TO_0207_59_a002,"1341.000,1133.000,1445.000,1205.000","1380.061,1157.147",52.478098,285.209918,"95.215,61.801",0.569769,0.015625,8256,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,60,OPEN_WHITE_0204_TO_0207_c1c_60_01,OPEN_WHITE_0204_TO_0207_c1c_55_01,candidate_compact_branch,ambiguous_parallel_branch,9,C1C_OPEN_WHITE_0204_TO_0207_60_a001,"1389.000,1085.000,1445.000,1133.000","1423.057,1107.229",50.283405,349.742188,"138.211,11.882",0.204532,0.015625,4736,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,60,OPEN_WHITE_0204_TO_0207_c1c_60_02,OPEN_WHITE_0204_TO_0207_c1c_55_01,candidate_compact_branch,ambiguous_parallel_branch,9,C1C_OPEN_WHITE_0204_TO_0207_60_a002,"1365.000,1133.000,1397.000,1165.000","1379.857,1148.167",51.069378,290.39743,"95.011,52.821",0.077917,0.015625,4736,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,60,OPEN_WHITE_0204_TO_0207_c1c_60_03,OPEN_WHITE_0204_TO_0207_c1c_55_01,candidate_compact_branch,ambiguous_parallel_branch,9,C1C_OPEN_WHITE_0204_TO_0207_60_a003,"1405.000,1141.000,1445.000,1157.000","1426.921,1151.053",56.623638,326.760315,"142.075,55.706",0.048698,0.015625,4736,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,60,OPEN_WHITE_0204_TO_0207_c1c_60_04,OPEN_WHITE_0204_TO_0207_c1c_55_01,candidate_compact_branch,ambiguous_parallel_branch,9,C1C_OPEN_WHITE_0204_TO_0207_60_a004,"1349.000,1173.000,1365.000,1197.000","1356.810,1185.190",54.382061,249.575775,"71.963,89.844",0.029219,0.015625,4736,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,61,OPEN_WHITE_0204_TO_0207_c1c_61_01,OPEN_WHITE_0204_TO_0207_c1c_55_01,candidate_compact_branch,ambiguous_parallel_branch,9,C1C_OPEN_WHITE_0204_TO_0207_61_a001,"1389.000,1085.000,1445.000,1125.000","1426.639,1106.778",50.597549,352.822571,"141.793,11.432",0.170444,0.015625,5696,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,61,OPEN_WHITE_0204_TO_0207_c1c_61_02,OPEN_WHITE_0204_TO_0207_c1c_55_01,candidate_compact_branch,ambiguous_parallel_branch,9,C1C_OPEN_WHITE_0204_TO_0207_61_a002,"1365.000,1133.000,1453.000,1165.000","1400.449,1148.713",53.41917,306.681488,"115.602,53.367",0.214272,0.015625,5696,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,61,OPEN_WHITE_0204_TO_0207_c1c_61_03,OPEN_WHITE_0204_TO_0207_c1c_55_01,candidate_compact_branch,ambiguous_parallel_branch,9,C1C_OPEN_WHITE_0204_TO_0207_61_a003,"1357.000,1173.000,1373.000,1213.000","1362.038,1188.000",55.608372,252.329453,"77.192,92.654",0.048698,0.015625,5696,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,62,OPEN_WHITE_0204_TO_0207_c1c_62_01,OPEN_WHITE_0204_TO_0207_c1c_55_01,candidate_compact_branch,branch_continue,9,C1C_OPEN_WHITE_0204_TO_0207_62_a001,"1373.000,1133.000,1453.000,1165.000","1402.050,1149.261",53.715181,307.579694,"117.204,53.914",0.194793,0.015625,2560,41068.94,0.015625,1,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,63,OPEN_WHITE_0204_TO_0207_c1c_63_01,OPEN_WHITE_0204_TO_0207_c1c_62_01,candidate_compact_branch,branch_continue,10,C1C_OPEN_WHITE_0204_TO_0207_63_a001,"1380.000,1129.000,1508.000,1201.000","1422.040,1149.837",55.895699,323.684113,"19.989,0.576",0.701254,0.015625,9216,41068.94,0.015625,1,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,65,OPEN_WHITE_0204_TO_0207_c1c_65_01,OPEN_WHITE_0204_TO_0207_c1c_63_01,candidate_compact_branch,ambiguous_parallel_branch,11,C1C_OPEN_WHITE_0204_TO_0207_65_a001,"1367.000,1076.000,1511.000,1164.000","1433.268,1129.874",54.278557,344.46582,"11.228,-19.963",0.964224,0.015625,15552,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,65,OPEN_WHITE_0204_TO_0207_c1c_65_02,OPEN_WHITE_0204_TO_0207_c1c_63_01,candidate_compact_branch,ambiguous_parallel_branch,11,C1C_OPEN_WHITE_0204_TO_0207_65_a002,"1503.000,1076.000,1543.000,1092.000","1517.000,1083.174",55.701565,439.388977,"94.960,-66.663",0.048698,0.015625,15552,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,65,OPEN_WHITE_0204_TO_0207_c1c_65_03,OPEN_WHITE_0204_TO_0207_c1c_63_01,candidate_compact_branch,ambiguous_parallel_branch,11,C1C_OPEN_WHITE_0204_TO_0207_65_a003,"1351.000,1156.000,1391.000,1212.000","1373.615,1189.923",57.385746,261.01474,"-48.424,40.086",0.170444,0.015625,15552,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,66,OPEN_WHITE_0204_TO_0207_c1c_66_01,OPEN_WHITE_0204_TO_0207_c1c_63_01,candidate_compact_branch,ambiguous_parallel_branch,11,C1C_OPEN_WHITE_0204_TO_0207_66_a001,"1383.000,1076.000,1495.000,1164.000","1436.143,1129.382",54.527023,346.937347,"14.103,-20.455",0.749952,0.015625,12288,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,66,OPEN_WHITE_0204_TO_0207_c1c_66_02,OPEN_WHITE_0204_TO_0207_c1c_63_01,candidate_compact_branch,ambiguous_parallel_branch,11,C1C_OPEN_WHITE_0204_TO_0207_66_a002,"1479.000,1076.000,1519.000,1108.000","1496.088,1089.123",54.769955,418.799896,"74.048,-60.714",0.097396,0.015625,12288,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,66,OPEN_WHITE_0204_TO_0207_c1c_66_03,OPEN_WHITE_0204_TO_0207_c1c_63_01,candidate_compact_branch,ambiguous_parallel_branch,11,C1C_OPEN_WHITE_0204_TO_0207_66_a003,"1367.000,1164.000,1391.000,1212.000","1381.625,1184.375",57.334457,270.668335,"-40.415,34.538",0.087657,0.015625,12288,41068.94,0.015625,3,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,67,OPEN_WHITE_0204_TO_0207_c1c_67_01,OPEN_WHITE_0204_TO_0207_c1c_63_01,candidate_compact_branch,ambiguous_parallel_branch,11,C1C_OPEN_WHITE_0204_TO_0207_67_a001,"1375.000,1076.000,1567.000,1164.000","1453.204,1122.681",55.169468,364.70697,"31.165,-27.156",1.285632,0.015625,18176,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,67,OPEN_WHITE_0204_TO_0207_c1c_67_02,OPEN_WHITE_0204_TO_0207_c1c_63_01,candidate_compact_branch,ambiguous_parallel_branch,11,C1C_OPEN_WHITE_0204_TO_0207_67_a002,"1375.000,1164.000,1415.000,1196.000","1390.958,1175.208",56.741558,283.43811,"-31.081,25.371",0.097396,0.015625,18176,41068.94,0.015625,2,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,68,OPEN_WHITE_0204_TO_0207_c1c_68_01,OPEN_WHITE_0204_TO_0207_c1c_63_01,candidate_compact_branch,branch_continue,11,C1C_OPEN_WHITE_0204_TO_0207_68_a001,"1391.000,1076.000,1527.000,1164.000","1450.905,1123.278",55.078484,362.494507,"28.865,-26.559",0.910656,0.015625,11968,41068.94,0.015625,1,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,69,OPEN_WHITE_0204_TO_0207_c1c_69_01,OPEN_WHITE_0204_TO_0207_c1c_68_01,candidate_compact_branch,branch_continue,12,C1C_OPEN_WHITE_0204_TO_0207_69_a001,"1548.000,1054.000,1588.000,1102.000","1570.294,1072.029",58.168282,490.123169,"119.389,-51.249",0.146095,0.015625,1920,41068.94,0.015625,1,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,74,OPEN_WHITE_0204_TO_0207_c1c_74_01,OPEN_WHITE_0204_TO_0207_c1c_69_01,candidate_compact_branch,branch_continue,13,C1C_OPEN_WHITE_0204_TO_0207_74_a001,"1750.000,946.000,1806.000,978.000","1779.792,955.887",59.087196,729.442261,"209.498,-116.143",0.136355,0.015625,1792,41068.94,0.015625,1,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,76,OPEN_WHITE_0204_TO_0207_c1c_76_01,OPEN_WHITE_0204_TO_0207_c1c_74_01,candidate_compact_branch,branch_continue,14,C1C_OPEN_WHITE_0204_TO_0207_76_a001,"2026.000,765.000,2098.000,813.000","2055.425,786.730",58.890415,1052.883301,"275.632,-169.157",0.26297,0.015625,3456,41068.94,0.015625,1,false,
