hypothesis_id,source_auto_node_id,path_id,extraction_profile,intersection_component_count,path_start,path_end,path_status,path_duration_frames,path_radial_band,path_physical_consistency,target_spatial_empirical_percentile,target_temporal_empirical_percentile
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003707,relaxed_physical_path,4,62,66,static_structure_path,5,R1,0.81153428,5,10
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003708,relaxed_physical_path,6,62,68,static_structure_path,7,R1,0.76090312,45,50
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003709,relaxed_physical_path,2,62,63,insufficient_length,2,R0,0.85944153,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003710,relaxed_physical_path,2,63,64,insufficient_length,2,R0,0.825,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003711,relaxed_physical_path,3,63,65,static_structure_path,3,R1,0.79298739,85,100
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003712,relaxed_physical_path,2,63,64,insufficient_length,2,R1,0.825,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003713,relaxed_physical_path,2,63,64,insufficient_length,2,R1,0.9,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003714,relaxed_physical_path,5,64,69,static_structure_path,6,R0,0.77621626,0,5
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003715,relaxed_physical_path,5,64,70,static_structure_path,7,R1,0.8082255,15,25
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003716,relaxed_physical_path,3,64,67,recurrent_background_path,4,R1,0.95574766,65,75
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003717,relaxed_physical_path,2,64,66,insufficient_length,3,R1,0.60287698,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003718,relaxed_physical_path,2,65,66,insufficient_length,2,R0,0.86921553,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003719,relaxed_physical_path,8,65,74,static_structure_path,10,R1,0.77642417,30,35
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003720,relaxed_physical_path,3,74,77,static_structure_path,4,R1,0.7266536,25,40
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003721,relaxed_physical_path,5,65,69,static_structure_path,5,R0,0.75340068,45,75
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003722,relaxed_physical_path,4,65,69,static_structure_path,5,R1,0.84414734,45,80
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003723,relaxed_physical_path,2,65,67,insufficient_length,3,R0,0.82864991,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003724,relaxed_physical_path,3,65,68,static_structure_path,4,R0,0.825,80,75
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003725,relaxed_physical_path,3,66,68,recurrent_background_path,3,R0,0.78989277,30,25
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003726,relaxed_physical_path,2,66,67,insufficient_length,2,R1,0.88578829,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003727,relaxed_physical_path,3,66,68,static_structure_path,3,R1,0.83548078,30,35
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003728,relaxed_physical_path,2,66,68,insufficient_length,3,R1,0.95589725,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003729,relaxed_physical_path,9,67,75,recurrent_background_path,9,R0,0.84629628,95,90
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003731,relaxed_physical_path,2,67,68,insufficient_length,2,R1,0.88509209,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003732,relaxed_physical_path,4,67,71,static_structure_path,5,R1,0.77474519,25,35
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003733,relaxed_physical_path,3,67,69,static_structure_path,3,R1,0.78893853,85,90
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003734,relaxed_physical_path,9,67,75,static_structure_path,9,R1,0.80145943,85,90
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003735,relaxed_physical_path,3,67,70,recurrent_background_path,4,R0,0.8067199,65,80
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003736,relaxed_physical_path,2,67,69,insufficient_length,3,R1,0.79765403,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003737,relaxed_physical_path,3,67,69,static_structure_path,3,R1,0.82643853,60,55
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003738,relaxed_physical_path,5,67,72,static_structure_path,6,R0,0.78954233,65,45
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003739,relaxed_physical_path,2,68,69,insufficient_length,2,R1,0.88616225,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003740,relaxed_physical_path,10,68,77,recurrent_background_path,10,R0,0.83876856,47.05882353,70
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003741,relaxed_physical_path,4,77,80,static_structure_path,4,R0,0.82220741,85,100
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003742,relaxed_physical_path,2,68,69,insufficient_length,2,R0,0.87902742,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003743,relaxed_physical_path,7,68,74,recurrent_background_path,7,R1,0.82576578,36.84210526,60
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003744,relaxed_physical_path,3,68,70,recurrent_background_path,3,R1,0.83045093,25,30
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003746,relaxed_physical_path,4,69,72,recurrent_background_path,4,R0,0.86764605,5,30
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003747,relaxed_physical_path,4,69,72,recurrent_background_path,4,R1,0.88153163,100,100
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003748,relaxed_physical_path,3,69,73,static_structure_path,5,R1,0.70088178,5,5
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003749,relaxed_physical_path,2,69,70,insufficient_length,2,R1,0.825,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003750,relaxed_physical_path,2,70,71,insufficient_length,2,R0,0.72265403,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003751,relaxed_physical_path,9,70,78,recurrent_background_path,9,R0,0.85031206,46.66666667,60
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003752,relaxed_physical_path,8,70,77,static_structure_path,8,R1,0.72265403,25,35
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003753,relaxed_physical_path,3,70,72,static_structure_path,3,R1,0.825,25,35
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003754,relaxed_physical_path,4,71,74,static_structure_path,4,R0,0.70439138,65,80
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003755,relaxed_physical_path,3,71,73,static_structure_path,3,R0,0.74102232,75,85
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003756,relaxed_physical_path,3,72,75,static_structure_path,4,R0,0.72046037,15,25
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003757,relaxed_physical_path,4,73,76,static_structure_path,4,R0,0.79160953,0,20
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003758,relaxed_physical_path,6,73,79,static_structure_path,7,R1,0.87054969,100,100
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003759,relaxed_physical_path,5,73,80,static_structure_path,8,R1,0.78291989,15,10
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003760,relaxed_physical_path,6,73,79,recurrent_background_path,7,R0,0.85008154,60,60
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003761,relaxed_physical_path,4,74,77,recurrent_background_path,4,R1,0.81073849,65,60
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003762,relaxed_physical_path,5,74,80,recurrent_background_path,7,R1,0.87987224,40,60
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003763,relaxed_physical_path,5,74,80,static_structure_path,7,R1,0.77382701,55,45
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003764,relaxed_physical_path,3,75,78,physically_possible_ambiguous_path,4,R1,0.883173,95,100
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003765,relaxed_physical_path,8,75,84,static_structure_path,10,R0,0.825,90,90
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003766,relaxed_physical_path,2,75,77,insufficient_length,3,R1,0.75287706,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003767,relaxed_physical_path,4,75,80,recurrent_background_path,6,R1,0.88081973,55,40
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003768,relaxed_physical_path,2,76,77,insufficient_length,2,R0,0.80288031,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003769,relaxed_physical_path,2,76,77,insufficient_length,2,R0,0.80641968,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003770,relaxed_physical_path,7,76,84,static_structure_path,9,R1,0.76521661,30,35
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003771,relaxed_physical_path,6,84,91,static_structure_path,8,R1,0.76914734,20,5
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003772,relaxed_physical_path,5,76,80,static_structure_path,5,R1,0.82041985,100,85
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003773,relaxed_physical_path,3,76,78,static_structure_path,3,R1,0.82787709,55,50
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003774,relaxed_physical_path,2,76,77,insufficient_length,2,R0,0.82327629,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003775,relaxed_physical_path,7,77,84,static_structure_path,8,R1,0.77224333,30,25
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003776,relaxed_physical_path,2,77,79,insufficient_length,3,R1,0.825,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003777,relaxed_physical_path,3,77,79,static_structure_path,3,R0,0.76015403,45,55
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003778,relaxed_physical_path,2,77,78,insufficient_length,2,R0,0.78046037,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003779,relaxed_physical_path,4,77,83,recurrent_background_path,7,R1,0.87902742,100,100
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003780,relaxed_physical_path,8,77,85,static_structure_path,9,R0,0.7999678,60,70
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003781,relaxed_physical_path,2,77,78,insufficient_length,2,R0,0.825,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003782,relaxed_physical_path,4,77,82,recurrent_background_path,6,R0,0.88072828,35,45
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003783,relaxed_physical_path,2,78,79,insufficient_length,2,R0,0.79384814,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003784,relaxed_physical_path,8,78,86,recurrent_background_path,9,R0,0.7986805,65,80
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003785,relaxed_physical_path,3,86,90,static_structure_path,5,R0,0.77174501,55,50
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003786,relaxed_physical_path,3,78,81,recurrent_background_path,4,R1,0.86338163,65,95
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003787,relaxed_physical_path,3,78,80,recurrent_background_path,3,R0,0.85383539,10,20
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003788,relaxed_physical_path,4,78,82,static_structure_path,5,R1,0.82787706,30,45
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003789,relaxed_physical_path,2,78,79,insufficient_length,2,R1,0.79765403,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003790,relaxed_physical_path,3,78,81,static_structure_path,4,R1,0.79037709,20,15
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003791,relaxed_physical_path,2,78,80,insufficient_length,3,R1,0.80727935,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003792,relaxed_physical_path,4,79,82,static_structure_path,4,R1,0.80129024,45,65
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003793,relaxed_physical_path,2,79,80,insufficient_length,2,R1,0.825,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003794,relaxed_physical_path,2,79,80,insufficient_length,2,R1,0.83435758,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003795,relaxed_physical_path,4,80,85,recurrent_background_path,6,R1,0.88200532,70,75
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003796,relaxed_physical_path,2,80,81,insufficient_length,2,R1,0.95757602,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003797,relaxed_physical_path,2,80,82,insufficient_length,3,R1,0.79765403,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003798,relaxed_physical_path,3,80,82,static_structure_path,3,R1,0.83739498,90,95
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003799,relaxed_physical_path,2,80,81,insufficient_length,2,R0,0.78644833,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003800,relaxed_physical_path,3,80,83,static_structure_path,4,R0,0.78893856,25,45
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003801,relaxed_physical_path,2,80,81,insufficient_length,2,R1,0.82787712,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003802,relaxed_physical_path,3,80,82,recurrent_background_path,3,R1,0.84691314,35,20
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003803,relaxed_physical_path,8,80,88,recurrent_background_path,9,R0,0.85614752,80,65
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003804,relaxed_physical_path,8,81,90,recurrent_background_path,10,R0,0.82444488,95,100
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003805,relaxed_physical_path,3,90,93,recurrent_background_path,4,R0,0.86288609,100,55
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003806,relaxed_physical_path,2,81,82,insufficient_length,2,R0,0.85300739,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003807,relaxed_physical_path,2,81,82,insufficient_length,2,R1,0.82552938,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003808,relaxed_physical_path,5,81,88,static_structure_path,8,R1,0.76101221,60,65
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003809,relaxed_physical_path,2,82,84,insufficient_length,3,R0,0.73268386,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003810,relaxed_physical_path,2,82,83,insufficient_length,2,R0,0.82257418,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003811,relaxed_physical_path,8,82,91,static_structure_path,10,R1,0.79468427,25,5
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003812,relaxed_physical_path,7,91,97,recurrent_background_path,7,R1,0.82386493,15,10
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003813,relaxed_physical_path,2,82,83,insufficient_length,2,R1,0.808212,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003814,relaxed_physical_path,2,82,84,insufficient_length,3,R0,0.78644833,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003815,relaxed_physical_path,2,83,85,insufficient_length,3,R1,0.80996828,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003816,relaxed_physical_path,4,83,88,static_structure_path,6,R0,0.829696,75,95
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003817,relaxed_physical_path,4,83,88,static_structure_path,6,R0,0.72265403,35,35
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003818,relaxed_physical_path,7,83,90,static_structure_path,8,R0,0.86217907,45,60
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003819,relaxed_physical_path,3,83,86,static_structure_path,4,R1,0.825,100,100
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003820,relaxed_physical_path,2,83,84,insufficient_length,2,R0,0.77932094,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003821,relaxed_physical_path,5,83,90,static_structure_path,8,R1,0.80969569,5,15
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003822,relaxed_physical_path,7,83,90,recurrent_background_path,8,R1,0.82567254,30,50
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003823,relaxed_physical_path,5,83,88,recurrent_background_path,6,R1,0.8811937,70,45
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003824,relaxed_physical_path,6,84,92,recurrent_background_path,9,R1,0.82257909,70,65
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003825,relaxed_physical_path,2,84,85,insufficient_length,2,R0,0.87936263,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003826,relaxed_physical_path,3,84,87,static_structure_path,4,R0,0.77382701,0,30
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003827,relaxed_physical_path,2,84,85,insufficient_length,2,R1,0.84,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003828,relaxed_physical_path,3,84,87,recurrent_background_path,4,R1,0.89892403,100,90
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003829,relaxed_physical_path,3,84,87,static_structure_path,4,R1,0.78893853,25,30
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003830,relaxed_physical_path,3,85,88,static_structure_path,4,R1,0.8625,50,20
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003831,relaxed_physical_path,6,85,92,static_structure_path,8,R0,0.80991388,80,85
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003832,relaxed_physical_path,5,85,91,static_structure_path,7,R0,0.7510227,35,45
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003833,relaxed_physical_path,2,85,87,insufficient_length,3,R1,0.81078835,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003834,relaxed_physical_path,8,86,95,recurrent_background_path,10,R1,0.82679811,80,50
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003835,relaxed_physical_path,2,86,87,insufficient_length,2,R1,0.825,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003836,relaxed_physical_path,4,86,89,recurrent_background_path,4,R0,0.88583154,25,30
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003837,relaxed_physical_path,2,86,87,insufficient_length,2,R1,0.81547242,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003838,relaxed_physical_path,2,86,88,insufficient_length,3,R0,0.825,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003839,relaxed_physical_path,2,86,88,insufficient_length,3,R1,0.63463351,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003840,relaxed_physical_path,2,86,87,insufficient_length,2,R1,0.82664992,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003841,relaxed_physical_path,3,87,89,recurrent_background_path,3,R0,0.82992134,30,15
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003842,relaxed_physical_path,3,87,90,static_structure_path,4,R0,0.78953474,50,20
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003843,relaxed_physical_path,7,87,96,recurrent_background_path,10,R0,0.82449971,45,10
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003844,relaxed_physical_path,3,96,98,static_structure_path,3,R0,0.75631668,35,25
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003845,relaxed_physical_path,7,87,95,static_structure_path,9,R1,0.75746837,65,25
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003846,relaxed_physical_path,2,95,97,insufficient_length,3,R1,0.84414734,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003847,relaxed_physical_path,6,87,94,recurrent_background_path,8,R1,0.88099607,55,15
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003848,relaxed_physical_path,3,87,90,static_structure_path,4,R0,0.71246148,70,60
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003849,relaxed_physical_path,2,87,89,insufficient_length,3,R1,0.65953882,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003850,relaxed_physical_path,2,88,90,insufficient_length,3,R1,0.80841242,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003851,relaxed_physical_path,4,88,92,recurrent_background_path,5,R0,0.88221497,20,35
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003852,relaxed_physical_path,3,88,90,static_structure_path,3,R1,0.78339016,70,70
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003853,relaxed_physical_path,4,88,92,static_structure_path,5,R0,0.79160953,20,25
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003854,relaxed_physical_path,4,88,91,static_structure_path,4,R0,0.76914734,85,100
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003855,relaxed_physical_path,2,88,89,insufficient_length,2,R1,0.91847449,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003856,relaxed_physical_path,6,89,95,static_structure_path,7,R0,0.77016091,65,40
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003857,relaxed_physical_path,7,89,95,static_structure_path,7,R1,0.85439138,100,100
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003858,relaxed_physical_path,2,89,90,insufficient_length,2,R0,0.8535098,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003859,relaxed_physical_path,5,90,94,static_structure_path,5,R0,0.78272241,5,10
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003860,relaxed_physical_path,5,90,96,recurrent_background_path,7,R1,0.84588932,95,80
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003861,relaxed_physical_path,5,90,96,static_structure_path,7,R1,0.83821999,40,15
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003862,relaxed_physical_path,6,90,98,static_structure_path,9,R1,0.825,15,40
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003863,relaxed_physical_path,2,90,92,insufficient_length,3,R1,0.82787712,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003864,relaxed_physical_path,4,90,94,static_structure_path,5,R1,0.75287712,70,70
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003865,relaxed_physical_path,2,90,91,insufficient_length,2,R1,0.83702804,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003867,relaxed_physical_path,6,91,97,static_structure_path,7,R1,0.77787702,25,35
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003868,relaxed_physical_path,7,91,99,static_structure_path,9,R1,0.78809471,60,75
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003869,relaxed_physical_path,4,91,96,static_structure_path,6,R0,0.79382066,20,15
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003870,relaxed_physical_path,2,91,92,insufficient_length,2,R1,0.95675601,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003871,relaxed_physical_path,5,91,96,static_structure_path,6,R0,0.74853401,30,25
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003872,relaxed_physical_path,3,91,94,static_structure_path,4,R0,0.77082151,80,55
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003873,relaxed_physical_path,8,92,101,recurrent_background_path,10,R0,0.87111553,90,45
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003874,relaxed_physical_path,10,101,110,static_structure_path,10,R0,0.80836328,80,60
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003875,relaxed_physical_path,4,110,113,static_structure_path,4,R0,0.79660963,100,95
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003876,relaxed_physical_path,2,92,93,insufficient_length,2,R0,0.75395838,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003877,relaxed_physical_path,2,92,93,insufficient_length,2,R1,0.81998553,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003878,relaxed_physical_path,2,93,94,insufficient_length,2,R0,0.88103443,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003879,relaxed_physical_path,7,93,99,static_structure_path,7,R0,0.81111114,80,70
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003880,relaxed_physical_path,6,93,99,recurrent_background_path,7,R0,0.81885222,25,40
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003881,relaxed_physical_path,3,93,95,recurrent_background_path,3,R0,0.85321488,45,20
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003882,relaxed_physical_path,3,93,96,static_structure_path,4,R1,0.80273019,30,15
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003883,relaxed_physical_path,6,93,101,static_structure_path,9,R0,0.75689138,60,50
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003884,relaxed_physical_path,2,101,103,insufficient_length,3,R0,0.80673321,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003885,relaxed_physical_path,3,93,96,static_structure_path,4,R0,0.80830472,100,85
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003886,relaxed_physical_path,2,93,95,insufficient_length,3,R1,0.72265403,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003887,relaxed_physical_path,4,94,99,recurrent_background_path,6,R1,0.79786174,70,35
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003888,relaxed_physical_path,8,94,102,static_structure_path,9,R0,0.783217,95,65
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003889,relaxed_physical_path,5,102,110,static_structure_path,9,R0,0.71547705,40,20
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003890,relaxed_physical_path,2,94,95,insufficient_length,2,R1,0.86839716,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003891,relaxed_physical_path,2,94,95,insufficient_length,2,R1,0.82473469,,
WGV33B_H006,AUTO_GM_RM011_0006,WGV34A_PATH_0003892,relaxed_physical_path,5,95,100,recurrent_background_path,6,R1,0.89472479,85,90
