template_id,independent_geometry_id,sar_frame,template_family,template_axis,template_operation,delta_m,delta_px,rotation_deg,measurement_source,proxy_formula_used,background_mode,sensitivity_background_mode,counterfactual_background_sensitivity_status,base_background_subtracted_energy,measured_background_subtracted_energy,energy_delta_measured,base_inner_energy_density,measured_inner_energy_density,inner_density_delta_measured,base_outer_band_energy_density,measured_outer_band_energy_density,outer_density_delta_measured,measured_inner_outer_density_ratio,base_component_count,measured_component_count,component_count_delta_measured,measured_largest_component_pixels,measured_range_p50_width_m,measured_range_p80_width_m,measured_range_p90_width_m,range_p80_delta_m_measured,measured_azimuth_p50_width_m,measured_azimuth_p80_width_m,measured_azimuth_p90_width_m,azimuth_p80_delta_m_measured,measured_response_axis_image_deg,measured_response_axis_to_range_signed_deg,measured_response_axis_to_range_acute_deg,axis_angle_delta_deg_measured,measured_principal_axis_ratio,measured_axis_orientation_status,measured_vehicle_projection_envelope_status,measured_aspect_angle_candidate_deg
GM019IG0001_T45,GM019IG0001,34,local_region_rotation,local_region,rotate,0,0,90,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,14536,14650,114,9.983516,10.061813,0.078297,3.003496,2.974359,-0.029137,3.382851,32,32,0,939,0.355749,0.678272,0.816537,-0.001851,0.459033,0.805238,0.950908,0.014618,170.312932,-52.186233,52.186233,1.318143,2.011217,AXIS_MULTI_COMPONENT_AMBIGUOUS,PARTIAL_SUPPORT_BELOW_ENVELOPE,90
GM019IG0002_T01,GM019IG0002,212,center_shift,range,shift,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,383898,-7755,9.593695,9.403963,-0.189731,7.09971,7.067328,-0.032382,1.330625,971,974,3,19509,1.887242,3.484918,4.050043,-0.099607,2.187091,3.768558,4.284711,0.00142,124.411355,70.981963,70.981963,5.37429,1.101264,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,53
GM019IG0002_T02,GM019IG0002,212,center_shift,range,shift,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,399989,8336,9.593695,9.798129,0.204434,7.09971,8.039826,0.940116,1.218699,971,968,-3,20649,1.994341,3.696277,4.245927,0.111752,2.260841,3.757001,4.265956,-0.010137,112.460782,59.03139,59.03139,6.576283,1.12786,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,49
GM019IG0002_T03,GM019IG0002,212,center_shift,azimuth,shift,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,375979,-15674,9.593695,9.209754,-0.383941,7.09971,7.249153,0.149443,1.270459,971,961,-10,19368,1.901737,3.55573,4.130845,-0.028795,2.12098,3.657492,4.154057,-0.109646,111.342735,57.913343,57.913343,7.69433,1.091604,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,47
GM019IG0002_T04,GM019IG0002,212,center_shift,azimuth,shift,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,406348,14695,9.593695,9.953655,0.35996,7.09971,7.743602,0.643892,1.285404,971,971,0,20837,1.957662,3.605534,4.15107,0.021009,2.313778,3.879673,4.394259,0.112535,123.193608,69.764216,69.764216,4.156543,1.142316,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,64
GM019IG0002_T05,GM019IG0002,212,center_shift,range,shift,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,376792,-14861,9.593695,9.230121,-0.363574,7.09971,6.982847,-0.116863,1.321828,971,997,26,18936,1.847526,3.401912,3.977027,-0.182613,2.150509,3.778842,4.291861,0.011704,134.010575,80.581183,80.581183,14.97351,1.081222,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,67
GM019IG0002_T06,GM019IG0002,212,center_shift,range,shift,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,412991,21338,9.593695,10.116873,0.523178,7.09971,7.999517,0.899807,1.264685,971,935,-36,21312,2.076759,3.834717,4.357874,0.250192,2.274895,3.736041,4.247346,-0.031096,103.474415,50.045023,50.045023,15.56265,1.133062,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,38
GM019IG0002_T07,GM019IG0002,212,center_shift,azimuth,shift,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,358782,-32871,9.593695,8.788507,-0.805188,7.09971,7.502678,0.402967,1.171383,971,953,-18,18642,1.875391,3.533938,4.133244,-0.050587,2.009865,3.546426,4.03589,-0.220712,96.798398,43.369006,43.369006,22.238667,1.0661,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,45
GM019IG0002_T08,GM019IG0002,212,center_shift,azimuth,shift,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,423135,31482,9.593695,10.364859,0.771164,7.09971,8.204249,1.104539,1.263352,971,967,-4,21551,1.974998,3.620959,4.149552,0.036434,2.431015,3.983883,4.515462,0.216745,124.68107,71.251678,71.251678,5.644005,1.184779,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,56
GM019IG0002_T09,GM019IG0002,212,center_shift,range,shift,-0.45,-15,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,368846,-22807,9.593695,9.040565,-0.55313,7.09971,7.019149,-0.080561,1.287986,971,1015,44,18268,1.807125,3.316262,3.891426,-0.268263,2.1343,3.790301,4.302635,0.023164,146.443789,-86.985603,86.985603,27.406724,1.076181,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,73
GM019IG0002_T10,GM019IG0002,212,center_shift,range,shift,0.45,15,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,426746,35093,9.593695,10.453824,0.860129,7.09971,7.684452,0.584742,1.360386,971,903,-68,21924,2.151391,3.980945,4.472074,0.396419,2.273426,3.707246,4.228003,-0.059891,94.715826,41.286434,41.286434,24.321239,1.148264,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,31
GM019IG0002_T11,GM019IG0002,212,center_shift,azimuth,shift,-0.45,-15,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,343493,-48160,9.593695,8.414821,-1.178874,7.09971,6.988443,-0.111267,1.204105,971,929,-42,17983,1.851297,3.507396,4.147887,-0.077129,1.904137,3.417436,3.913169,-0.349701,72.394612,18.96522,18.96522,46.642453,1.057851,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,43
GM019IG0002_T12,GM019IG0002,212,center_shift,azimuth,shift,0.45,15,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,441272,49619,9.593695,10.809397,1.215702,7.09971,7.960898,0.861187,1.357811,971,977,6,22254,1.982637,3.609451,4.135546,0.024926,2.5602,4.084224,4.635882,0.317087,126.415279,72.985887,72.985887,7.378214,1.228987,AXIS_MULTI_COMPONENT_AMBIGUOUS,WITHIN_VEHICLE_PROJECTION_ENVELOPE,65
GM019IG0002_T13,GM019IG0002,212,single_boundary_shift,range_min,move,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,394733,3080,9.593695,9.428486,-0.165209,7.09971,7.108904,0.009193,1.326293,971,992,21,20104,1.959278,3.626542,4.183733,0.042017,2.211135,3.760967,4.270559,-0.00617,113.899497,60.470105,60.470105,5.137567,1.092859,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,53
GM019IG0002_T14,GM019IG0002,212,single_boundary_shift,range_min,move,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,388994,-2659,9.593695,9.778387,0.184692,7.09971,7.077205,-0.022505,1.381673,971,941,-30,20104,1.918926,3.548042,4.111404,-0.036483,2.225827,3.772671,4.279325,0.005534,122.014658,68.585266,68.585266,2.977594,1.132076,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,50
GM019IG0002_T15,GM019IG0002,212,single_boundary_shift,range_max,move,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,380818,-10835,9.593695,9.572861,-0.020833,7.09971,7.05766,-0.042051,1.356379,971,953,-18,19509,1.869955,3.4477,4.009544,-0.136825,2.194975,3.776344,4.289364,0.009207,127.47037,74.040978,74.040978,8.433305,1.127826,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,60
GM019IG0002_T16,GM019IG0002,212,single_boundary_shift,range_max,move,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,402648,10995,9.593695,9.617542,0.023847,7.09971,8.050811,0.9511,1.194605,971,998,27,20649,2.009914,3.723553,4.279324,0.139028,2.254573,3.75083,4.260569,-0.016307,108.415321,54.985929,54.985929,10.621744,1.114796,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,47
GM019IG0002_T17,GM019IG0002,212,single_boundary_shift,azimuth_min,move,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,391761,108,9.593695,9.3716,-0.222095,7.09971,7.029159,-0.070552,1.333246,971,981,10,20104,1.93827,3.585994,4.143969,0.001469,2.22044,3.76797,4.276974,0.000832,119.399106,65.969714,65.969714,0.362041,1.112334,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,56
GM019IG0002_T18,GM019IG0002,212,single_boundary_shift,azimuth_min,move,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,391503,-150,9.593695,9.825649,0.231955,7.09971,7.196725,0.097015,1.365294,971,961,-10,20104,1.936115,3.584476,4.144067,-0.000049,2.218187,3.766305,4.272958,-0.000832,118.602468,65.173076,65.173076,0.434597,1.113047,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,56
GM019IG0002_T19,GM019IG0002,212,single_boundary_shift,azimuth_max,move,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,375871,-15782,9.593695,9.433329,-0.160366,7.09971,7.322825,0.223114,1.288209,971,951,-20,19368,1.901051,3.5548,4.130845,-0.029725,2.120196,3.655925,4.153224,-0.111213,110.929155,57.499763,57.499763,8.10791,1.09247,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,47
GM019IG0002_T20,GM019IG0002,212,single_boundary_shift,azimuth_max,move,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,406498,14845,9.593695,9.724135,0.13044,7.09971,7.641222,0.541511,1.272589,971,981,10,20837,1.958592,3.605534,4.150972,0.021009,2.315199,3.881387,4.397394,0.114249,123.528964,70.099572,70.099572,4.491899,1.142312,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,64
GM019IG0002_T21,GM019IG0002,212,single_boundary_shift,range_min,move,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,398100,6447,9.593695,9.27799,-0.315705,7.09971,7.11244,0.01273,1.304474,971,1032,61,20104,1.981756,3.675464,4.231137,0.090939,2.202713,3.753083,4.262969,-0.014054,105.501911,52.072519,52.072519,13.535154,1.076852,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,51
GM019IG0002_T22,GM019IG0002,212,single_boundary_shift,range_min,move,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,386858,-4795,9.593695,9.986525,0.39283,7.09971,7.03067,-0.06904,1.420423,971,896,-75,20104,1.905704,3.521451,4.084224,-0.063075,2.228275,3.777177,4.284613,0.010039,123.691914,70.262522,70.262522,4.654849,1.148037,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,62
GM019IG0002_T23,GM019IG0002,212,single_boundary_shift,range_max,move,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,370345,-21308,9.593695,9.560251,-0.033444,7.09971,6.968588,-0.131123,1.371906,971,936,-35,18936,1.815499,3.331149,3.874384,-0.253376,2.167698,3.793631,4.303516,0.026493,136.416388,82.986996,82.986996,17.379323,1.145819,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,54
GM019IG0002_T24,GM019IG0002,212,single_boundary_shift,range_max,move,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,417786,26133,9.593695,9.736786,0.143091,7.09971,8.044319,0.944609,1.210393,971,1010,39,21312,2.10384,3.887606,4.409783,0.303081,2.266277,3.726051,4.239609,-0.041087,95.968542,42.53915,42.53915,23.068522,1.123107,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,41
GM019IG0002_T25,GM019IG0002,212,single_boundary_shift,azimuth_min,move,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,391871,218,9.593695,9.159717,-0.433978,7.09971,6.972434,-0.127277,1.313704,971,988,17,20104,1.939102,3.586729,4.143333,0.002204,2.221174,3.76939,4.278492,0.002253,119.78855,66.359158,66.359158,0.751485,1.11192,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,56
GM019IG0002_T26,GM019IG0002,212,single_boundary_shift,azimuth_min,move,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,391204,-449,9.593695,10.065456,0.471761,7.09971,7.320386,0.220675,1.37499,971,941,-30,20104,1.934499,3.584427,4.144753,-0.000098,2.215886,3.763857,4.268355,-0.003281,117.816529,64.387137,64.387137,1.220536,1.113537,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,56
GM019IG0002_T27,GM019IG0002,212,single_boundary_shift,azimuth_max,move,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,358564,-33089,9.593695,9.225647,-0.368048,7.09971,7.641761,0.542051,1.207267,971,936,-35,18642,1.873824,3.532273,4.133881,-0.052252,2.008347,3.544761,4.032903,-0.222377,96.074171,42.644779,42.644779,22.962894,1.069171,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,45
GM019IG0002_T28,GM019IG0002,212,single_boundary_shift,azimuth_max,move,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,423584,31931,9.593695,9.900986,0.307292,7.09971,7.96794,0.868229,1.242603,971,997,26,21551,1.977348,3.620959,4.149405,0.036434,2.434198,3.987801,4.520164,0.220663,125.38381,71.954418,71.954418,6.346745,1.185101,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,56
GM019IG0002_T29,GM019IG0002,212,scale_resize,range,resize,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,384860,-6793,9.593695,9.674225,0.08053,7.09971,7.093063,-0.006648,1.363899,971,955,-16,19808,1.893314,3.496622,4.059347,-0.087903,2.210352,3.772573,4.285348,0.005436,124.292402,70.86301,70.86301,5.255337,1.132344,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,53
GM019IG0002_T30,GM019IG0002,212,scale_resize,range,resize,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,398783,7130,9.593695,9.524768,-0.068927,7.09971,7.366436,0.266726,1.292995,971,983,12,20399,1.985869,3.68325,4.231823,0.098725,2.231409,3.756168,4.263703,-0.01097,110.840297,57.410905,57.410905,8.196768,1.103687,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,50
GM019IG0002_T31,GM019IG0002,212,scale_resize,azimuth,resize,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,384042,-7611,9.593695,9.639125,0.04543,7.09971,7.126833,0.027122,1.352512,971,957,-14,19726,1.918926,3.568854,4.136281,-0.015671,2.170783,3.709548,4.21248,-0.05759,115.3449,61.915508,61.915508,3.692165,1.102814,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,52
GM019IG0002_T32,GM019IG0002,212,scale_resize,azimuth,resize,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,398933,7280,9.593695,9.543852,-0.049843,7.09971,7.304939,0.205229,1.306493,971,980,9,20466,1.948455,3.595446,4.148719,0.010921,2.265542,3.82463,4.336718,0.057492,121.876096,68.446704,68.446704,2.839031,1.125486,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,52
GM019IG0002_T33,GM019IG0002,212,scale_resize,range,resize,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,378159,-13494,9.593695,9.761965,0.16827,7.09971,7.034372,-0.065339,1.387752,971,923,-48,19509,1.855264,3.417289,3.976195,-0.167236,2.201145,3.782563,4.293918,0.015426,129.129182,75.69979,75.69979,10.092118,1.151518,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,67
GM019IG0002_T34,GM019IG0002,212,scale_resize,range,resize,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,405728,14075,9.593695,9.455766,-0.137929,7.09971,8.051798,0.952087,1.174367,971,1019,48,20649,2.030188,3.757784,4.317375,0.173259,2.246101,3.743779,4.254349,-0.023359,102.400972,48.97158,48.97158,16.636093,1.103792,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,44
GM019IG0002_T35,GM019IG0002,212,scale_resize,azimuth,resize,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,375721,-15932,9.593695,9.667087,0.073392,7.09971,7.4238,0.32409,1.302175,971,941,-30,19368,1.900268,3.554212,4.130845,-0.030313,2.119462,3.655043,4.150825,-0.112094,110.416459,56.987067,56.987067,8.620606,1.093277,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,47
GM019IG0002_T36,GM019IG0002,212,scale_resize,azimuth,resize,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,406606,14953,9.593695,9.504137,-0.089558,7.09971,7.566131,0.466421,1.256142,971,991,20,20837,1.959278,3.606954,4.150335,0.022429,2.315982,3.882856,4.398961,0.115718,123.813052,70.38366,70.38366,4.775987,1.142111,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,64
GM019IG0002_T37,GM019IG0002,212,local_region_rotation,local_region,rotate,0,0,-30,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,415736,24083,9.593695,10.184116,0.590422,7.09971,8.050602,0.950891,1.265013,971,807,-164,21490,1.899484,3.760771,4.814626,0.176246,1.976369,3.868164,4.64455,0.101027,25.152702,-28.27669,28.27669,86.115637,1.098485,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,47
GM019IG0002_T38,GM019IG0002,212,local_region_rotation,local_region,rotate,0,0,-15,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,396071,4418,9.593695,9.702391,0.108696,7.09971,8.203668,1.103957,1.182689,971,888,-83,20688,1.947672,3.714151,4.522612,0.129626,2.185524,3.733789,4.411497,-0.033349,77.10579,23.676398,23.676398,41.931275,1.023417,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,47
GM019IG0002_T39,GM019IG0002,212,local_region_rotation,local_region,rotate,0,0,-10,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,393827,2174,9.593695,9.646475,0.05278,7.09971,7.698524,0.598814,1.253029,971,922,-49,20440,1.952961,3.695542,4.405229,0.111017,2.220538,3.739861,4.357727,-0.027277,106.296874,52.867482,52.867482,12.740191,1.049969,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,49
GM019IG0002_T40,GM019IG0002,212,local_region_rotation,local_region,rotate,0,0,-5,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,392923,1270,9.593695,9.624804,0.031109,7.09971,7.617633,0.517922,1.26349,971,950,-21,20242,1.950855,3.65759,4.287748,0.073065,2.230528,3.74226,4.311156,-0.024877,114.783356,61.353964,61.353964,4.253709,1.086724,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,52
GM019IG0002_T41,GM019IG0002,212,local_region_rotation,local_region,rotate,0,0,5,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,390290,-1363,9.593695,9.560776,-0.032919,7.09971,7.786197,0.686486,1.227913,971,972,1,19997,1.909621,3.49912,4.050043,-0.085405,2.199431,3.854159,4.42991,0.087022,122.673708,69.244316,69.244316,3.636643,1.129262,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,56
GM019IG0002_T42,GM019IG0002,212,local_region_rotation,local_region,rotate,0,0,10,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,391653,389583,-2070,9.593695,9.565483,-0.028212,7.09971,8.37037,1.270659,1.142779,971,937,-34,19936,1.875538,3.381541,3.993286,-0.202985,2.179255,3.934276,4.580692,0.167138,129.831771,76.402379,76.402379,10.794706,1.129489,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,57
GM019IG0002_T43,GM019IG0002,212,local_region_rotation,local_region,rotate,0,0,15,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,395905,4252,9.593695,9.698324,0.10463,7.09971,7.808249,0.708539,1.242061,971,905,-66,20021,1.868535,3.310141,4.058466,-0.274384,2.180088,4.017281,4.73162,0.250143,135.731894,82.302502,82.302502,16.694829,1.125451,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,61
GM019IG0002_T44,GM019IG0002,212,local_region_rotation,local_region,rotate,0,0,30,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,391653,407992,16339,9.593695,9.993925,0.40023,7.09971,7.693237,0.593526,1.299053,971,843,-128,20349,1.749584,3.392461,4.475845,-0.192064,2.06339,4.086428,4.89391,0.31929,169.788246,-63.641146,63.641146,50.751181,1.096188,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,69
