association_id,sar_frame,response_track_id,component_id,previous_response_x,previous_response_y,predicted_response_x,predicted_response_y,observed_response_x,observed_response_y,target_displacement_x,target_displacement_y,response_self_displacement_x,response_self_displacement_y,relative_to_target_x,relative_to_target_y,response_residual_px,motion_residual_px,relative_position_residual_px,shape_change_px,orientation_change_deg,energy_change,background_conflict,background_track_id,consecutive_support_frames,missing_frames,evidence_state,same_motion_supported
ASSOC_000386_RT_D1_0013,386,RT_D1_0013,D1OBS_000386_0020,1171.914411,933.078424,1195.192777,926.64775,1178.264577,932.938558,5.869081,-1.595908,6.350166,-0.139866,-83.912432,-16.681178,22.023534,1.533461,22.023534,7,342.771844,678,false,,5,0,same_motion_supported,true
ASSOC_000386_RT_D1_0015,386,RT_D1_0015,D1OBS_000386_0026,1201.213406,955.995896,1229.076707,960.321763,1209.097245,957.188006,5.869081,-1.595908,7.883838,1.19211,-53.079765,7.56827,24.663088,3.43981,24.663088,3,216.6982,-114,false,,3,0,same_motion_supported,true
ASSOC_000386_RT_D1_0017,386,RT_D1_0017,D1OBS_000386_0027,1217.0033,943.988449,1226.414289,942.855757,1204.723502,959.425499,5.869081,-1.595908,-12.279798,15.43705,-57.453507,9.805763,33.287245,24.889827,33.287245,1,300.164668,45,false,,1,0,temporally_supported_response,false
ASSOC_000387_RT_D1_0001,387,RT_D1_0001,D1OBS_000387_0022,1333.352481,959.19206,1333.918545,952.636231,1340.32598,959.759804,5.325571,-1.871916,6.973499,0.567744,74.764507,12.997725,11.684462,2.94408,11.684462,23,14.22968,-1940,false,,28,0,same_motion_supported,true
ASSOC_000387_RT_D1_0002,387,RT_D1_0002,D1OBS_000387_0021,1239.024917,965.512055,1240.065866,958.803781,1246.291609,965.178794,5.325571,-1.871916,7.266692,-0.333261,-19.269864,18.416715,10.866713,2.476976,10.866713,71,0.404571,-15397,false,,28,0,same_motion_supported,true
ASSOC_000387_RT_D1_0003,387,RT_D1_0003,D1OBS_000387_0025,1344.236559,995.921659,1346.657616,989.787083,1351.482815,996.326023,5.325571,-1.871916,7.246256,0.404364,85.921342,49.563944,9.910387,2.978335,9.910387,22,9.467487,1102,false,,14,0,same_motion_supported,true
ASSOC_000387_RT_D1_0004,387,RT_D1_0004,D1OBS_000387_0012,1275.020026,917.989018,1280.03477,907.854657,1285.262279,898.290851,5.325571,-1.871916,10.242253,-19.698167,19.700806,-48.471228,13.291746,18.491863,13.291746,29,305.037319,1567,false,,14,0,same_motion_supported,true
ASSOC_000387_RT_D1_0005,387,RT_D1_0005,D1OBS_000387_0024,1343.167656,1003.562315,1345.882043,991.62375,1350.158052,973.06163,5.325571,-1.871916,6.990396,-30.500684,84.596579,26.299551,23.229596,28.677134,23.229596,7,55.336266,332,false,,2,0,temporally_supported_response,false
ASSOC_000387_RT_D1_0006,387,RT_D1_0006,D1OBS_000387_0015,1216.078376,921.320113,1217.13724,925.262905,1222.799151,921.154173,5.325571,-1.871916,6.720776,-0.165941,-42.762322,-25.607906,8.531263,2.203848,8.531263,4,339.658014,-352,false,,28,0,same_motion_supported,true
ASSOC_000387_RT_D1_0007,387,RT_D1_0007,D1OBS_000387_0019,1307.190252,947.634434,1295.512291,949.603406,1313.917822,946.89604,5.325571,-1.871916,6.72757,-0.738394,48.356349,0.133961,22.687299,1.802907,22.687299,3,105.008213,-262,false,,4,0,same_motion_supported,true
ASSOC_000387_RT_D1_0011,387,RT_D1_0011,D1OBS_000387_0016,1241.126797,924.811765,1232.098197,917.875215,1231.704301,923.295699,5.325571,-1.871916,-9.422496,-1.516066,-33.857172,-23.46638,6.627776,14.75236,6.627776,3,18.566214,-21,false,,14,0,same_motion_supported,true
ASSOC_000387_RT_D1_0012,387,RT_D1_0012,D1OBS_000387_0013,1191.270816,917.325484,1201.429471,919.225967,1197.595579,915.752926,5.325571,-1.871916,6.324763,-1.572558,-67.965894,-31.009153,6.308633,1.043072,6.308633,6,6.111938,-420,false,,7,0,same_motion_supported,true
ASSOC_000387_RT_D1_0013,387,RT_D1_0013,D1OBS_000387_0018,1178.264577,932.938558,1195.986317,925.375144,1184.18322,932.595937,5.325571,-1.871916,5.918644,-0.342621,-81.378253,-14.166142,16.873966,1.640267,16.873966,1,346.643454,-532,false,,6,0,same_motion_supported,true
ASSOC_000387_RT_D1_0014,387,RT_D1_0014,D1OBS_000387_0014,1336.199778,933.748058,1334.315083,934.535893,1332.123779,918.656352,5.325571,-1.871916,-4.076,-15.091706,66.562305,-28.105727,19.548809,16.221972,19.548809,5,293.930817,-287,false,,1,0,temporally_supported_response,false
ASSOC_000387_RT_D1_0015,387,RT_D1_0015,D1OBS_000387_0020,1209.097245,957.188006,1227.88756,956.464012,1207.052221,951.908028,5.325571,-1.871916,-2.045023,-5.279978,-58.509252,5.145949,26.00932,8.120379,26.00932,13,2.421975,666,false,,4,0,same_motion_supported,true
ASSOC_000387_RT_D1_0016,387,RT_D1_0016,D1OBS_000387_0017,1230.358543,925.302521,1247.817404,916.193833,1247.5,924.537975,5.325571,-1.871916,17.141457,-0.764546,-18.061473,-22.224104,10.183142,11.867663,10.183142,3,6.224295,234,false,,1,0,temporally_supported_response,false
ASSOC_000388_RT_D1_0001,388,RT_D1_0001,D1OBS_000388_0023,1340.32598,959.759804,1340.672788,950.074485,1343.674901,952.295455,5.493937,-2.129463,3.348921,-7.464349,72.018185,8.582652,4.554089,5.749965,4.554089,84,37.802777,-5108,false,,29,0,same_motion_supported,true
ASSOC_000388_RT_D1_0002,388,RT_D1_0002,D1OBS_000388_0024,1246.291609,965.178794,1247.337046,957.421364,1252.69409,965.014837,5.493937,-2.129463,6.402481,-0.163957,-18.962626,21.302035,11.332855,2.165333,11.332855,47,0.09945,24773,false,,29,0,same_motion_supported,true
ASSOC_000388_RT_D1_0003,388,RT_D1_0003,D1OBS_000388_0029,1351.482815,996.326023,1353.634796,988.463843,1357.65251,996.326898,5.493937,-2.129463,6.169695,0.000875,85.995794,52.614096,10.768346,2.234948,10.768346,3,203.007866,830,false,,15,0,same_motion_supported,true
ASSOC_000388_RT_D1_0004,388,RT_D1_0004,D1OBS_000388_0014,1285.262279,898.290851,1287.343691,903.585518,1292.872672,898.028367,5.493937,-2.129463,7.610393,-0.262483,21.215956,-45.684435,9.559883,2.822233,9.559883,5,7.774627,1503,false,,15,0,same_motion_supported,true
ASSOC_000388_RT_D1_0005,388,RT_D1_0005,D1OBS_000388_0028,1350.158052,973.06163,1352.786533,985.405358,1356.473103,970.968276,5.493937,-2.129463,6.315052,-2.093354,84.816388,27.255473,18.171146,0.821909,18.171146,8,17.659988,-281,false,,3,0,same_motion_supported,true
ASSOC_000388_RT_D1_0006,388,RT_D1_0006,D1OBS_000388_0016,1222.799151,921.154173,1219.611359,921.114212,1203.115127,916.105756,5.493937,-2.129463,-19.684024,-5.048416,-68.541589,-27.607046,21.024132,25.346597,21.024132,2,275.781088,40,false,,29,0,same_motion_supported,true
ASSOC_000388_RT_D1_0007,388,RT_D1_0007,D1OBS_000388_0021,1313.917822,946.89604,1305.04764,946.593201,1320.719234,946.771194,5.493937,-2.129463,6.801412,-0.124845,49.062518,3.058392,19.112933,2.393321,19.112933,3,328.168153,87,false,,5,0,same_motion_supported,true
ASSOC_000388_RT_D1_0009,388,RT_D1_0009,D1OBS_000388_0031,1343.094221,972.898241,1356.230028,998.622951,1361.450719,1009.915811,5.493937,-2.129463,18.356498,37.01757,89.794003,66.203009,15.172236,41.206015,15.172236,0,221.184647,178,false,,1,0,temporally_supported_response,false
ASSOC_000388_RT_D1_0011,388,RT_D1_0011,D1OBS_000388_0018,1231.704301,923.295699,1241.078765,916.559912,1254.223022,924.459124,5.493937,-2.129463,22.518721,1.163425,-17.433694,-19.253679,18.70149,17.340311,18.70149,5,3.33764,785,false,,15,0,same_motion_supported,true
ASSOC_000388_RT_D1_0012,388,RT_D1_0012,D1OBS_000388_0015,1197.595579,915.752926,1203.785914,914.74452,1186.753604,908.220183,5.493937,-2.129463,-10.841974,-7.532742,-84.903112,-35.492619,22.242864,17.206319,22.242864,3,283.494778,-6,false,,8,0,same_motion_supported,true
ASSOC_000388_RT_D1_0013,388,RT_D1_0013,D1OBS_000388_0019,1184.18322,932.595937,1199.838357,924.1765,1189.61932,932.607156,5.493937,-2.129463,5.4361,0.011219,-82.037396,-11.105647,16.155875,2.141463,16.155875,9,1.491977,137,false,,7,0,same_motion_supported,true
ASSOC_000388_RT_D1_0014,388,RT_D1_0014,D1OBS_000388_0017,1332.123779,918.656352,1339.957862,929.163807,1337.896639,918.582118,5.493937,-2.129463,5.772861,-0.074234,66.239923,-25.130685,13.147042,2.07407,13.147042,10,1.069605,963,false,,2,0,temporally_supported_response,false
ASSOC_000388_RT_D1_0015,388,RT_D1_0015,D1OBS_000388_0022,1207.052221,951.908028,1230.471151,953.019275,1214.473625,951.217733,5.493937,-2.129463,7.421404,-0.690295,-57.183091,7.50493,19.632494,2.40548,19.632494,11,2.794104,-392,false,,5,0,same_motion_supported,true
ASSOC_000389_RT_D1_0001,389,RT_D1_0001,D1OBS_000389_0027,1343.674901,952.295455,1345.40552,949.527329,1343.796296,956.263889,5.404695,-2.106812,0.121395,3.968434,67.053605,14.577,8.446462,8.051203,8.446462,0,291.11678,-148,false,,30,0,same_motion_supported,true
ASSOC_000389_RT_D1_0002,389,RT_D1_0002,D1OBS_000389_0025,1252.69409,965.014837,1253.558344,957.099512,1258.730369,964.862457,5.404695,-2.106812,6.036279,-0.15238,-18.012323,23.175567,11.375712,2.053948,11.375712,6,0.21168,-19808,false,,30,0,same_motion_supported,true
ASSOC_000389_RT_D1_0003,389,RT_D1_0003,D1OBS_000389_0031,1357.65251,996.326898,1359.802667,988.084052,1364.731299,995.583051,5.404695,-2.106812,7.07879,-0.743847,87.988608,53.896162,10.943477,2.158764,10.943477,16,8.322235,540,false,,16,0,same_motion_supported,true
ASSOC_000389_RT_D1_0004,389,RT_D1_0004,D1OBS_000389_0015,1292.872672,898.028367,1294.186009,901.213288,1302.18712,899.63562,5.404695,-2.106812,9.314448,1.607253,25.444428,-42.051269,9.945331,5.392628,9.945331,14,11.064538,149,false,,16,0,same_motion_supported,true
ASSOC_000389_RT_D1_0005,389,RT_D1_0005,D1OBS_000389_0028,1356.473103,970.968276,1357.112401,979.199736,1353.649684,960.158841,5.404695,-2.106812,-2.82342,-10.809435,76.906992,18.471952,23.601455,11.976541,23.601455,75,112.394248,5281,false,,4,0,same_motion_supported,true
ASSOC_000389_RT_D1_0006,389,RT_D1_0006,D1OBS_000389_0020,1203.115127,916.105756,1226.686932,919.568145,1235.750649,921.754113,5.404695,-2.106812,32.635522,5.648356,-40.992042,-19.932777,11.370238,28.313611,11.370238,7,270.427501,408,false,,30,0,same_motion_supported,true
ASSOC_000389_RT_D1_0007,389,RT_D1_0007,D1OBS_000389_0026,1320.719234,946.771194,1312.938766,946.301294,1325.717781,954.200653,5.404695,-2.106812,4.998547,7.429458,48.97509,12.513763,18.321242,9.544915,18.321242,4,236.312459,-484,false,,6,0,same_motion_supported,true
ASSOC_000389_RT_D1_0008,389,RT_D1_0008,D1OBS_000389_0018,1282.34787,901.024341,1312.139775,916.527445,1300.081395,917.684593,5.404695,-2.106812,17.733525,16.660252,23.338704,-24.002296,14.772895,22.454459,14.772895,5,34.292029,-298,false,,1,0,temporally_supported_response,false
ASSOC_000389_RT_D1_0009,389,RT_D1_0009,D1OBS_000389_0033,1361.450719,1009.915811,1365.425192,999.735571,1384.144828,1014.033333,5.404695,-2.106812,22.694109,4.117522,107.402136,72.346444,28.72594,18.375695,28.72594,1,245.869997,-104,false,,2,0,temporally_supported_response,false
ASSOC_000389_RT_D1_0011,389,RT_D1_0011,D1OBS_000389_0022,1254.223022,924.459124,1248.740557,916.322324,1260.474834,924.469136,5.404695,-2.106812,6.251812,0.010012,-16.267858,-17.217754,17.420841,2.280033,17.420841,4,28.883983,-476,false,,16,0,same_motion_supported,true
ASSOC_000389_RT_D1_0012,389,RT_D1_0012,D1OBS_000389_0017,1186.753604,908.220183,1207.960369,912.106489,1203.807886,909.317953,5.404695,-2.106812,17.054282,1.09777,-72.934806,-32.368936,6.099884,12.08231,6.099884,9,2.302212,429,false,,9,0,same_motion_supported,true
ASSOC_000389_RT_D1_0013,389,RT_D1_0013,D1OBS_000389_0023,1189.61932,932.607156,1203.383723,923.969841,1196.365392,932.257559,5.404695,-2.106812,6.746071,-0.349596,-80.3773,-9.42933,13.244107,2.210678,13.244107,6,353.05732,-50,false,,8,0,same_motion_supported,true
ASSOC_000389_RT_D1_0014,389,RT_D1_0014,D1OBS_000389_0019,1337.896639,918.582118,1345.138579,925.733171,1345.570175,919.333882,5.404695,-2.106812,7.673536,0.751764,68.827484,-22.353008,7.821741,3.649533,7.821741,6,0.530568,247,false,,3,0,same_motion_supported,true
ASSOC_000389_RT_D1_0015,389,RT_D1_0015,D1OBS_000389_0024,1214.473625,951.217733,1233.623947,947.299798,1224.817241,930.473563,5.404695,-2.106812,10.343616,-20.74417,-51.92545,-11.213326,23.160468,19.280665,23.160468,2,64.710496,-21,false,,6,0,same_motion_supported,true
ASSOC_000390_RT_D1_0001,390,RT_D1_0001,D1OBS_000390_0028,1343.796296,956.263889,1353.233258,949.519457,1354.850769,954.236923,5.857066,-1.874193,11.054473,-2.026966,70.635402,13.593447,6.081788,5.199652,6.081788,2,26.501737,-214,false,,31,0,same_motion_supported,true
ASSOC_000390_RT_D1_0002,390,RT_D1_0002,D1OBS_000390_0026,1258.730369,964.862457,1261.78485,957.661235,1265.218969,964.973521,5.857066,-1.874193,6.4886,0.111064,-18.996398,24.330045,9.85187,2.083287,9.85187,166,0.043156,-21624,false,,31,0,same_motion_supported,true
ASSOC_000390_RT_D1_0003,390,RT_D1_0003,D1OBS_000390_0031,1364.731299,995.583051,1367.937767,988.469339,1370.955483,994.977867,5.857066,-1.874193,6.224183,-0.605184,86.740116,54.334391,8.748888,1.321045,8.748888,1,9.187341,-449,false,,17,0,same_motion_supported,true
ASSOC_000390_RT_D1_0004,390,RT_D1_0004,D1OBS_000390_0014,1302.18712,899.63562,1303.136355,900.161589,1309.867969,900.123845,5.857066,-1.874193,7.68085,0.488225,25.652603,-40.519631,8.209415,2.984494,8.209415,8,3.246344,-980,false,,17,0,same_motion_supported,true
ASSOC_000390_RT_D1_0005,390,RT_D1_0005,D1OBS_000390_0029,1353.649684,960.158841,1363.873741,974.970478,1360.633216,960.457184,5.857066,-1.874193,6.983532,0.298343,76.417849,19.813708,18.134958,2.447211,18.134958,5,2.45555,-1183,false,,5,0,same_motion_supported,true
ASSOC_000390_RT_D1_0006,390,RT_D1_0006,D1OBS_000390_0019,1235.750649,921.754113,1235.73802,919.117442,1242.928571,921.817568,5.857066,-1.874193,7.177922,0.063455,-41.286795,-18.825908,9.36683,2.345025,9.36683,1,4.260904,-119,false,,31,0,same_motion_supported,true
ASSOC_000390_RT_D1_0007,390,RT_D1_0007,D1OBS_000390_0027,1325.717781,954.200653,1323.990895,946.867137,1340.297297,954.198198,5.857066,-1.874193,14.579516,-0.002454,56.08193,13.554722,21.803132,8.921017,21.803132,0,51.053756,-58,false,,7,0,same_motion_supported,true
ASSOC_000390_RT_D1_0008,390,RT_D1_0008,D1OBS_000390_0016,1300.081395,917.684593,1317.388887,915.971381,1307.259322,918.191525,5.857066,-1.874193,7.177927,0.506932,23.043955,-22.451951,12.646355,2.722946,12.646355,0,6.745937,-98,false,,2,0,temporally_supported_response,false
ASSOC_000390_RT_D1_0009,390,RT_D1_0009,D1OBS_000390_0033,1384.144828,1014.033333,1376.262793,1001.526915,1391.5919,1014.44081,5.857066,-1.874193,7.447073,0.407477,107.376533,73.797334,24.443546,2.781032,24.443546,2,30.907527,-228,false,,3,0,same_motion_supported,true
ASSOC_000390_RT_D1_0011,390,RT_D1_0011,D1OBS_000390_0021,1260.474834,924.469136,1258.173091,916.930102,1267.101338,924.452199,5.857066,-1.874193,6.626505,-0.016937,-17.114028,-16.191277,14.237278,2.010333,14.237278,3,11.182478,-7,false,,17,0,same_motion_supported,true
ASSOC_000390_RT_D1_0012,390,RT_D1_0012,D1OBS_000390_0015,1203.807886,909.317953,1214.979935,910.924625,1212.915771,910.293907,5.857066,-1.874193,9.107885,0.975954,-71.299596,-30.349569,2.632164,4.323328,2.632164,9,1.378495,-634,false,,10,0,same_motion_supported,true
ASSOC_000390_RT_D1_0013,390,RT_D1_0013,D1OBS_000390_0023,1196.365392,932.257559,1209.575819,924.601393,1203.74207,932.231788,5.857066,-1.874193,7.376679,-0.025771,-80.473296,-8.411688,11.713385,2.392883,11.713385,8,32.007026,124,false,,9,0,same_motion_supported,true
ASSOC_000390_RT_D1_0014,390,RT_D1_0014,D1OBS_000390_0017,1345.570175,919.333882,1352.55248,923.688133,1352.284732,919.125172,5.857066,-1.874193,6.714556,-0.20871,68.069365,-21.518304,5.574158,1.873266,5.574158,2,5.930935,-370,false,,4,0,same_motion_supported,true
ASSOC_000390_RT_D1_0015,390,RT_D1_0015,D1OBS_000390_0024,1224.817241,930.473563,1242.807816,945.988089,1250.603252,944.765854,5.857066,-1.874193,25.786011,14.29229,-33.612115,4.122378,9.622769,25.661606,9.622769,4,300.850716,-255,false,,7,0,same_motion_supported,true
ASSOC_000391_RT_D1_0001,391,RT_D1_0001,D1OBS_000391_0028,1354.850769,954.236923,1362.860689,951.821586,1366.399604,960.262178,6.511901,-1.365926,11.548835,6.025255,73.333641,19.169386,11.161536,8.944286,11.161536,54,1.493724,4400,false,,32,0,same_motion_supported,true
ASSOC_000391_RT_D1_0002,391,RT_D1_0002,D1OBS_000391_0022,1265.218969,964.973521,1267.985021,955.644189,1255.910864,944.408542,6.511901,-1.365926,-9.308105,-20.564979,-37.155099,3.31575,20.113636,24.877223,20.113636,1342,86.825892,-84538,false,,32,0,same_motion_supported,true
ASSOC_000391_RT_D1_0003,391,RT_D1_0003,D1OBS_000391_0031,1370.955483,994.977867,1376.909992,989.993169,1377.464077,994.888177,6.511901,-1.365926,6.508594,-0.089691,84.398114,53.795384,6.007643,1.276239,6.007643,1,2.147279,1327,false,,18,0,same_motion_supported,true
ASSOC_000391_RT_D1_0004,391,RT_D1_0004,D1OBS_000391_0013,1309.867969,900.123845,1312.940374,900.706009,1317.283745,901.139259,6.511901,-1.365926,7.415776,1.015414,24.217782,-39.953533,5.32308,2.54711,5.32308,12,6.554818,421,false,,18,0,same_motion_supported,true
ASSOC_000391_RT_D1_0005,391,RT_D1_0005,D1OBS_000391_0027,1360.633216,960.457184,1367.950733,972.231077,1346.204318,957.704703,6.511901,-1.365926,-14.428898,-2.752481,53.138355,16.611911,31.892567,20.986653,31.892567,63,63.034541,-3526,false,,6,0,same_motion_supported,true
ASSOC_000391_RT_D1_0006,391,RT_D1_0006,D1OBS_000391_0018,1242.928571,921.817568,1245.76987,920.07981,1251.151136,922.417045,6.511901,-1.365926,8.222565,0.599478,-41.914827,-18.675747,7.154775,2.605606,7.154775,6,3.743238,-156,false,,32,0,same_motion_supported,true
ASSOC_000391_RT_D1_0007,391,RT_D1_0007,D1OBS_000391_0030,1340.297297,954.198198,1334.23531,950.17047,1340.584927,963.172103,6.511901,-1.365926,0.28763,8.973905,47.518964,22.079311,17.645465,12.068706,17.645465,2,291.51014,334,false,,8,0,same_motion_supported,true
ASSOC_000391_RT_D1_0008,391,RT_D1_0008,D1OBS_000391_0016,1307.259322,918.191525,1324.24574,916.164569,1315.163128,914.997765,6.511901,-1.365926,7.903806,-3.19376,22.097166,-26.095027,11.16738,2.297473,11.16738,1,63.668559,305,false,,3,0,same_motion_supported,true
ASSOC_000391_RT_D1_0009,391,RT_D1_0009,D1OBS_000391_0033,1391.5919,1014.44081,1385.366533,1004.141885,1386.519745,1014.007643,6.511901,-1.365926,-5.072155,-0.433167,93.453782,72.914851,12.113328,11.621548,12.113328,1,254.981611,143,false,,4,0,same_motion_supported,true
ASSOC_000391_RT_D1_0011,391,RT_D1_0011,D1OBS_000391_0019,1267.101338,924.452199,1268.013691,918.650613,1272.523708,924.441614,6.511901,-1.365926,5.42237,-0.010585,-20.542254,-16.651178,8.951247,1.738972,8.951247,2,5.659927,367,false,,18,0,same_motion_supported,true
ASSOC_000391_RT_D1_0012,391,RT_D1_0012,D1OBS_000391_0014,1212.915771,910.293907,1224.000015,911.264157,1224.772109,910.764031,6.511901,-1.365926,11.856338,0.470124,-68.293854,-30.328761,1.121855,5.651026,1.121855,21,4.148831,1794,false,,11,0,same_motion_supported,true
ASSOC_000391_RT_D1_0013,391,RT_D1_0013,D1OBS_000391_0021,1203.74207,932.231788,1216.946184,926.358981,1210.202905,932.318885,6.511901,-1.365926,6.460835,0.087097,-82.863058,-8.773907,10.975085,1.453919,10.975085,3,72.424126,1399,false,,10,0,same_motion_supported,true
ASSOC_000391_RT_D1_0015,391,RT_D1_0015,D1OBS_000391_0024,1250.603252,944.765854,1248.403028,947.115245,1233.572944,950.203183,6.511901,-1.365926,-17.030308,5.437329,-59.493019,9.110391,18.473365,24.505507,18.473365,16,214.749094,1270,false,,8,0,same_motion_supported,true
ASSOC_000391_RT_D1_0018,391,RT_D1_0018,D1OBS_000391_0026,1279.096624,957.004657,1299.850418,956.285456,1296.864466,964.944699,6.511901,-1.365926,17.767842,7.940043,3.798503,23.851907,11.170253,14.6047,11.170253,883,25.652335,73462,false,,1,0,temporally_supported_response,false
ASSOC_000392_RT_D1_0001,392,RT_D1_0001,D1OBS_000392_0023,1366.399604,960.262178,1368.103995,953.859023,1373.739675,959.57355,5.96378,-0.895842,7.340071,-0.688628,76.667507,17.697729,9.787808,1.391803,9.787808,5,9.96204,-740,false,,33,0,same_motion_supported,true
ASSOC_000392_RT_D1_0002,392,RT_D1_0002,D1OBS_000392_0024,1255.910864,944.408542,1272.897242,958.059579,1277.024647,965.495891,5.96378,-0.895842,21.113783,21.087348,-20.047521,23.62007,10.371892,26.698001,10.371892,1287,86.202429,97719,false,,33,0,same_motion_supported,true
ASSOC_000392_RT_D1_0003,392,RT_D1_0003,D1OBS_000392_0028,1377.464077,994.888177,1381.216694,991.569659,1382.585624,995.184317,5.96378,-0.895842,5.121547,0.296141,85.513456,53.308496,4.713651,1.459513,4.713651,7,202.24271,-865,false,,19,0,same_motion_supported,true
ASSOC_000392_RT_D1_0004,392,RT_D1_0004,D1OBS_000392_0013,1317.283745,901.139259,1318.248439,901.266385,1324.179132,900.252078,5.96378,-0.895842,6.895387,-0.887181,27.106964,-41.623743,7.337567,0.931647,7.337567,7,3.894009,-959,false,,19,0,same_motion_supported,true
ASSOC_000392_RT_D1_0005,392,RT_D1_0005,D1OBS_000392_0027,1346.204318,957.704703,1373.671493,972.61419,1381.48224,970.79235,5.96378,-0.895842,35.277923,13.087647,84.410072,28.916529,9.78098,32.478561,9.78098,6,38.76341,-565,false,,7,0,same_motion_supported,true
ASSOC_000392_RT_D1_0006,392,RT_D1_0006,D1OBS_000392_0016,1251.151136,922.417045,1250.934616,921.067702,1256.212415,922.00097,5.96378,-0.895842,5.061279,-0.416076,-40.859753,-19.874851,6.536193,1.022098,6.536193,3,6.205811,151,false,,33,0,same_motion_supported,true
ASSOC_000392_RT_D1_0007,392,RT_D1_0007,D1OBS_000392_0025,1340.584927,963.172103,1340.857245,952.303842,1352.773347,958.455404,5.96378,-0.895842,12.18842,-4.716699,55.701179,16.579583,16.353982,7.303773,16.353982,15,254.835635,1017,false,,9,0,same_motion_supported,true
ASSOC_000392_RT_D1_0009,392,RT_D1_0009,D1OBS_000392_0029,1386.519745,1014.007643,1388.563238,1005.312434,1384.875512,1007.077805,5.96378,-0.895842,-1.644233,-6.929838,87.803344,65.201984,4.985979,9.710354,4.985979,24,3.417252,1657,false,,5,0,same_motion_supported,true
ASSOC_000392_RT_D1_0011,392,RT_D1_0011,D1OBS_000392_0017,1272.523708,924.441614,1273.444399,920.355607,1279.933801,924.555667,5.96378,-0.895842,7.410093,0.114053,-17.138367,-17.320154,9.426825,1.764004,9.426825,5,0.231939,-416,false,,19,0,same_motion_supported,true
ASSOC_000392_RT_D1_0012,392,RT_D1_0012,D1OBS_000392_0015,1224.772109,910.764031,1228.487491,912.024166,1230.679945,911.919299,5.96378,-0.895842,5.907836,1.155269,-66.392223,-29.956521,2.676782,2.051874,2.676782,10,276.639183,560,false,,12,0,same_motion_supported,true
ASSOC_000392_RT_D1_0013,392,RT_D1_0013,D1OBS_000392_0018,1210.202905,932.318885,1220.238818,927.952268,1216.988107,931.643447,5.96378,-0.895842,6.785201,-0.675438,-80.084061,-10.232374,5.998206,0.850477,5.998206,4,17.975821,-148,false,,11,0,same_motion_supported,true
ASSOC_000392_RT_D1_0014,392,RT_D1_0014,D1OBS_000392_0019,1352.284732,919.125172,1368.496614,926.574251,1382.561133,934.108108,5.96378,-0.895842,30.276401,14.982936,85.488965,-7.767713,19.45761,29.03858,19.45761,13,316.909636,-677,false,,1,0,temporally_supported_response,false
ASSOC_000392_RT_D1_0015,392,RT_D1_0015,D1OBS_000392_0020,1233.572944,950.203183,1254.228218,947.253643,1262.514706,944.316993,5.96378,-0.895842,28.941762,-5.88619,-34.557462,2.441173,10.721295,23.513639,10.721295,1,205.567039,-49,false,,9,0,same_motion_supported,true
ASSOC_000392_RT_D1_0017,392,RT_D1_0017,D1OBS_000392_0022,1204.723502,959.425499,1257.535135,937.790024,1240.341047,949.990634,5.96378,-0.895842,35.617545,-9.434866,-56.731121,8.114813,25.710937,30.858721,25.710937,16,6.572427,1164,false,,1,0,temporally_supported_response,false
ASSOC_000393_RT_D1_0001,393,RT_D1_0001,D1OBS_000393_0023,1373.739675,959.57355,1377.82223,956.388222,1381.245997,958.759412,6.620663,-0.260475,7.506322,-0.814138,75.207153,14.874897,5.078902,1.044478,5.078902,14,1.572926,312,false,,34,0,same_motion_supported,true
ASSOC_000393_RT_D1_0002,393,RT_D1_0002,D1OBS_000393_0020,1277.024647,965.495891,1280.728553,961.011964,1275.556328,965.311,6.620663,-0.260475,-1.468318,-0.18489,-30.482516,21.426486,8.201944,8.089335,8.201944,87,1.190234,-6063,false,,34,0,same_motion_supported,true
ASSOC_000393_RT_D1_0003,393,RT_D1_0003,D1OBS_000393_0027,1382.585624,995.184317,1390.014341,993.875662,1389.244316,995.23007,6.620663,-0.260475,6.658692,0.045752,83.205472,51.345555,1.899997,0.308579,1.899997,10,8.118691,-1139,false,,20,0,same_motion_supported,true
ASSOC_000393_RT_D1_0004,393,RT_D1_0004,D1OBS_000393_0012,1324.179132,900.252078,1327.980395,902.776461,1331.466667,900.504981,6.620663,-0.260475,7.287535,0.252903,25.427822,-43.379534,5.07436,0.84159,5.07436,25,5.265601,-1944,false,,20,0,same_motion_supported,true
ASSOC_000393_RT_D1_0005,393,RT_D1_0005,D1OBS_000393_0026,1381.48224,970.79235,1384.807388,977.363399,1394.689384,989.847969,6.620663,-0.260475,13.207144,19.055619,88.650539,45.963454,19.417388,20.408165,19.417388,2,59.981992,31,false,,8,0,same_motion_supported,true
ASSOC_000393_RT_D1_0006,393,RT_D1_0006,D1OBS_000393_0018,1256.212415,922.00097,1261.329026,926.849443,1267.833145,944.037768,6.620663,-0.260475,11.62073,22.036798,-38.205699,0.153253,22.411903,22.851018,22.411903,11,20.64978,743,false,,34,0,same_motion_supported,true
ASSOC_000393_RT_D1_0007,393,RT_D1_0007,D1OBS_000393_0022,1352.773347,958.455404,1351.365398,954.984409,1358.387683,958.045161,6.620663,-0.260475,5.614336,-0.410243,52.348839,14.160647,9.341869,1.017411,9.341869,0,21.401188,-201,false,,10,0,same_motion_supported,true
