source_family_id,target_family_id,source_frame,target_frame,source_geometry_type,target_geometry_type,center_shift_min_px,center_shift_max_px,bbox_iou_min,bbox_iou_max,shared_core_track_ids,temporal_edge_state,geometry_uncertainty
R21R1F00085,R21R1F00088,224,227,common_core_bbox,single_conservative_bbox,9.486833,9.486833,0.428571,0.428571,R21PT0011,shared_core_track_diagnostic,true
R21R1F00085,R21R1F00089,224,227,common_core_bbox,single_conservative_bbox,22.847319,22.847319,0,0,,single_geometry_possible_correspondence,true
R21R1F00086,R21R1F00087,224,227,single_conservative_bbox,common_core_bbox,76.7219,76.7219,0.005731,0.005731,,single_geometry_possible_correspondence,true
R21R1F00086,R21R1F00088,224,227,single_conservative_bbox,single_conservative_bbox,43.680659,43.680659,0,0,,single_geometry_possible_correspondence,false
R21R1F00086,R21R1F00089,224,227,single_conservative_bbox,single_conservative_bbox,12,12,0.2,0.2,,single_geometry_possible_correspondence,false
R21R1F00087,R21R1F00090,227,228,common_core_bbox,common_core_bbox,42.5,42.5,0.071429,0.071429,R21PT0011,shared_core_track_diagnostic,true
R21R1F00087,R21R1F00091,227,228,common_core_bbox,single_conservative_bbox,68.718629,68.718629,0.008621,0.008621,,single_geometry_possible_correspondence,true
R21R1F00088,R21R1F00090,227,228,single_conservative_bbox,common_core_bbox,6,6,0.666667,0.666667,R21PT0011,shared_core_track_diagnostic,true
R21R1F00088,R21R1F00091,227,228,single_conservative_bbox,single_conservative_bbox,32.310989,32.310989,0,0,,single_geometry_possible_correspondence,false
R21R1F00089,R21R1F00090,227,228,single_conservative_bbox,common_core_bbox,37.947332,37.947332,0,0,,single_geometry_possible_correspondence,true
R21R1F00089,R21R1F00091,227,228,single_conservative_bbox,single_conservative_bbox,0,0,1,1,,single_geometry_possible_correspondence,false
R21R1F00090,R21R1F00092,228,238,common_core_bbox,single_conservative_bbox,53.338541,53.338541,0.071429,0.071429,R21PT0012,shared_core_track_diagnostic,true
R21R1F00090,R21R1F00093,228,238,common_core_bbox,single_conservative_bbox,15.033296,15.033296,0.096774,0.096774,,single_geometry_possible_correspondence,true
R21R1F00091,R21R1F00092,228,238,single_conservative_bbox,single_conservative_bbox,90.801982,90.801982,0,0,,single_geometry_possible_correspondence,false
R21R1F00091,R21R1F00093,228,238,single_conservative_bbox,single_conservative_bbox,37.121422,37.121422,0,0,,single_geometry_possible_correspondence,false
R21R1F00092,R21R1F00094,238,239,single_conservative_bbox,single_conservative_bbox,0,0,1,1,,single_geometry_possible_correspondence,false
R21R1F00092,R21R1F00095,238,239,single_conservative_bbox,single_conservative_bbox,28.301943,28.301943,0.057143,0.057143,,single_geometry_possible_correspondence,false
R21R1F00092,R21R1F00096,238,239,single_conservative_bbox,single_conservative_bbox,61.554854,61.554854,0.009524,0.009524,,single_geometry_possible_correspondence,false
R21R1F00093,R21R1F00094,238,239,single_conservative_bbox,single_conservative_bbox,61.554854,61.554854,0.009524,0.009524,,single_geometry_possible_correspondence,false
R21R1F00093,R21R1F00095,238,239,single_conservative_bbox,single_conservative_bbox,34.985711,34.985711,0,0,,single_geometry_possible_correspondence,false
R21R1F00093,R21R1F00096,238,239,single_conservative_bbox,single_conservative_bbox,0,0,1,1,,single_geometry_possible_correspondence,false
R21R1F00094,R21R1F00097,239,243,single_conservative_bbox,single_conservative_bbox,15.297059,15.297059,0.756813,0.756813,,single_geometry_possible_correspondence,false
R21R1F00094,R21R1F00098,239,243,single_conservative_bbox,single_conservative_bbox,53.413481,53.413481,0.009524,0.009524,,single_geometry_possible_correspondence,false
R21R1F00094,R21R1F00099,239,243,single_conservative_bbox,single_conservative_bbox,75.894664,75.894664,0,0,,single_geometry_possible_correspondence,false
R21R1F00095,R21R1F00097,239,243,single_conservative_bbox,single_conservative_bbox,40.360872,40.360872,0.057416,0.057416,,single_geometry_possible_correspondence,false
R21R1F00095,R21R1F00098,239,243,single_conservative_bbox,single_conservative_bbox,25.455844,25.455844,0,0,,single_geometry_possible_correspondence,false
R21R1F00095,R21R1F00099,239,243,single_conservative_bbox,single_conservative_bbox,99.362971,99.362971,0,0,,single_geometry_possible_correspondence,false
R21R1F00096,R21R1F00097,239,243,single_conservative_bbox,single_conservative_bbox,75,75,0.009569,0.009569,,single_geometry_possible_correspondence,false
R21R1F00096,R21R1F00098,239,243,single_conservative_bbox,single_conservative_bbox,12,12,0,0,,single_geometry_possible_correspondence,false
R21R1F00096,R21R1F00099,239,243,single_conservative_bbox,single_conservative_bbox,134.331679,134.331679,0,0,,single_geometry_possible_correspondence,false
R21R1F00097,R21R1F00100,243,250,single_conservative_bbox,single_conservative_bbox,21.84033,21.84033,0.645435,0.645435,,single_geometry_possible_correspondence,false
R21R1F00097,R21R1F00101,243,250,single_conservative_bbox,single_conservative_bbox,64.761099,64.761099,0.018957,0.018957,,single_geometry_possible_correspondence,false
R21R1F00097,R21R1F00102,243,250,single_conservative_bbox,single_conservative_bbox,91.160573,91.160573,0,0,,single_geometry_possible_correspondence,false
R21R1F00098,R21R1F00100,243,250,single_conservative_bbox,single_conservative_bbox,79.259069,79.259069,0,0,,single_geometry_possible_correspondence,false
R21R1F00098,R21R1F00101,243,250,single_conservative_bbox,single_conservative_bbox,126.178445,126.178445,0,0,,single_geometry_possible_correspondence,false
R21R1F00099,R21R1F00100,243,250,single_conservative_bbox,single_conservative_bbox,45,45,0.016807,0.016807,,single_geometry_possible_correspondence,false
R21R1F00099,R21R1F00101,243,250,single_conservative_bbox,single_conservative_bbox,8.485281,8.485281,0.285714,0.285714,,single_geometry_possible_correspondence,false
R21R1F00099,R21R1F00102,243,250,single_conservative_bbox,single_conservative_bbox,33.90059,33.90059,0,0,,single_geometry_possible_correspondence,false
R21R1F00100,R21R1F00103,250,259,single_conservative_bbox,common_core_bbox,21.213203,21.213203,0.656455,0.656455,,single_geometry_possible_correspondence,true
R21R1F00100,R21R1F00104,250,259,single_conservative_bbox,common_core_bbox,56.446878,56.446878,0.037152,0.037152,,single_geometry_possible_correspondence,true
R21R1F00100,R21R1F00105,250,259,single_conservative_bbox,single_conservative_bbox,62.858969,62.858969,0.042142,0.042142,,single_geometry_possible_correspondence,false
R21R1F00101,R21R1F00103,250,259,single_conservative_bbox,common_core_bbox,65.520989,65.520989,0.009804,0.009804,,single_geometry_possible_correspondence,true
R21R1F00101,R21R1F00104,250,259,single_conservative_bbox,common_core_bbox,40.660177,40.660177,0,0,,single_geometry_possible_correspondence,true
R21R1F00101,R21R1F00105,250,259,single_conservative_bbox,single_conservative_bbox,16.62077,16.62077,0.1875,0.1875,,single_geometry_possible_correspondence,false
R21R1F00102,R21R1F00103,250,259,single_conservative_bbox,common_core_bbox,92.775266,92.775266,0,0,,single_geometry_possible_correspondence,true
R21R1F00102,R21R1F00104,250,259,single_conservative_bbox,common_core_bbox,72.062473,72.062473,0,0,,single_geometry_possible_correspondence,true
R21R1F00102,R21R1F00105,250,259,single_conservative_bbox,single_conservative_bbox,21.213203,21.213203,0.180392,0.180392,,single_geometry_possible_correspondence,false
R21R1F00103,R21R1F00106,259,260,common_core_bbox,common_core_bbox,34.73111,34.73111,0.423792,0.423792,R21PT0013;R21PT0014,shared_core_track_diagnostic,true
R21R1F00103,R21R1F00107,259,260,common_core_bbox,common_core_bbox,40.804412,40.804412,0.27,0.27,R21PT0014,shared_core_track_diagnostic,true
R21R1F00103,R21R1F00108,259,260,common_core_bbox,single_conservative_bbox,81.131067,81.131067,0,0,R21PT0014,shared_core_track_diagnostic,true
R21R1F00104,R21R1F00106,259,260,common_core_bbox,common_core_bbox,76.485293,76.485293,0,0,R21PT0014,shared_core_track_diagnostic,true
R21R1F00104,R21R1F00107,259,260,common_core_bbox,common_core_bbox,51.906165,51.906165,0,0,R21PT0014,shared_core_track_diagnostic,true
R21R1F00104,R21R1F00108,259,260,common_core_bbox,single_conservative_bbox,4.242641,4.242641,0.679803,0.679803,R21PT0014,shared_core_track_diagnostic,true
R21R1F00105,R21R1F00106,259,260,single_conservative_bbox,common_core_bbox,57,57,0.162238,0.162238,,single_geometry_possible_correspondence,true
R21R1F00105,R21R1F00107,259,260,single_conservative_bbox,common_core_bbox,80.741873,80.741873,0,0,,single_geometry_possible_correspondence,true
R21R1F00105,R21R1F00108,259,260,single_conservative_bbox,single_conservative_bbox,54.083269,54.083269,0,0,,single_geometry_possible_correspondence,false
R21R1F00106,R21R1F00109,260,262,common_core_bbox,single_conservative_bbox,36,36,0.454545,0.454545,R21PT0013,shared_core_track_diagnostic,true
R21R1F00107,R21R1F00109,260,262,common_core_bbox,single_conservative_bbox,27.771388,27.771388,0.205976,0.205976,,single_geometry_possible_correspondence,true
R21R1F00108,R21R1F00109,260,262,single_conservative_bbox,single_conservative_bbox,62.641839,62.641839,0.043865,0.043865,,single_geometry_possible_correspondence,false
R21R1F00109,R21R1F00110,262,263,single_conservative_bbox,single_conservative_bbox,4.242641,4.242641,0.917787,0.917787,,single_geometry_possible_correspondence,false
R21R1F00110,R21R1F00111,263,269,single_conservative_bbox,common_core_bbox,33.049206,33.049206,0.552697,0.552697,R21PT0015,shared_core_track_diagnostic,true
R21R1F00110,R21R1F00112,263,269,single_conservative_bbox,single_conservative_bbox,38.849067,38.849067,0.120805,0.120805,,single_geometry_possible_correspondence,false
R21R1F00110,R21R1F00113,263,269,single_conservative_bbox,single_conservative_bbox,114.918449,114.918449,0,0,,single_geometry_possible_correspondence,false
R21R1F00110,R21R1F00114,263,269,single_conservative_bbox,single_conservative_bbox,139.385257,139.385257,0,0,,single_geometry_possible_correspondence,false
R21R1F00110,R21R1F00115,263,269,single_conservative_bbox,single_conservative_bbox,118.984243,118.984243,0,0,,single_geometry_possible_correspondence,false
R21R1F00111,R21R1F00116,269,270,common_core_bbox,common_core_bbox,9.486833,9.486833,0.84086,0.84086,R21PT0015;R21PT0016;R21PT0017,shared_core_track_diagnostic,true
R21R1F00111,R21R1F00117,269,270,common_core_bbox,single_conservative_bbox,41.785165,41.785165,0.130233,0.130233,R21PT0015,shared_core_track_diagnostic,true
R21R1F00111,R21R1F00118,269,270,common_core_bbox,single_conservative_bbox,85.906926,85.906926,0,0,,single_geometry_possible_correspondence,true
R21R1F00111,R21R1F00119,269,270,common_core_bbox,single_conservative_bbox,112.729765,112.729765,0,0,,single_geometry_possible_correspondence,true
R21R1F00112,R21R1F00116,269,270,single_conservative_bbox,common_core_bbox,46.957428,46.957428,0.090713,0.090713,R21PT0016,shared_core_track_diagnostic,true
R21R1F00112,R21R1F00117,269,270,single_conservative_bbox,single_conservative_bbox,3,3,0.875,0.875,,single_geometry_possible_correspondence,false
R21R1F00112,R21R1F00118,269,270,single_conservative_bbox,single_conservative_bbox,111.646764,111.646764,0,0,,single_geometry_possible_correspondence,false
R21R1F00112,R21R1F00119,269,270,single_conservative_bbox,single_conservative_bbox,143.405021,143.405021,0,0,,single_geometry_possible_correspondence,false
R21R1F00113,R21R1F00116,269,270,single_conservative_bbox,common_core_bbox,72.56032,72.56032,0.00905,0.00905,,single_geometry_possible_correspondence,true
R21R1F00113,R21R1F00117,269,270,single_conservative_bbox,single_conservative_bbox,108.706026,108.706026,0,0,,single_geometry_possible_correspondence,false
R21R1F00113,R21R1F00118,269,270,single_conservative_bbox,single_conservative_bbox,6.708204,6.708204,0.2,0.2,,single_geometry_possible_correspondence,false
R21R1F00113,R21R1F00119,269,270,single_conservative_bbox,single_conservative_bbox,41.677332,41.677332,0,0,,single_geometry_possible_correspondence,false
R21R1F00114,R21R1F00116,269,270,single_conservative_bbox,common_core_bbox,97.948966,97.948966,0,0,,single_geometry_possible_correspondence,true
R21R1F00114,R21R1F00117,269,270,single_conservative_bbox,single_conservative_bbox,141.031911,141.031911,0,0,,single_geometry_possible_correspondence,false
R21R1F00114,R21R1F00118,269,270,single_conservative_bbox,single_conservative_bbox,32.310989,32.310989,0,0,,single_geometry_possible_correspondence,false
R21R1F00114,R21R1F00119,269,270,single_conservative_bbox,single_conservative_bbox,6,6,0.5,0.5,,single_geometry_possible_correspondence,false
R21R1F00115,R21R1F00116,269,270,single_conservative_bbox,common_core_bbox,78.230429,78.230429,0.013575,0.013575,,single_geometry_possible_correspondence,true
R21R1F00115,R21R1F00117,269,270,single_conservative_bbox,single_conservative_bbox,123.109707,123.109707,0,0,,single_geometry_possible_correspondence,false
R21R1F00115,R21R1F00118,269,270,single_conservative_bbox,single_conservative_bbox,28.460499,28.460499,0,0,,single_geometry_possible_correspondence,false
R21R1F00115,R21R1F00119,269,270,single_conservative_bbox,single_conservative_bbox,27.166155,27.166155,0,0,,single_geometry_possible_correspondence,false
R21R1F00116,R21R1F00120,270,271,common_core_bbox,common_core_bbox,12,12,0.866667,0.866667,R21PT0015;R21PT0016;R21PT0017,shared_core_track_diagnostic,true
R21R1F00116,R21R1F00121,270,271,common_core_bbox,common_core_bbox,44.598206,44.598206,0.097826,0.097826,R21PT0016;R21PT0017,shared_core_track_diagnostic,true
R21R1F00116,R21R1F00122,270,271,common_core_bbox,single_conservative_bbox,75.239617,75.239617,0.020089,0.020089,,single_geometry_possible_correspondence,true
R21R1F00117,R21R1F00120,270,271,single_conservative_bbox,common_core_bbox,55.317267,55.317267,0.089888,0.089888,R21PT0015,shared_core_track_diagnostic,true
R21R1F00117,R21R1F00121,270,271,single_conservative_bbox,common_core_bbox,9,9,0.569767,0.569767,,single_geometry_possible_correspondence,true
R21R1F00117,R21R1F00122,270,271,single_conservative_bbox,single_conservative_bbox,110.022725,110.022725,0,0,,single_geometry_possible_correspondence,false
R21R1F00118,R21R1F00120,270,271,single_conservative_bbox,common_core_bbox,64.761099,64.761099,0.039216,0.039216,,single_geometry_possible_correspondence,true
R21R1F00118,R21R1F00121,270,271,single_conservative_bbox,common_core_bbox,106.531685,106.531685,0,0,,single_geometry_possible_correspondence,true
R21R1F00118,R21R1F00122,270,271,single_conservative_bbox,single_conservative_bbox,9,9,0.4,0.4,,single_geometry_possible_correspondence,false
R21R1F00119,R21R1F00120,270,271,single_conservative_bbox,common_core_bbox,92.660671,92.660671,0.011765,0.011765,,single_geometry_possible_correspondence,true
R21R1F00119,R21R1F00121,270,271,single_conservative_bbox,common_core_bbox,138.683092,138.683092,0,0,,single_geometry_possible_correspondence,true
R21R1F00119,R21R1F00122,270,271,single_conservative_bbox,single_conservative_bbox,42.953463,42.953463,0,0,,single_geometry_possible_correspondence,false
R21R1F00120,R21R1F00123,271,272,common_core_bbox,common_core_bbox,18,18,0.8,0.8,R21PT0015;R21PT0016,shared_core_track_diagnostic,true
R21R1F00120,R21R1F00124,271,272,common_core_bbox,single_conservative_bbox,57.706152,57.706152,0.081081,0.081081,R21PT0015,shared_core_track_diagnostic,true
R21R1F00120,R21R1F00125,271,272,common_core_bbox,common_core_bbox,59.169249,59.169249,0.041176,0.041176,R21PT0016;R21PT0017,shared_core_track_diagnostic,true
R21R1F00120,R21R1F00126,271,272,common_core_bbox,single_conservative_bbox,72.56032,72.56032,0.031373,0.031373,,single_geometry_possible_correspondence,true
R21R1F00120,R21R1F00127,271,272,common_core_bbox,single_conservative_bbox,85.959293,85.959293,0.029412,0.029412,,single_geometry_possible_correspondence,true
R21R1F00120,R21R1F00128,271,272,common_core_bbox,single_conservative_bbox,57.31492,57.31492,0.015686,0.015686,,single_geometry_possible_correspondence,true
R21R1F00121,R21R1F00123,271,272,common_core_bbox,common_core_bbox,42.953463,42.953463,0.105634,0.105634,R21PT0016,shared_core_track_diagnostic,true
R21R1F00121,R21R1F00124,271,272,common_core_bbox,single_conservative_bbox,9,9,0.7,0.7,,single_geometry_possible_correspondence,true
R21R1F00121,R21R1F00125,271,272,common_core_bbox,common_core_bbox,78.917679,78.917679,0,0,R21PT0016;R21PT0017,shared_core_track_diagnostic,true
R21R1F00121,R21R1F00126,271,272,common_core_bbox,single_conservative_bbox,111.364267,111.364267,0,0,,single_geometry_possible_correspondence,true
R21R1F00121,R21R1F00127,271,272,common_core_bbox,single_conservative_bbox,132.136293,132.136293,0,0,,single_geometry_possible_correspondence,true
R21R1F00121,R21R1F00128,271,272,common_core_bbox,single_conservative_bbox,106.404887,106.404887,0,0,,single_geometry_possible_correspondence,true
R21R1F00122,R21R1F00123,271,272,single_conservative_bbox,common_core_bbox,81.221918,81.221918,0.007143,0.007143,,single_geometry_possible_correspondence,true
R21R1F00122,R21R1F00124,271,272,single_conservative_bbox,single_conservative_bbox,106.531685,106.531685,0,0,,single_geometry_possible_correspondence,false
R21R1F00122,R21R1F00125,271,272,single_conservative_bbox,common_core_bbox,37.947332,37.947332,0,0,,single_geometry_possible_correspondence,true
R21R1F00122,R21R1F00126,271,272,single_conservative_bbox,single_conservative_bbox,9.486833,9.486833,0.409091,0.409091,,single_geometry_possible_correspondence,false
R21R1F00122,R21R1F00127,271,272,single_conservative_bbox,single_conservative_bbox,37.947332,37.947332,0,0,,single_geometry_possible_correspondence,false
R21R1F00122,R21R1F00128,271,272,single_conservative_bbox,single_conservative_bbox,39.115214,39.115214,0,0,,single_geometry_possible_correspondence,false
R21R1F00123,R21R1F00129,272,273,common_core_bbox,common_core_bbox,75.610846,75.610846,0.027955,0.027955,R21PT0016,shared_core_track_diagnostic,true
R21R1F00123,R21R1F00130,272,273,common_core_bbox,single_conservative_bbox,95.524866,95.524866,0,0,,single_geometry_possible_correspondence,true
R21R1F00123,R21R1F00131,272,273,common_core_bbox,single_conservative_bbox,104.278473,104.278473,0,0,,single_geometry_possible_correspondence,true
R21R1F00124,R21R1F00129,272,273,single_conservative_bbox,common_core_bbox,83.815273,83.815273,0,0,,single_geometry_possible_correspondence,true
R21R1F00124,R21R1F00130,272,273,single_conservative_bbox,single_conservative_bbox,120.569482,120.569482,0,0,,single_geometry_possible_correspondence,false
R21R1F00124,R21R1F00131,272,273,single_conservative_bbox,single_conservative_bbox,140.185591,140.185591,0,0,,single_geometry_possible_correspondence,false
R21R1F00125,R21R1F00129,272,273,common_core_bbox,common_core_bbox,4.472136,4.472136,0.672566,0.672566,R21PT0016;R21PT0017,shared_core_track_diagnostic,true
R21R1F00125,R21R1F00130,272,273,common_core_bbox,single_conservative_bbox,47.707442,47.707442,0,0,,single_geometry_possible_correspondence,true
R21R1F00125,R21R1F00131,272,273,common_core_bbox,single_conservative_bbox,77.491935,77.491935,0,0,,single_geometry_possible_correspondence,true
R21R1F00126,R21R1F00129,272,273,single_conservative_bbox,common_core_bbox,39.824616,39.824616,0,0,,single_geometry_possible_correspondence,true
R21R1F00126,R21R1F00130,272,273,single_conservative_bbox,single_conservative_bbox,5.09902,5.09902,0.470588,0.470588,,single_geometry_possible_correspondence,false
R21R1F00126,R21R1F00131,272,273,single_conservative_bbox,single_conservative_bbox,34.365681,34.365681,0,0,,single_geometry_possible_correspondence,false
R21R1F00127,R21R1F00129,272,273,single_conservative_bbox,common_core_bbox,71.470274,71.470274,0,0,,single_geometry_possible_correspondence,true
R21R1F00127,R21R1F00130,272,273,single_conservative_bbox,single_conservative_bbox,32.062439,32.062439,0,0,,single_geometry_possible_correspondence,false
R21R1F00127,R21R1F00131,272,273,single_conservative_bbox,single_conservative_bbox,2.236068,2.236068,0.595745,0.595745,,single_geometry_possible_correspondence,false
R21R1F00128,R21R1F00129,272,273,single_conservative_bbox,common_core_bbox,65.924199,65.924199,0,0,,single_geometry_possible_correspondence,true
R21R1F00128,R21R1F00130,272,273,single_conservative_bbox,single_conservative_bbox,45.453273,45.453273,0,0,,single_geometry_possible_correspondence,false
R21R1F00128,R21R1F00131,272,273,single_conservative_bbox,single_conservative_bbox,35.22783,35.22783,0,0,,single_geometry_possible_correspondence,false
R21R1F00129,R21R1F00132,273,276,common_core_bbox,common_core_bbox,67.082039,67.082039,0,0,R21PT0016;R21PT0017,shared_core_track_diagnostic,true
R21R1F00129,R21R1F00133,273,276,common_core_bbox,single_conservative_bbox,12,12,0.2,0.2,R21PT0017,shared_core_track_diagnostic,true
R21R1F00129,R21R1F00134,273,276,common_core_bbox,single_conservative_bbox,74.094534,74.094534,0,0,,single_geometry_possible_correspondence,true
R21R1F00129,R21R1F00135,273,276,common_core_bbox,single_conservative_bbox,72.622311,72.622311,0,0,,single_geometry_possible_correspondence,true
R21R1F00130,R21R1F00132,273,276,single_conservative_bbox,common_core_bbox,102,102,0,0,,single_geometry_possible_correspondence,true
R21R1F00130,R21R1F00133,273,276,single_conservative_bbox,single_conservative_bbox,37.947332,37.947332,0,0,,single_geometry_possible_correspondence,false
R21R1F00130,R21R1F00134,273,276,single_conservative_bbox,single_conservative_bbox,33.136083,33.136083,0,0,,single_geometry_possible_correspondence,false
R21R1F00130,R21R1F00135,273,276,single_conservative_bbox,single_conservative_bbox,114.551299,114.551299,0,0,,single_geometry_possible_correspondence,false
R21R1F00131,R21R1F00132,273,276,single_conservative_bbox,common_core_bbox,121.082616,121.082616,0,0,,single_geometry_possible_correspondence,true
R21R1F00131,R21R1F00133,273,276,single_conservative_bbox,single_conservative_bbox,70.035705,70.035705,0,0,,single_geometry_possible_correspondence,false
R21R1F00131,R21R1F00134,273,276,single_conservative_bbox,single_conservative_bbox,3,3,0.4,0.4,,single_geometry_possible_correspondence,false
R21R1F00131,R21R1F00135,273,276,single_conservative_bbox,single_conservative_bbox,139.846344,139.846344,0,0,,single_geometry_possible_correspondence,false
R21R1F00132,R21R1F00136,276,278,common_core_bbox,common_core_bbox,41.785165,41.785165,0.084706,0.084706,R21PT0016;R21PT0018,shared_core_track_diagnostic,true
R21R1F00132,R21R1F00137,276,278,common_core_bbox,single_conservative_bbox,13.416408,13.416408,0.465116,0.465116,R21PT0016,shared_core_track_diagnostic,true
R21R1F00132,R21R1F00138,276,278,common_core_bbox,single_conservative_bbox,126.035709,126.035709,0,0,,single_geometry_possible_correspondence,true
R21R1F00133,R21R1F00136,276,278,single_conservative_bbox,common_core_bbox,68.541958,68.541958,0.050481,0.050481,,single_geometry_possible_correspondence,true
R21R1F00133,R21R1F00137,276,278,single_conservative_bbox,single_conservative_bbox,75.894664,75.894664,0,0,,single_geometry_possible_correspondence,false
R21R1F00133,R21R1F00138,276,278,single_conservative_bbox,single_conservative_bbox,69.260378,69.260378,0,0,,single_geometry_possible_correspondence,false
R21R1F00134,R21R1F00136,276,278,single_conservative_bbox,common_core_bbox,88.588938,88.588938,0.004785,0.004785,,single_geometry_possible_correspondence,true
R21R1F00134,R21R1F00137,276,278,single_conservative_bbox,single_conservative_bbox,127.349912,127.349912,0,0,,single_geometry_possible_correspondence,false
R21R1F00134,R21R1F00138,276,278,single_conservative_bbox,single_conservative_bbox,6.708204,6.708204,0.25,0.25,,single_geometry_possible_correspondence,false
R21R1F00135,R21R1F00136,276,278,single_conservative_bbox,common_core_bbox,72.249567,72.249567,0,0,,single_geometry_possible_correspondence,true
R21R1F00135,R21R1F00137,276,278,single_conservative_bbox,single_conservative_bbox,21.213203,21.213203,0.148148,0.148148,,single_geometry_possible_correspondence,false
R21R1F00135,R21R1F00138,276,278,single_conservative_bbox,single_conservative_bbox,142.902064,142.902064,0,0,,single_geometry_possible_correspondence,false
R21R1F00136,R21R1F00139,278,279,common_core_bbox,common_core_bbox,0,0,0.928571,0.928571,R21PT0016;R21PT0018,shared_core_track_diagnostic,true
R21R1F00136,R21R1F00140,278,279,common_core_bbox,single_conservative_bbox,51.78803,51.78803,0.078091,0.078091,R21PT0018,shared_core_track_diagnostic,true
R21R1F00136,R21R1F00141,278,279,common_core_bbox,single_conservative_bbox,84.534017,84.534017,0.021327,0.021327,,single_geometry_possible_correspondence,true
R21R1F00136,R21R1F00142,278,279,common_core_bbox,single_conservative_bbox,102.044108,102.044108,0,0,,single_geometry_possible_correspondence,true
R21R1F00137,R21R1F00139,278,279,single_conservative_bbox,common_core_bbox,51.78803,51.78803,0.073022,0.073022,R21PT0016,shared_core_track_diagnostic,true
R21R1F00137,R21R1F00140,278,279,single_conservative_bbox,single_conservative_bbox,0,0,1,1,,single_geometry_possible_correspondence,false
R21R1F00137,R21R1F00141,278,279,single_conservative_bbox,single_conservative_bbox,123.109707,123.109707,0,0,,single_geometry_possible_correspondence,false
R21R1F00137,R21R1F00142,278,279,single_conservative_bbox,single_conservative_bbox,123.438244,123.438244,0,0,,single_geometry_possible_correspondence,false
R21R1F00138,R21R1F00139,278,279,single_conservative_bbox,common_core_bbox,92.612094,92.612094,0.006652,0.006652,,single_geometry_possible_correspondence,true
R21R1F00138,R21R1F00140,278,279,single_conservative_bbox,single_conservative_bbox,129.417928,129.417928,0,0,,single_geometry_possible_correspondence,false
R21R1F00138,R21R1F00141,278,279,single_conservative_bbox,single_conservative_bbox,9,9,0.4,0.4,,single_geometry_possible_correspondence,false
R21R1F00138,R21R1F00142,278,279,single_conservative_bbox,single_conservative_bbox,40.249224,40.249224,0,0,,single_geometry_possible_correspondence,false
R21R1F00139,R21R1F00143,279,280,common_core_bbox,common_core_bbox,3,3,0.964286,0.964286,R21PT0016;R21PT0018,shared_core_track_diagnostic,true
R21R1F00139,R21R1F00144,279,280,common_core_bbox,single_conservative_bbox,51.351728,51.351728,0.080321,0.080321,R21PT0016,shared_core_track_diagnostic,true
R21R1F00139,R21R1F00145,279,280,common_core_bbox,single_conservative_bbox,80.498447,80.498447,0.008929,0.008929,,single_geometry_possible_correspondence,true
R21R1F00140,R21R1F00143,279,280,single_conservative_bbox,common_core_bbox,51.351728,51.351728,0.075472,0.075472,R21PT0018,shared_core_track_diagnostic,true
R21R1F00140,R21R1F00144,279,280,single_conservative_bbox,single_conservative_bbox,3,3,0.9,0.9,,single_geometry_possible_correspondence,false
R21R1F00140,R21R1F00145,279,280,single_conservative_bbox,single_conservative_bbox,118.869677,118.869677,0,0,,single_geometry_possible_correspondence,false
R21R1F00141,R21R1F00143,279,280,single_conservative_bbox,common_core_bbox,87.206651,87.206651,0.020548,0.020548,,single_geometry_possible_correspondence,true
R21R1F00141,R21R1F00144,279,280,single_conservative_bbox,single_conservative_bbox,121.082616,121.082616,0,0,,single_geometry_possible_correspondence,false
R21R1F00141,R21R1F00145,279,280,single_conservative_bbox,single_conservative_bbox,4.242641,4.242641,0.266667,0.266667,,single_geometry_possible_correspondence,false
R21R1F00142,R21R1F00143,279,280,single_conservative_bbox,common_core_bbox,105.042848,105.042848,0,0,,single_geometry_possible_correspondence,true
R21R1F00142,R21R1F00144,279,280,single_conservative_bbox,single_conservative_bbox,120.747671,120.747671,0,0,,single_geometry_possible_correspondence,false
R21R1F00142,R21R1F00145,279,280,single_conservative_bbox,single_conservative_bbox,44.598206,44.598206,0,0,,single_geometry_possible_correspondence,false
R21R1F00143,R21R1F00146,280,281,common_core_bbox,common_core_bbox,3,3,0.964286,0.964286,R21PT0016;R21PT0018,shared_core_track_diagnostic,true
R21R1F00143,R21R1F00147,280,281,common_core_bbox,common_core_bbox,51,51,0.075472,0.075472,R21PT0018,shared_core_track_diagnostic,true
R21R1F00143,R21R1F00148,280,281,common_core_bbox,single_conservative_bbox,95.341491,95.341491,0.013514,0.013514,,single_geometry_possible_correspondence,true
R21R1F00144,R21R1F00146,280,281,single_conservative_bbox,common_core_bbox,51.351728,51.351728,0.080321,0.080321,R21PT0016,shared_core_track_diagnostic,true
R21R1F00144,R21R1F00147,280,281,single_conservative_bbox,common_core_bbox,3,3,0.9,0.9,,single_geometry_possible_correspondence,true
R21R1F00144,R21R1F00148,280,281,single_conservative_bbox,single_conservative_bbox,127.279221,127.279221,0,0,,single_geometry_possible_correspondence,false
R21R1F00145,R21R1F00146,280,281,single_conservative_bbox,common_core_bbox,80.498447,80.498447,0.008929,0.008929,,single_geometry_possible_correspondence,true
R21R1F00145,R21R1F00147,280,281,single_conservative_bbox,common_core_bbox,114.865138,114.865138,0,0,,single_geometry_possible_correspondence,true
