edge_id,source_node_id,target_node_id,source_sar_frame,target_sar_frame,geometry_distance,radial_drift,azimuth_drift,extent_continuity_ratio,orientation_difference,energy_ratio,role_compatibility,background_conflict_consistency,edge_status,blocked_reason
R1E0427,R1N0157,R1N0160,271,272,117.96659,94.066368,30.305845,2.010457,38.275444,9.742745,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0428,R1N0157,R1N0161,271,272,80.552875,47.308662,32.272242,1.345406,78.141768,2.644106,true,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_orientation_jump
R1E0429,R1N0157,R1N0162,271,272,4.039883,0.00634,2.462547,1.104692,4.644811,1.074822,true,true,ambiguous_successors,
R1E0430,R1N0158,R1N0163,272,273,3.378977,1.358093,1.1871,1.002406,3.2666,1.274582,true,true,ambiguous_predecessors,
R1E0431,R1N0158,R1N0164,272,273,95.17979,75.166962,17.019073,3.458173,47.418206,74.059713,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_orientation_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0432,R1N0158,R1N0165,272,273,84.852849,46.585754,23.589133,5.658525,10.264551,65.048252,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_extent_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0433,R1N0158,R1N0166,272,273,64.148864,1.442825,25.377452,3.627857,42.975639,18.678514,true,true,blocked_by_energy_jump,blocked_by_energy_jump
R1E0434,R1N0159,R1N0163,272,273,91.109294,73.369415,15.468245,3.143507,49.778322,61.586498,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_orientation_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0435,R1N0159,R1N0164,272,273,1.427117,0.439453,0.363728,1.09746,5.626716,1.059916,true,true,ambiguous_successors,
R1E0436,R1N0159,R1N0165,272,273,37.386458,28.141754,6.933788,1.795747,42.780371,1.206751,true,true,ambiguous_successors,
R1E0437,R1N0159,R1N0166,272,273,78.039822,73.284683,8.722107,1.151309,83.979439,4.202532,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_orientation_jump;blocked_by_role_incompatibility
R1E0438,R1N0160,R1N0163,272,273,77.946144,43.210266,21.503092,5.911716,1.861483,35.897688,false,true,blocked_by_extent_jump,blocked_by_extent_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0439,R1N0160,R1N0164,272,273,36.553538,30.598602,5.67112,1.713604,46.013088,1.618631,true,true,blocked_by_orientation_jump,blocked_by_orientation_jump
R1E0440,R1N0160,R1N0165,272,273,3.629695,2.017395,0.898941,1.047259,8.859433,1.421678,true,true,ambiguous_predecessors,
R1E0441,R1N0160,R1N0166,272,273,43.839637,43.125534,2.68726,1.633455,44.380757,2.449582,false,true,blocked_by_role_incompatibility,blocked_by_role_incompatibility
R1E0442,R1N0161,R1N0163,272,273,58.664547,3.54744,23.469488,3.956144,41.727807,9.742357,true,true,blocked_by_energy_jump,blocked_by_energy_jump
R1E0443,R1N0161,R1N0164,272,273,80.769712,77.356308,7.637516,1.146751,85.879413,5.964172,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_orientation_jump;blocked_by_role_incompatibility
R1E0444,R1N0161,R1N0165,272,273,48.903475,48.775101,1.067455,1.42688,48.725758,5.238462,false,true,blocked_by_orientation_jump,blocked_by_orientation_jump;blocked_by_role_incompatibility
R1E0445,R1N0161,R1N0166,272,273,4.047938,3.632172,0.720863,1.093115,4.514432,1.504217,true,true,unique_continuation,
R1E0446,R1N0162,R1N0163,272,273,49.552707,50.862442,6.340206,2.661813,31.76915,3.428061,true,true,ambiguous_predecessors,
R1E0447,R1N0162,R1N0164,272,273,137.288773,124.67131,22.172178,1.296061,12.382455,16.949841,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0448,R1N0162,R1N0165,272,273,117.895181,96.090103,28.742239,2.120714,24.7712,14.887413,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0449,R1N0162,R1N0166,272,273,80.807613,50.947174,30.530558,1.359656,78.011389,4.2749,true,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_orientation_jump
R1E0450,R1N0171,R1N0174,278,279,1.775051,0.383026,0.633768,1.002095,1.952807,1.188556,true,true,ambiguous_successors,
R1E0451,R1N0171,R1N0175,278,279,72.564313,55.72937,12.592878,3.813308,35.429,51.519617,false,true,blocked_by_energy_jump,blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0452,R1N0171,R1N0176,278,279,68.220044,1.109039,24.621256,4.491653,72.765833,31.781582,true,true,blocked_by_orientation_jump,blocked_by_orientation_jump;blocked_by_energy_jump
R1E0453,R1N0171,R1N0177,278,279,57.249207,60.92878,1.379763,2.88957,3.168323,5.643396,true,true,ambiguous_successors,
R1E0454,R1N0172,R1N0174,278,279,81.837595,61.083771,15.064846,7.719722,88.627625,64.941935,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_extent_jump;blocked_by_orientation_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0455,R1N0172,R1N0175,278,279,9.004381,5.737427,1.8382,2.028657,55.151432,1.498208,true,true,blocked_by_orientation_jump,blocked_by_orientation_jump
R1E0456,R1N0172,R1N0176,278,279,69.254772,60.357758,10.190178,1.722283,16.653735,2.428674,false,true,blocked_by_role_incompatibility,blocked_by_role_incompatibility
R1E0457,R1N0172,R1N0177,278,279,129.946757,122.395576,15.810841,2.677179,86.251245,13.677419,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_orientation_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0458,R1N0173,R1N0174,278,279,57.827211,61.213707,1.846275,2.635953,5.259491,4.669794,true,true,ambiguous_successors,
R1E0459,R1N0173,R1N0175,278,279,123.79622,116.560051,15.072922,1.443628,38.735683,9.282297,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0460,R1N0173,R1N0176,278,279,86.908931,61.93972,27.101299,1.700433,69.459149,5.726092,true,true,blocked_by_geometry,blocked_by_geometry;blocked_by_orientation_jump
R1E0461,R1N0173,R1N0177,278,279,1.981613,0.098099,1.100281,1.093923,0.13836,1.016771,true,true,ambiguous_successors,
R1E0462,R1N0174,R1N0178,279,280,2.600791,0.261505,0.831854,1.036605,2.193323,1.030285,true,true,ambiguous_successors,
R1E0463,R1N0174,R1N0179,279,280,69.421065,51.957077,12.702942,11.062633,26.679661,59.916667,false,true,blocked_by_extent_jump,blocked_by_extent_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0464,R1N0174,R1N0180,279,280,56.074526,59.896622,0.532108,3.016801,4.854944,4.559106,true,true,ambiguous_successors,
R1E0465,R1N0175,R1N0178,279,280,71.678278,55.084839,12.394793,3.944631,31.282869,42.072249,false,true,blocked_by_energy_jump,blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0466,R1N0175,R1N0179,279,280,3.971688,3.389267,0.523705,2.907137,60.155853,1.382275,true,true,blocked_by_orientation_jump,blocked_by_orientation_jump
R1E0467,R1N0175,R1N0180,279,280,120.441149,115.242966,12.694538,1.261381,28.621248,9.507656,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0468,R1N0176,R1N0178,279,280,67.408582,0.464508,24.42317,4.646336,76.911963,25.95366,true,true,blocked_by_extent_jump,blocked_by_extent_jump;blocked_by_orientation_jump;blocked_by_energy_jump
R1E0469,R1N0176,R1N0179,279,280,65.540638,51.231064,12.552082,2.468091,48.038979,2.240741,false,true,blocked_by_orientation_jump,blocked_by_orientation_jump;blocked_by_role_incompatibility
R1E0470,R1N0176,R1N0180,279,280,82.288147,60.622635,24.722916,1.485767,79.573584,5.865112,true,true,blocked_by_geometry,blocked_by_geometry;blocked_by_orientation_jump
R1E0471,R1N0177,R1N0178,279,280,57.712554,61.573311,1.577848,2.98908,7.314454,4.608543,true,true,ambiguous_successors,
R1E0472,R1N0177,R1N0179,279,280,119.159246,113.268883,13.448936,3.836491,21.55853,12.619048,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0473,R1N0177,R1N0180,279,280,2.904624,1.415184,1.278103,1.046218,9.976075,1.041457,true,true,ambiguous_successors,
R1E0474,R1N0178,R1N0181,280,281,7.311105,3.138275,2.647219,1.190303,10.50598,1.054303,true,true,ambiguous_predecessors,
R1E0475,R1N0178,R1N0182,280,281,75.165943,57.065384,13.375769,4.260747,19.06873,41.633996,false,true,blocked_by_energy_jump,blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0476,R1N0178,R1N0183,280,281,73.040517,5.934875,25.799955,5.757182,77.6824,26.541201,true,true,blocked_by_extent_jump,blocked_by_extent_jump;blocked_by_orientation_jump;blocked_by_energy_jump
R1E0477,R1N0178,R1N0184,280,281,58.030616,62.39698,2.297962,4.718342,69.9716,5.856601,true,true,blocked_by_extent_jump,blocked_by_extent_jump;blocked_by_orientation_jump
R1E0478,R1N0178,R1N0185,280,281,53.992635,50.606621,12.509977,10.749539,25.160277,20.891186,true,true,blocked_by_extent_jump,blocked_by_extent_jump;blocked_by_energy_jump
R1E0479,R1N0179,R1N0181,280,281,64.909501,54.833847,9.223869,9.634167,39.378964,55.160053,false,true,blocked_by_extent_jump,blocked_by_extent_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0480,R1N0179,R1N0182,280,281,7.901996,5.369812,1.504681,2.691448,47.941714,1.396825,true,true,blocked_by_orientation_jump,blocked_by_orientation_jump
R1E0481,R1N0179,R1N0183,280,281,64.98735,45.760696,13.928867,1.991874,48.809415,2.191138,false,true,blocked_by_orientation_jump,blocked_by_orientation_jump;blocked_by_role_incompatibility
R1E0482,R1N0179,R1N0184,280,281,119.945587,114.092552,14.16905,2.430426,41.098616,9.929894,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0483,R1N0179,R1N0185,280,281,102.32973,102.302193,0.638889,1.066797,54.033261,2.78373,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_orientation_jump;blocked_by_role_incompatibility
R1E0484,R1N0180,R1N0181,280,281,54.827282,57.019852,2.946964,2.627256,7.844359,4.197172,true,true,ambiguous_successors,
R1E0485,R1N0180,R1N0182,280,281,123.073574,117.223511,13.675514,1.362466,16.407109,9.408617,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0486,R1N0180,R1N0183,280,281,89.107593,66.093002,26.099701,1.840984,80.344021,5.997887,true,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_orientation_jump
R1E0487,R1N0180,R1N0184,280,281,4.317107,2.238853,1.998217,1.508792,72.633221,1.323498,true,true,blocked_by_orientation_jump,blocked_by_orientation_jump
R1E0488,R1N0180,R1N0185,280,281,25.87295,9.551506,12.809723,3.437399,22.498656,4.721074,true,true,ambiguous_successors,
R1E0489,R1N0191,R1N0195,288,289,3.599235,2.337112,0.852348,1.006766,0.558486,1.080788,true,true,unique_continuation,
R1E0490,R1N0191,R1N0196,288,289,100.35851,80.492538,14.849625,4.646671,26.870914,81.0363,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_extent_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0491,R1N0191,R1N0197,288,289,58.865182,62.867775,2.03701,6.310956,55.988004,7.136007,true,true,blocked_by_extent_jump,blocked_by_extent_jump;blocked_by_orientation_jump;blocked_by_energy_jump
R1E0492,R1N0191,R1N0198,288,289,59.462826,49.277695,15.114799,23.831195,55.995415,62.011649,false,true,blocked_by_extent_jump,blocked_by_extent_jump;blocked_by_orientation_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0493,R1N0191,R1N0199,288,289,100.511129,102.199203,7.833229,2.597845,14.666661,29.448936,true,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_energy_jump
R1E0494,R1N0192,R1N0195,288,289,62.114651,66.05793,0.848499,4.256339,59.43909,5.805258,true,true,blocked_by_radial_azimuth_drift,blocked_by_radial_azimuth_drift;blocked_by_orientation_jump
R1E0495,R1N0192,R1N0196,288,289,151.38794,144.213356,14.845776,1.099092,85.751519,12.915691,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_orientation_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0496,R1N0192,R1N0197,288,289,4.437094,0.853043,2.033161,1.492751,2.8926,1.137348,true,true,unique_continuation,
R1E0497,R1N0192,R1N0198,288,289,35.952992,14.443123,15.11095,5.636869,65.123981,9.883513,false,true,blocked_by_extent_jump,blocked_by_extent_jump;blocked_by_orientation_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0498,R1N0192,R1N0199,288,289,41.312667,38.478386,7.837078,1.627401,73.547265,4.693617,true,true,blocked_by_orientation_jump,blocked_by_orientation_jump
R1E0499,R1N0193,R1N0195,288,289,59.996201,54.893661,12.673183,12.991776,15.346865,31.419038,false,true,blocked_by_extent_jump,blocked_by_extent_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0500,R1N0193,R1N0196,288,289,133.096726,133.049088,1.324093,2.777143,10.965564,2.386417,true,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift
R1E0501,R1N0193,R1N0197,288,289,26.791168,10.311226,11.488522,2.044773,71.893355,4.758587,false,true,blocked_by_orientation_jump,blocked_by_orientation_jump;blocked_by_role_incompatibility
R1E0502,R1N0193,R1N0198,288,289,4.857151,3.278854,1.589268,1.846739,40.090064,1.826165,true,true,unique_continuation,
R1E0503,R1N0193,R1N0199,288,289,62.24138,49.642654,21.358761,4.967375,1.23869,1.153091,false,true,blocked_by_extent_jump,blocked_by_extent_jump;blocked_by_role_incompatibility
R1E0504,R1N0194,R1N0195,288,289,101.958923,105.133224,5.542788,4.57736,17.448993,51.931873,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_extent_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0505,R1N0194,R1N0196,288,289,189.725053,183.288651,19.540064,1.02201,8.863436,1.443794,true,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift
R1E0506,R1N0194,R1N0197,288,289,41.598096,39.928337,6.727449,1.38806,73.995483,7.865369,false,true,blocked_by_orientation_jump,blocked_by_orientation_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0507,R1N0194,R1N0198,288,289,63.862759,53.518417,19.805239,5.241542,37.987936,1.104839,true,true,blocked_by_extent_jump,blocked_by_extent_jump
R1E0508,R1N0194,R1N0199,288,289,3.70144,0.596909,3.14279,1.750143,3.340817,1.905921,false,true,blocked_by_role_incompatibility,blocked_by_role_incompatibility
R1E0509,R1N0195,R1N0200,289,290,1.467933,1.388443,0.334408,1.022945,4.080813,1.022941,true,true,unique_continuation,
R1E0510,R1N0195,R1N0201,289,290,56.410333,60.203636,2.615675,4.717973,62.13353,7.716558,true,true,blocked_by_extent_jump,blocked_by_extent_jump;blocked_by_orientation_jump;blocked_by_energy_jump
R1E0511,R1N0195,R1N0202,289,290,107.144931,107.050842,12.892916,2.666769,20.684306,17.786667,true,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_energy_jump
R1E0512,R1N0196,R1N0200,289,290,96.217227,76.766983,14.331684,4.785447,22.231615,73.297424,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_extent_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0513,R1N0196,R1N0201,289,290,143.050093,138.359062,11.381601,1.008522,88.445959,9.716628,false,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_orientation_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0514,R1N0197,R1N0200,289,290,62.423333,66.59333,1.51907,6.499437,60.627303,6.454527,true,true,blocked_by_radial_azimuth_drift,blocked_by_radial_azimuth_drift;blocked_by_extent_jump;blocked_by_orientation_jump;blocked_by_energy_jump
R1E0515,R1N0197,R1N0201,289,290,5.744857,5.001251,1.431013,1.346691,5.58704,1.168715,true,true,unique_continuation,
R1E0516,R1N0197,R1N0202,289,290,48.170791,41.845955,14.077578,2.382529,77.230796,2.693889,true,true,blocked_by_orientation_jump,blocked_by_orientation_jump
R1E0517,R1N0198,R1N0200,289,290,61.407119,53.00325,14.596859,24.54293,51.356116,56.089606,false,true,blocked_by_extent_jump,blocked_by_extent_jump;blocked_by_orientation_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0518,R1N0198,R1N0201,289,290,27.317833,8.588829,11.646776,5.085325,62.429541,7.435484,false,true,blocked_by_extent_jump,blocked_by_extent_jump;blocked_by_orientation_jump;blocked_by_energy_jump;blocked_by_role_incompatibility
R1E0519,R1N0198,R1N0202,289,290,72.545212,55.436035,27.155367,8.996815,34.752623,3.225806,false,true,blocked_by_extent_jump,blocked_by_extent_jump;blocked_by_role_incompatibility
R1E0520,R1N0199,R1N0200,289,290,104.357083,105.924759,8.35117,2.675431,10.027362,26.636596,true,true,blocked_by_geometry,blocked_by_geometry;blocked_by_radial_azimuth_drift;blocked_by_energy_jump
R1E0521,R1N0199,R1N0201,289,290,48.889386,44.33268,11.301252,1.803906,76.241705,3.531064,true,true,blocked_by_orientation_jump,blocked_by_orientation_jump
R1E0522,R1N0199,R1N0202,289,290,5.979987,2.514526,4.207338,1.019633,6.57613,1.531915,true,true,unique_continuation,
