interval_id,physical_vehicle_id,method,direction,source_pair_id,target_pair_id,sar_frame,propagation_status,propagated_region,search_window,local_response_center,visible_response_coverage,masked_overlap_coverage,local_search_ratio,stop_reason
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,216,PROPAGATED_WEAK,"947.499,1165.236,1102.944,1246.111","853.860,1114.284,1202.116,1293.772","1021.071,1208.143",,,0.023782,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,217,PROPAGATED_WEAK,"951.237,1165.884,1105.917,1246.367","856.670,1115.270,1203.627,1294.091","1026.220,1208.293",,,0.023605,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,218,PROPAGATED_WEAK,"955.486,1164.403,1109.399,1244.492","860.912,1115.870,1206.563,1294.021","1030.500,1203.700",,,0.023428,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,219,PROPAGATED_CONFIDENT,"963.189,1169.442,1116.333,1249.137","865.332,1115.724,1209.677,1293.205","1043.147,1216.526",,,0.023252,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0208,WGV35A_PAIR_0209,220,REVIEW_REQUIRED,"967.750,1165.909,1120.126,1245.210","870.961,1117.860,1213.999,1294.671","1046.125,1204.500",,,0.023076,manual_max_safe_distance_8_frames_before_target
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0209,WGV35A_PAIR_0208,238,PROPAGATED_CONFIDENT,"1044.828,1161.433,1182.948,1233.421","951.398,1125.397,1270.202,1289.777","1118.520,1182.186",,,0.019938,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0209,WGV35A_PAIR_0208,237,PROPAGATED_WEAK,"1036.637,1167.032,1175.257,1239.277","949.640,1121.517,1269.293,1286.332","1100.667,1202.000",,,0.020044,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0209,WGV35A_PAIR_0208,236,PROPAGATED_CONFIDENT,"1029.421,1176.387,1168.716,1248.978","943.872,1123.121,1264.673,1288.525","1091.261,1222.972",,,0.020188,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0209,WGV35A_PAIR_0208,235,PROPAGATED_WEAK,"1027.211,1168.946,1167.242,1241.915","938.425,1126.028,1260.477,1292.074","1093.889,1200.000",,,0.020345,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0209,WGV35A_PAIR_0208,234,PROPAGATED_WEAK,"1020.108,1167.356,1160.896,1240.713","934.722,1123.053,1258.062,1289.759","1081.667,1200.476",,,0.020508,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0209,WGV35A_PAIR_0208,233,PROPAGATED_CONFIDENT,"1016.966,1174.487,1158.518,1248.236","929.305,1122.124,1253.945,1289.498","1081.918,1219.686",,,0.020673,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0209,WGV35A_PAIR_0208,232,PROPAGATED_WEAK,"1015.626,1167.490,1157.947,1241.633","925.272,1124.248,1251.217,1292.290","1084.600,1199.000",,,0.020839,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0209,WGV35A_PAIR_0208,231,PROPAGATED_WEAK,"1012.331,1165.890,1155.420,1240.427","921.870,1121.426,1249.121,1290.139","1081.444,1199.222",,,0.021006,local_connected_response
WGV35A_PAIR_0208_TO_WGV35A_PAIR_0209,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0209,WGV35A_PAIR_0208,230,REVIEW_REQUIRED,"1005.309,1168.295,1149.166,1243.227","917.783,1120.493,1246.341,1289.877","1070.000,1206.625",,,0.021173,manual_max_safe_distance_8_frames_before_target
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,238,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,239,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,240,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,241,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,242,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,243,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,244,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,245,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,246,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,247,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,248,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,249,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,250,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,251,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,252,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,253,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,254,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,255,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,256,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,257,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,258,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,259,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,260,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,261,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,262,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,263,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,264,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,265,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,266,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,267,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,268,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",,,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,269,PROPAGATED_WEAK,"1041.740,1171.593,1179.860,1243.581","1025.740,1159.593,1195.860,1255.581","1110.800,1207.587",0.228262,0.228262,0.006213,fixed_anchor_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,238,PROPAGATED_CONFIDENT,"1041.740,1171.593,1179.860,1243.581","1013.740,1151.593,1207.860,1263.581","1110.800,1207.587",,,0.008271,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,239,PROPAGATED_CONFIDENT,"1045.096,1171.683,1183.524,1243.606","1017.096,1151.683,1211.524,1263.606","1114.310,1207.645",,,0.008279,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,240,PROPAGATED_CONFIDENT,"1048.451,1171.774,1187.189,1243.632","1020.451,1151.774,1215.189,1263.632","1117.820,1207.703",,,0.008287,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,241,PROPAGATED_CONFIDENT,"1051.807,1171.864,1190.853,1243.657","1023.807,1151.864,1218.853,1263.657","1121.330,1207.761",,,0.008296,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,242,PROPAGATED_CONFIDENT,"1055.163,1171.955,1194.517,1243.682","1027.163,1151.955,1222.517,1263.682","1124.840,1207.819",,,0.008304,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,243,PROPAGATED_CONFIDENT,"1058.518,1172.045,1198.182,1243.708","1030.518,1152.045,1226.182,1263.708","1128.350,1207.876",,,0.008312,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,244,PROPAGATED_CONFIDENT,"1061.874,1172.136,1201.846,1243.733","1033.874,1152.136,1229.846,1263.733","1131.860,1207.934",,,0.008321,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,245,PROPAGATED_CONFIDENT,"1065.230,1172.226,1205.510,1243.758","1037.230,1152.226,1233.510,1263.758","1135.370,1207.992",,,0.008329,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,246,PROPAGATED_CONFIDENT,"1068.585,1172.316,1209.175,1243.784","1040.585,1152.316,1237.175,1263.784","1138.880,1208.050",,,0.008337,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,247,PROPAGATED_CONFIDENT,"1071.941,1172.407,1212.839,1243.809","1043.941,1152.407,1240.839,1263.809","1142.390,1208.108",,,0.008345,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,248,PROPAGATED_CONFIDENT,"1075.296,1172.497,1216.504,1243.835","1047.296,1152.497,1244.504,1263.835","1145.900,1208.166",,,0.008354,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,249,PROPAGATED_CONFIDENT,"1078.652,1172.588,1220.168,1243.860","1050.652,1152.588,1248.168,1263.860","1149.410,1208.224",,,0.008362,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,250,PROPAGATED_CONFIDENT,"1082.008,1172.678,1223.832,1243.885","1054.008,1152.678,1251.832,1263.885","1152.920,1208.282",,,0.00837,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,251,PROPAGATED_CONFIDENT,"1085.363,1172.768,1227.497,1243.911","1057.363,1152.768,1255.497,1263.911","1156.430,1208.340",,,0.008378,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,252,PROPAGATED_CONFIDENT,"1088.719,1172.859,1231.161,1243.936","1060.719,1152.859,1259.161,1263.936","1159.940,1208.397",,,0.008386,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,253,PROPAGATED_CONFIDENT,"1092.075,1172.949,1234.825,1243.961","1064.075,1152.949,1262.825,1263.961","1163.450,1208.455",,,0.008394,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,254,PROPAGATED_CONFIDENT,"1095.430,1173.040,1238.490,1243.987","1067.430,1153.040,1266.490,1263.987","1166.960,1208.513",,,0.008402,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,255,PROPAGATED_CONFIDENT,"1098.786,1173.130,1242.154,1244.012","1070.786,1153.130,1270.154,1264.012","1170.470,1208.571",,,0.008411,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,256,PROPAGATED_CONFIDENT,"1102.142,1173.221,1245.818,1244.037","1074.142,1153.221,1273.818,1264.037","1173.980,1208.629",,,0.008419,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,257,PROPAGATED_CONFIDENT,"1105.497,1173.311,1249.483,1244.063","1077.497,1153.311,1277.483,1264.063","1177.490,1208.687",,,0.008427,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,258,PROPAGATED_CONFIDENT,"1108.853,1173.401,1253.147,1244.088","1080.853,1153.401,1281.147,1264.088","1181.000,1208.745",,,0.008435,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,259,PROPAGATED_CONFIDENT,"1112.209,1173.492,1256.811,1244.113","1084.209,1153.492,1284.811,1264.113","1184.510,1208.803",,,0.008443,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,260,PROPAGATED_CONFIDENT,"1115.564,1173.582,1260.476,1244.139","1087.564,1153.582,1288.476,1264.139","1188.020,1208.861",,,0.008451,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,261,PROPAGATED_CONFIDENT,"1118.920,1173.673,1264.140,1244.164","1090.920,1153.673,1292.140,1264.164","1191.530,1208.918",,,0.008459,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,262,PROPAGATED_CONFIDENT,"1122.275,1173.763,1267.805,1244.190","1094.275,1153.763,1295.805,1264.190","1195.040,1208.976",,,0.008467,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,263,PROPAGATED_CONFIDENT,"1125.631,1173.853,1271.469,1244.215","1097.631,1153.853,1299.469,1264.215","1198.550,1209.034",,,0.008475,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,264,PROPAGATED_CONFIDENT,"1128.987,1173.944,1275.133,1244.240","1100.987,1153.944,1303.133,1264.240","1202.060,1209.092",,,0.008483,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,265,PROPAGATED_CONFIDENT,"1132.342,1174.034,1278.798,1244.266","1104.342,1154.034,1306.798,1264.266","1205.570,1209.150",,,0.008491,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,266,PROPAGATED_CONFIDENT,"1135.698,1174.125,1282.462,1244.291","1107.698,1154.125,1310.462,1264.291","1209.080,1209.208",,,0.008499,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,267,PROPAGATED_CONFIDENT,"1139.054,1174.215,1286.126,1244.316","1111.054,1154.215,1314.126,1264.316","1212.590,1209.266",,,0.008506,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,268,PROPAGATED_CONFIDENT,"1142.409,1174.306,1289.791,1244.342","1114.409,1154.306,1317.791,1264.342","1216.100,1209.324",,,0.008514,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,269,PROPAGATED_CONFIDENT,"1145.765,1174.396,1293.455,1244.367","1117.765,1154.396,1321.455,1264.367","1219.610,1209.381",1,1,0.008522,optical_trend_region
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,238,PROPAGATED_CONFIDENT,"1044.828,1161.433,1182.948,1233.421","951.398,1125.397,1270.202,1289.777","1118.520,1182.186",,,0.019938,local_connected_response
