corridor_region_id,pair_id,sar_frame,split,offset_axis,offset_m,relative_aspect_angle_deg,aspect_observability_status,absolute_range_m_grid,corridor_validity_status,vehicle_overlap_policy,total_energy,mean_energy,local_background_normalized_energy,high_energy_pixel_fraction,response_occupancy_ratio,inside_vs_ring_contrast,energy_entropy_proxy,range_energy90_width_m,azimuth_energy90_width_m,body_long_energy90_width_m,body_short_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,body_long_second_moment_width_m,body_short_second_moment_width_m,energy_centroid_range_offset_m,energy_centroid_azimuth_offset_m,energy_centroid_body_long_offset_m,energy_centroid_body_short_offset_m,response_principal_axis_deg,principal_minus_body_axial_deg,principal_minus_range_axial_deg,response_compactness,response_linearity,response_fragment_count,response_fragmentation_index,radar_near_half_energy,radar_far_half_energy,near_far_energy_ratio
E0_R1_REG_000384_0011,WGV35A_PAIR_0175,384,posthoc_diagnosis,local_azimuth,-0.45,75.631794,OBSERVABLE_MEDIUM,46.511181,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,474184,42.481991,1.086825,0.15938,0.15938,1.147864,0.80244,2.588035,1.871421,1.746657,1.872877,0,0,2.285353,2.44656,-0.043107,-0.479324,-0.043107,-0.479324,114.222039,-132.955362,-167.057583,0.300433,1.256803,309,30.759123,249882.989429,224301.010571,1.114052
E0_R1_REG_000384_0013,WGV35A_PAIR_0175,384,posthoc_diagnosis,local_azimuth,0.45,75.631794,OBSERVABLE_MEDIUM,46.511181,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,466446,41.788746,1.06909,0.143971,0.143971,1.125552,0.815001,2.577594,1.946571,1.929614,1.965146,0,0,2.447534,2.616865,-0.020644,0.432354,-0.020644,0.432354,111.744849,-133.249495,-169.534773,0.26535,1.179836,294,29.265962,243215.040958,223230.959042,1.089522
E0_R1_REG_000384_0014,WGV35A_PAIR_0175,384,posthoc_diagnosis,local_azimuth,0.9,75.631794,OBSERVABLE_MEDIUM,46.511181,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,470163,41.93391,1.072804,0.148412,0.148412,1.130664,0.812422,2.38371,1.853898,1.775996,1.836618,0,0,2.292267,2.399888,-0.008118,0.888299,-0.008118,0.888299,109.128357,-135.229789,-172.151265,0.330275,1.172632,282,27.946248,244391.959071,225771.040929,1.082477
E0_R1_REG_000384_0015,WGV35A_PAIR_0175,384,posthoc_diagnosis,body_long,-0.9,75.631794,OBSERVABLE_MEDIUM,46.511181,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,465286,41.684822,1.066431,0.140029,0.140029,1.124749,0.82019,2.570836,1.935968,2.25838,1.936777,0,0,2.831702,2.510141,-0.849808,-0.017951,-0.849808,-0.017951,113.17118,-160.449159,-168.108442,0.267491,1.229233,288,28.668697,322084.020657,143201.979343,2.249159
E0_R1_REG_000384_0016,WGV35A_PAIR_0175,384,posthoc_diagnosis,body_long,-0.45,75.631794,OBSERVABLE_MEDIUM,46.511181,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,467381,41.685783,1.066456,0.140118,0.140118,1.114368,0.820331,2.446801,1.935968,2.16425,1.941755,0,0,2.844635,2.513448,-0.433141,-0.015263,-0.433141,-0.015263,114.705202,-159.598501,-166.57442,0.279694,1.237569,290,28.739049,282489.986883,184891.013117,1.527873
E0_R1_REG_000384_0018,WGV35A_PAIR_0175,384,posthoc_diagnosis,body_long,0.45,75.631794,OBSERVABLE_MEDIUM,46.511181,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,465623,41.914032,1.072295,0.147178,0.147178,1.107206,0.821267,3.406185,1.900599,2.452992,1.912253,0,0,3.356794,2.507023,0.396175,-0.035774,0.396175,-0.035774,103.577493,-174.009318,-177.702129,0.217769,1.38982,313,31.305948,200981.024832,264641.975168,0.759445
E0_R1_REG_000384_0019,WGV35A_PAIR_0175,384,posthoc_diagnosis,body_long,0.9,75.631794,OBSERVABLE_MEDIUM,46.511181,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,471302,42.0355,1.075403,0.150107,0.150107,1.096101,0.821752,3.930858,1.919092,3.606665,1.91885,0,0,3.922532,2.524636,0.820548,-0.040567,0.820548,-0.040567,102.139874,-178.962269,-179.139749,0.151243,1.607921,320,31.712055,161442.011676,309859.988324,0.521016
E0_R1_REG_000384_0020,WGV35A_PAIR_0175,384,posthoc_diagnosis,body_short,-0.9,75.631794,OBSERVABLE_MEDIUM,46.511181,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,479512,42.89016,1.097268,0.176476,0.176476,1.150799,0.801585,3.100244,1.870207,1.793762,1.830426,0,0,2.709686,2.234748,-0.048185,-0.934294,-0.048185,-0.934294,100.410935,178.387345,179.131313,0.299603,1.255532,329,32.697277,253064.008772,226447.991228,1.117537
E0_R1_REG_000384_0021,WGV35A_PAIR_0175,384,posthoc_diagnosis,body_short,-0.45,75.631794,OBSERVABLE_MEDIUM,46.511181,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,474184,42.481991,1.086825,0.15938,0.15938,1.147864,0.80244,2.588035,1.871421,1.746657,1.872877,0,0,2.285353,2.44656,-0.043107,-0.479324,-0.043107,-0.479324,114.222039,-132.955362,-167.057583,0.300433,1.256803,309,30.759123,249882.989429,224301.010571,1.114052
E0_R1_REG_000384_0023,WGV35A_PAIR_0175,384,posthoc_diagnosis,body_short,0.45,75.631794,OBSERVABLE_MEDIUM,46.511181,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,466446,41.788746,1.06909,0.143971,0.143971,1.125552,0.815001,2.577594,1.946571,1.929614,1.965146,0,0,2.447534,2.616865,-0.020644,0.432354,-0.020644,0.432354,111.744849,-133.249495,-169.534773,0.26535,1.179836,294,29.265962,243215.040958,223230.959042,1.089522
E0_R1_REG_000384_0024,WGV35A_PAIR_0175,384,posthoc_diagnosis,body_short,0.9,75.631794,OBSERVABLE_MEDIUM,46.511181,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,470163,41.93391,1.072804,0.148412,0.148412,1.130664,0.812422,2.38371,1.853898,1.775996,1.836618,0,0,2.292267,2.399888,-0.008118,0.888299,-0.008118,0.888299,109.128357,-135.229789,-172.151265,0.330275,1.172632,282,27.946248,244391.959071,225771.040929,1.082477
E0_R1_REG_000385_0005,WGV35A_PAIR_0178,385,posthoc_diagnosis,local_range,-0.9,73.203087,OBSERVABLE_MEDIUM,47.035306,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,493493,44.120964,1.088293,0.258292,0.258292,2.05879,0.790825,1.54875,4.067639,3.892593,0.55422,0,0,5.464565,0.705586,-0.871066,-0.062465,-0.308138,0.817135,178.003896,-179.147976,-106.371495,0.469743,7.645785,273,27.119654,439700.000144,53792.999856,8.173926
E0_R1_REG_000385_0006,WGV35A_PAIR_0178,385,posthoc_diagnosis,local_range,-0.45,73.203087,OBSERVABLE_MEDIUM,47.035306,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,495424,44.810421,1.105299,0.2822,0.2822,5.920296,0.794159,1.851325,4.175828,3.9697,0.620533,0,0,5.532541,1.030542,-0.474213,-0.052272,-0.18526,0.439646,177.546569,-178.742167,-106.828822,0.420528,5.343781,299,30.049043,368015.992149,127408.007851,2.888484
E0_R1_REG_000385_0008,WGV35A_PAIR_0178,385,posthoc_diagnosis,local_range,0.45,73.203087,OBSERVABLE_MEDIUM,47.035306,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,454708,41.105408,1.013911,0.150967,0.150967,4.831234,0.844221,2.268678,4.297928,4.432201,1.752319,0,0,6.044984,2.301868,0.424422,-0.021564,0.100296,-0.412965,179.133742,-178.552063,-105.241648,0.152962,2.614572,392,39.374033,131404.920249,323303.079751,0.406445
E0_R1_REG_000385_0009,WGV35A_PAIR_0178,385,posthoc_diagnosis,local_range,0.9,73.203087,OBSERVABLE_MEDIUM,47.035306,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,434377,39.395702,0.971739,0.085072,0.085072,1.594876,0.860012,2.12398,4.353121,4.419624,1.757921,0,0,5.926306,2.095097,0.903076,-0.021084,0.237178,-0.87163,-179.927511,-178.029382,-104.302902,0.150592,2.82115,353,35.572485,46265.942895,388111.057105,0.119208
E0_R1_REG_000385_0010,WGV35A_PAIR_0178,385,posthoc_diagnosis,local_azimuth,-0.9,73.203087,OBSERVABLE_MEDIUM,47.035306,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,477480,43.304916,1.068164,0.228641,0.228641,4.311057,0.80356,2.048892,4.498298,4.277096,1.992419,0,0,5.947227,2.75153,-0.038376,-0.934064,-0.90626,-0.229435,-173.031932,-166.339605,-97.407323,0.124833,2.643383,340,34.26245,247678.03262,229801.96738,1.077789
E0_R1_REG_000385_0011,WGV35A_PAIR_0178,385,posthoc_diagnosis,local_azimuth,-0.45,73.203087,OBSERVABLE_MEDIUM,47.035306,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,489527,44.397514,1.095114,0.266642,0.266642,20.140396,0.796606,2.084669,4.047012,3.774967,1.21781,0,0,5.416896,1.405042,-0.079614,-0.480878,-0.483624,-0.060744,-179.994839,-177.027857,-104.37023,0.223963,3.855378,324,32.6501,266539.967609,222987.032391,1.195316
E0_R1_REG_000385_0013,WGV35A_PAIR_0178,385,posthoc_diagnosis,local_azimuth,0.45,73.203087,OBSERVABLE_MEDIUM,47.035306,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,486973,44.165882,1.089401,0.264012,0.264012,26.836573,0.806784,2.154026,3.947609,4.00743,1.16508,0,0,4.97635,1.312111,-0.045435,0.410898,0.380906,0.160661,175.511674,177.949696,-108.863716,0.235555,3.701873,327,32.952416,258114.021604,228858.978396,1.12783
E0_R1_REG_000385_0014,WGV35A_PAIR_0178,385,posthoc_diagnosis,local_azimuth,0.9,73.203087,OBSERVABLE_MEDIUM,47.035306,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,477274,43.286232,1.067703,0.235443,0.235443,5.308976,0.813026,2.019831,3.622942,3.607675,1.450136,0,0,4.322307,1.458349,-0.036083,0.84913,0.803627,0.276598,175.664155,178.250989,-108.711236,0.201964,2.924442,324,32.6501,251791.001673,225482.998327,1.116674
E0_R1_REG_000385_0015,WGV35A_PAIR_0178,385,posthoc_diagnosis,body_long,-0.9,73.203087,OBSERVABLE_MEDIUM,47.035306,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,497904,44.515331,1.09802,0.273938,0.273938,7.951083,0.793812,1.945476,3.789126,3.611356,1.131671,0,0,5.159293,1.265045,-0.308142,-0.856616,-0.908911,0.051217,-178.576536,-177.589647,-102.951927,0.248185,4.053092,323,32.086624,326646.012009,171257.987991,1.907333
E0_R1_REG_000385_0016,WGV35A_PAIR_0178,385,posthoc_diagnosis,body_long,-0.45,73.203087,OBSERVABLE_MEDIUM,47.035306,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,494426,44.841827,1.106074,0.285507,0.285507,34.351494,0.79454,2.042303,3.99548,3.694179,0.864543,0,0,5.313154,1.206859,-0.197877,-0.462101,-0.499332,0.057966,178.855038,-178.292587,-105.520353,0.324631,4.361412,322,32.448556,298705.033386,195720.966614,1.526178
E0_R1_REG_000385_0018,WGV35A_PAIR_0178,385,posthoc_diagnosis,body_long,0.45,73.203087,OBSERVABLE_MEDIUM,47.035306,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,484681,43.958008,1.084273,0.257482,0.257482,35.936519,0.806476,2.170992,3.932839,3.996248,1.15136,0,0,4.951039,1.307297,0.063134,0.397564,0.399069,0.052795,175.271372,177.610788,-109.104019,0.232183,3.713049,320,32.247012,230326.97801,254354.02199,0.905537
E0_R1_REG_000385_0019,WGV35A_PAIR_0178,385,posthoc_diagnosis,body_long,0.9,73.203087,OBSERVABLE_MEDIUM,47.035306,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,475430,43.118992,1.063578,0.230183,0.230183,7.877416,0.812786,2.095172,3.608778,3.574266,1.442635,0,0,4.301357,1.496111,0.210085,0.814079,0.840191,0.03065,174.450959,177.506814,-109.924432,0.198454,2.84025,321,32.347784,191538.991982,283891.008018,0.674692
E0_R1_REG_000385_0020,WGV35A_PAIR_0178,385,posthoc_diagnosis,body_short,-0.9,73.203087,OBSERVABLE_MEDIUM,47.035306,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,442837,39.465019,0.973449,0.086445,0.086445,1.543856,0.859192,2.116785,4.364356,4.425593,1.803769,0,0,5.959184,2.13792,0.848991,-0.287969,-0.034053,-0.895853,179.959692,-177.86303,-104.415699,0.151189,2.775572,368,36.439612,55597.859585,387239.140415,0.143575
E0_R1_REG_000385_0021,WGV35A_PAIR_0178,385,posthoc_diagnosis,body_short,-0.45,73.203087,OBSERVABLE_MEDIUM,47.035306,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,455734,41.031242,1.012081,0.146484,0.146484,4.429542,0.84448,2.270142,4.211605,4.38457,1.766176,0,0,6.071413,2.318422,0.411695,-0.166073,-0.041847,-0.441952,178.439911,-179.448904,-105.93548,0.148878,2.596259,395,39.51462,134795.919457,320938.080543,0.420006
E0_R1_REG_000385_0023,WGV35A_PAIR_0178,385,posthoc_diagnosis,body_short,0.45,73.203087,OBSERVABLE_MEDIUM,47.035306,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,495667,44.626541,1.100763,0.275322,0.275322,5.653248,0.795834,1.901998,4.179615,3.95941,0.588268,0,0,5.493447,0.993484,-0.4488,0.071227,-0.05964,0.450486,177.061216,-179.773121,-107.314175,0.456724,5.397708,311,31.111511,361637.017684,134029.982316,2.69818
E0_R1_REG_000385_0024,WGV35A_PAIR_0178,385,posthoc_diagnosis,body_short,0.9,73.203087,OBSERVABLE_MEDIUM,47.035306,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,489103,44.027634,1.085991,0.254028,0.254028,1.955573,0.792544,1.576346,4.18926,3.96627,0.518776,0,0,5.504674,0.639248,-0.830882,0.187919,-0.056686,0.84998,177.872819,179.653905,-106.502572,0.501699,8.441151,274,27.405207,430010.001287,59092.998713,7.276835
E0_R1_REG_000386_0005,WGV35A_PAIR_0180,386,posthoc_diagnosis,local_range,-0.9,73.62573,OBSERVABLE_MEDIUM,47.040883,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,531094,47.700199,1.07372,0.248159,0.248159,1.98814,0.784478,1.479594,3.966282,3.748499,0.566942,0,0,5.397291,0.691882,-0.868088,-0.046264,-0.284446,0.821467,178.726112,-179.775835,-105.701312,0.498028,7.660893,250,24.948606,475315.000343,55778.999657,8.521397
E0_R1_REG_000386_0006,WGV35A_PAIR_0180,386,posthoc_diagnosis,local_range,-0.45,73.62573,OBSERVABLE_MEDIUM,47.040883,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,538020,48.627983,1.094604,0.277386,0.277386,5.475615,0.788006,1.763377,4.087439,3.876938,0.670769,0,0,5.47652,1.093332,-0.468759,-0.040457,-0.16847,0.439306,178.41975,-178.662943,-106.007674,0.398342,4.986326,301,30.228167,399255.985484,138764.014516,2.87723
E0_R1_REG_000386_0008,WGV35A_PAIR_0180,386,posthoc_diagnosis,local_range,0.45,73.62573,OBSERVABLE_MEDIUM,47.040883,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,497852,45.030029,1.013615,0.160004,0.160004,4.563276,0.833382,2.376043,4.399684,4.490277,1.768726,0,0,6.281078,2.406421,0.432863,-0.026269,0.094421,-0.423255,-179.374522,-177.649446,-103.801946,0.134625,2.597946,355,35.676958,142211.929022,355640.070978,0.399876
E0_R1_REG_000386_0009,WGV35A_PAIR_0180,386,posthoc_diagnosis,local_range,0.9,73.62573,OBSERVABLE_MEDIUM,47.040883,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,476862,43.147121,0.971231,0.091839,0.091839,1.585795,0.851762,2.00075,4.320715,4.398899,1.678761,0,0,5.870001,2.005074,0.89961,-0.010662,0.238453,-0.867497,-179.309933,-178.296765,-103.737357,0.165992,2.92077,344,34.583987,50115.030378,426746.969622,0.117435
E0_R1_REG_000386_0010,WGV35A_PAIR_0180,386,posthoc_diagnosis,local_azimuth,-0.9,73.62573,OBSERVABLE_MEDIUM,47.040883,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,527041,47.336178,1.065526,0.232082,0.232082,4.00471,0.795892,2.058983,4.500231,4.334114,1.998727,0,0,6.116972,3.048918,-0.029775,-0.925797,-0.897948,-0.227324,-169.729099,-162.714212,-94.156523,0.122594,2.571163,345,34.429076,271985.042076,255055.957924,1.066374
E0_R1_REG_000386_0011,WGV35A_PAIR_0180,386,posthoc_diagnosis,local_azimuth,-0.45,73.62573,OBSERVABLE_MEDIUM,47.040883,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,534259,48.32299,1.087739,0.264562,0.264562,17.087176,0.791344,2.044753,4.042592,3.866754,1.522316,0,0,5.585285,1.790785,-0.063965,-0.461314,-0.461019,-0.066059,-176.423923,-174.8344,-100.851347,0.175064,3.211239,324,32.561505,287612.049368,246646.950632,1.166088
E0_R1_REG_000386_0013,WGV35A_PAIR_0180,386,posthoc_diagnosis,local_azimuth,0.45,73.62573,OBSERVABLE_MEDIUM,47.040883,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,538682,48.381714,1.089061,0.274475,0.274475,22.1502,0.798576,2.206068,4.099136,4.091098,1.359362,0,0,5.197999,1.37437,-0.04166,0.434861,0.406396,0.160255,176.113083,177.789007,-108.314341,0.190154,3.689156,312,31.13586,285024.037666,253657.962334,1.123655
E0_R1_REG_000386_0014,WGV35A_PAIR_0180,386,posthoc_diagnosis,local_azimuth,0.9,73.62573,OBSERVABLE_MEDIUM,47.040883,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,525421,47.523605,1.069745,0.247648,0.247648,5.171187,0.805452,2.113713,3.812694,3.815265,1.468846,0,0,4.543053,1.425145,-0.028031,0.856501,0.815372,0.26372,175.587722,176.722184,-108.839702,0.191273,3.182593,313,31.456022,275029.988173,250391.011827,1.098402
E0_R1_REG_000386_0015,WGV35A_PAIR_0180,386,posthoc_diagnosis,body_long,-0.9,73.62573,OBSERVABLE_MEDIUM,47.040883,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,534902,48.398663,1.089442,0.264477,0.264477,7.539713,0.788362,1.931789,3.758808,3.568571,1.258364,0,0,5.207888,1.469627,-0.297913,-0.853173,-0.902281,0.050442,-176.440183,-175.661156,-100.867606,0.221865,3.610049,336,33.779708,349911.010885,184990.989115,1.891503
E0_R1_REG_000386_0016,WGV35A_PAIR_0180,386,posthoc_diagnosis,body_long,-0.45,73.62573,OBSERVABLE_MEDIUM,47.040883,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,538682,48.723045,1.096744,0.278491,0.278491,28.903519,0.789034,1.988208,3.950489,3.728696,1.194426,0,0,5.383899,1.240846,-0.186872,-0.45181,-0.485863,0.054685,-179.332989,-178.412916,-103.760413,0.231989,4.282829,321,32.26001,323546.016895,215135.983105,1.503914
E0_R1_REG_000386_0018,WGV35A_PAIR_0180,386,posthoc_diagnosis,body_long,0.45,73.62573,OBSERVABLE_MEDIUM,47.040883,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,537261,48.254086,1.086188,0.269265,0.269265,37.52438,0.798276,2.20269,4.092632,4.090249,1.414811,0,0,5.190429,1.373257,0.063444,0.406584,0.408277,0.05143,176.704754,177.700908,-107.72267,0.180095,3.690091,320,31.934216,255826.054274,281434.945726,0.909006
E0_R1_REG_000386_0019,WGV35A_PAIR_0180,386,posthoc_diagnosis,body_long,0.9,73.62573,OBSERVABLE_MEDIUM,47.040883,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,526587,47.295403,1.064608,0.239087,0.239087,8.159946,0.806221,2.124692,3.76109,3.699556,1.47309,0,0,4.461305,1.445567,0.194576,0.822655,0.844385,0.040431,175.485148,176.364762,-108.942276,0.191072,3.097019,313,31.235655,216347.975728,310239.024272,0.697359
E0_R1_REG_000386_0020,WGV35A_PAIR_0180,386,posthoc_diagnosis,body_short,-0.9,73.62573,OBSERVABLE_MEDIUM,47.040883,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,479374,43.374413,0.976348,0.102334,0.102334,1.487038,0.84659,1.967725,4.632115,4.604288,1.692625,0,0,6.242249,2.028181,0.857908,-0.293988,-0.04536,-0.905747,-178.510366,-176.88924,-102.93779,0.130612,3.084308,344,34.583987,56584.833656,422789.166344,0.133837
E0_R1_REG_000386_0021,WGV35A_PAIR_0180,386,posthoc_diagnosis,body_short,-0.45,73.62573,OBSERVABLE_MEDIUM,47.040883,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,498420,45.097721,1.015139,0.162685,0.162685,4.321077,0.831657,2.37448,4.482749,4.547707,1.819649,0,0,6.404308,2.500904,0.417632,-0.152776,-0.031367,-0.443591,-178.457568,-176.335846,-102.884992,0.132033,2.58033,355,35.68987,145559.03113,352860.96887,0.412511
E0_R1_REG_000386_0023,WGV35A_PAIR_0180,386,posthoc_diagnosis,body_short,0.45,73.62573,OBSERVABLE_MEDIUM,47.040883,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,535725,48.635952,1.094784,0.27744,0.27744,5.445898,0.787871,1.799906,4.14977,3.960961,0.631162,0,0,5.568501,1.068926,-0.444706,0.077932,-0.048045,0.448919,177.710823,-179.066581,-106.7166,0.412199,5.168044,294,29.656529,391789.011314,143935.988686,2.721967
E0_R1_REG_000386_0024,WGV35A_PAIR_0180,386,posthoc_diagnosis,body_short,0.9,73.62573,OBSERVABLE_MEDIUM,47.040883,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,527908,47.765835,1.075198,0.250181,0.250181,1.911423,0.783958,1.544458,4.101544,3.969448,0.540349,0,0,5.551639,0.668316,-0.827952,0.188532,-0.047704,0.847805,177.817164,179.52549,-106.61026,0.496389,8.163604,241,24.228898,466283.99691,61624.00309,7.566597
E0_R1_REG_000387_0005,WGV35A_PAIR_0181,387,posthoc_diagnosis,local_range,-0.9,74.216398,OBSERVABLE_MEDIUM,47.113588,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,478788,43.470856,1.088904,0.239786,0.239786,2.022823,0.789462,1.408806,3.921244,3.807999,0.544758,0,0,5.4,0.675654,-0.859907,-0.028571,-0.264245,0.818799,179.644452,179.617977,-105.176083,0.490687,7.877511,270,27.238061,428772.999302,50015.000698,8.572888
E0_R1_REG_000387_0006,WGV35A_PAIR_0181,387,posthoc_diagnosis,local_range,-0.45,74.216398,OBSERVABLE_MEDIUM,47.113588,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,490661,44.2276,1.107859,0.264918,0.264918,6.04325,0.794356,1.732334,4.027776,3.809824,0.628385,0,0,5.396453,1.023836,-0.456713,-0.037873,-0.162166,0.428629,179.724511,-179.267078,-105.096024,0.439467,5.206494,320,32.049356,361945.983322,128715.016678,2.811995
E0_R1_REG_000387_0008,WGV35A_PAIR_0181,387,posthoc_diagnosis,local_range,0.45,74.216398,OBSERVABLE_MEDIUM,47.113588,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,460046,41.468002,1.038734,0.171264,0.171264,4.551083,0.83311,2.475788,4.408187,4.52359,1.856842,0,0,6.305444,2.589105,0.433869,-0.033051,0.087694,-0.426198,-179.206208,-177.700945,-104.026742,0.138328,2.429099,388,38.859844,132221.00114,327824.99886,0.403328
E0_R1_REG_000387_0009,WGV35A_PAIR_0181,387,posthoc_diagnosis,local_range,0.9,74.216398,OBSERVABLE_MEDIUM,47.113588,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,437771,39.628044,0.992645,0.096587,0.096587,1.5976,0.852794,2.029016,4.341718,4.484466,1.731827,0,0,5.91161,2.092496,0.894974,-0.024145,0.223222,-0.867025,178.728679,179.668164,-106.091856,0.163398,2.802064,362,36.410086,47193.830025,390577.169975,0.120831
E0_R1_REG_000387_0010,WGV35A_PAIR_0181,387,posthoc_diagnosis,local_azimuth,-0.9,74.216398,OBSERVABLE_MEDIUM,47.113588,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,482341,43.333122,1.085453,0.231695,0.231695,3.599725,0.7994,2.049443,4.600933,4.491332,2.018716,0,0,6.213112,3.19982,-0.020539,-0.92579,-0.895658,-0.235174,-167.877968,-160.753915,-92.698503,0.113558,2.59642,328,32.741393,246194.053983,236146.946017,1.042546
E0_R1_REG_000387_0011,WGV35A_PAIR_0181,387,posthoc_diagnosis,local_azimuth,-0.45,74.216398,OBSERVABLE_MEDIUM,47.113588,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,487583,44.137142,1.105593,0.260795,0.260795,12.214706,0.795638,1.921584,4.178657,4.014303,1.920652,0,0,5.701968,1.986222,-0.049214,-0.458424,-0.454254,-0.078917,-174.033131,-172.270233,-98.853666,0.130738,3.131421,320,32.185712,259455.957441,228127.042559,1.137331
