region_id,pair_id,sar_frame,family,variant,comparison_group,area_ratio_to_gt,offset_axis,offset_value,offset_unit,scale_ratio,rotation_relative_to_gt_deg,region_area_px,region_area_m2,region_area_p0_convention_m2,total_energy,mean_energy,median_energy,energy_std,peak_energy,energy_quantile_90,energy_quantile_95,energy_quantile_99,high_energy_threshold,high_energy_pixel_count,high_energy_pixel_fraction,response_occupancy_ratio,component_count,component_count_per_m2,component_count_per_p0_convention_m2,peak_count,peak_count_per_m2,peak_count_per_p0_convention_m2,energy_centroid_x,energy_centroid_y,energy_centroid_range_px,energy_centroid_azimuth_px,energy_centroid_range_m,energy_centroid_azimuth_m,energy_centroid_range_p0_convention_m,energy_centroid_azimuth_p0_convention_m,principal_axis_deg,principal_axis_minus_gt_storage_axis_deg,principal_axis_minus_local_range_axis_deg,range_support_width_px,azimuth_support_width_px,range_energy90_width_px,azimuth_energy90_width_px,range_second_moment_width_px,azimuth_second_moment_width_px,range_support_width_m,azimuth_support_width_m,range_energy90_width_m,azimuth_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,range_support_width_p0_convention_m,azimuth_support_width_p0_convention_m,range_energy90_width_p0_convention_m,azimuth_energy90_width_p0_convention_m,near_far_energy_ratio,front_rear_energy_ratio,inside_gt_pixel_fraction,inside_gt_energy_fraction,inside_ring_energy_ratio,boundary_contact_ratio,mask_contact_ratio,visible_fraction,metric_extent_reliable,observation_status,crop_bbox,mask_definition,gt_file_opened_for_region_generation,final_detection_label,body_axis_source,heading_confidence,sar_motion_heading_deg,body_long_energy90_width_px,body_short_energy90_width_px,body_long_energy90_width_m,body_short_energy90_width_m,body_long_second_moment_width_m,body_short_second_moment_width_m,energy_centroid_body_long_m,energy_centroid_body_short_m,body_positive_negative_energy_ratio,body_short_positive_negative_energy_ratio,principal_axis_minus_body_axis_deg,response_linearity,response_compactness,raw_image_grid_extent_available,psf_corrected_extent_ready,local_background_normalized_energy
E0_R1_REG_000342_0030,WGV35A_PAIR_0051,342,BODY_ROTATION,body_relative_rotation_+30,body_axis_rotation_response,0.945209,,0,,1,30,11093,9.9837,9.9837,622671,56.131886,54,14.830884,197,72,83,112,66,1843,0.166141,0.166141,209,20.934123,20.934123,16,1.602612,1.602612,963.717231,943.049733,-2.61886,2.076167,-0.078566,0.062285,-0.078566,0.062285,-165.838697,-165.838697,-49.41266,149.262566,128.57887,79.515897,82.793949,93.338512,106.96595,4.477877,3.857366,2.385477,2.483818,,,4.477877,3.857366,2.385477,2.483818,1.163427,1.138455,0.725052,0.748694,2.979212,0,0,1,raw_image_grid_current_config_only,fully_observed,"873,866,1048,1017",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,3.901428,81.19761,26.666707,2.435928,0.800001,3.202464,1.194915,0.093433,0.036364,1.134635,1.155138,175.644186,2.609219,0.534344,true,false,1.065886
E0_R1_REG_000342_0031,WGV35A_PAIR_0051,342,BODY_ROTATION,body_relative_rotation_+45,body_axis_rotation_response,0.945209,,0,,1,45,11112,10.0008,10.0008,611701,55.048687,53,13.850685,197,68,79,105,66,1547,0.139219,0.139219,220,21.99824,21.99824,18,1.799856,1.799856,962.342971,943.088699,-2.042151,0.828163,-0.061265,0.024845,-0.061265,0.024845,-152.415461,-152.415461,-35.989423,166.391179,103.618531,89.3231,72.986746,103.058393,92.256924,4.991735,3.108556,2.679693,2.189602,,,4.991735,3.108556,2.679693,2.189602,1.136536,1.089442,0.600162,0.628616,1.69263,0,0,1,raw_image_grid_current_config_only,fully_observed,"880,857,1041,1027",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,3.901428,82.807654,30.135317,2.48423,0.90406,3.174157,1.448488,0.05238,0.040335,1.087531,1.14226,-172.053068,2.133225,0.434794,true,false,1.045317
E0_R1_REG_000342_0032,WGV35A_PAIR_0051,342,DIRECTIONAL_EXPANSION,radar_near_expand_0.25,directional_expansion,1.181511,,0,,1.25,0,13816,12.4344,12.4344,780859,56.518456,54,14.546327,197,73,83,108,66,2477,0.179285,0.179285,269,21.633533,21.633533,20,1.608441,1.608441,972.651052,963.522021,-24.927919,0.965458,-0.747838,0.028964,-0.747838,0.028964,176.000664,176.000664,-67.573299,141.930307,202.694582,60.514886,126.228878,78.85774,165.254387,4.257909,6.080837,1.815447,3.786866,,,4.257909,6.080837,1.815447,3.786866,3.172125,1.325501,0.583454,0.621407,1.641357,0,0,1,raw_image_grid_current_config_only,fully_observed,"868,920,1076,1008",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,3.901428,126.025287,30.930317,3.780759,0.92791,4.991455,1.168694,0.402614,0.630874,1.360531,4.500711,170.448933,5.844737,0.371985,true,false,1.073226
E0_R1_REG_000342_0033,WGV35A_PAIR_0051,342,DIRECTIONAL_EXPANSION,radar_far_expand_0.25,directional_expansion,1.181511,,0,,1.25,0,13838,12.4542,12.4542,720968,52.100594,52,9.414988,119,64,67,78,66,896,0.064749,0.064749,260,20.876491,20.876491,19,1.52559,1.52559,951.035979,919.725756,23.911676,1.100138,0.71735,0.033004,0.71735,0.033004,-165.840728,-165.840728,-49.414691,150.386108,187.981064,111.130167,126.315682,141.261354,158.577883,4.511583,5.639432,3.333905,3.78947,,,4.511583,5.639432,3.333905,3.78947,0.36173,0.841746,0.576601,0.588736,1.43153,0,0,1,raw_image_grid_current_config_only,fully_observed,"846,876,1054,963",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,3.901428,168.268875,60.473316,5.048066,1.814199,6.389925,2.311177,-0.333732,-0.635849,0.813911,0.243885,-172.219495,2.995667,0.136501,true,false,0.989336
E0_R1_REG_000342_0034,WGV35A_PAIR_0051,342,DIRECTIONAL_EXPANSION,body_positive_side_expand_0.25,directional_expansion,1.181511,,0,,1.25,0,13797,12.4173,12.4173,776395,56.272739,54,14.477934,197,73,82,108,66,2396,0.173661,0.173661,284,22.871317,22.871317,24,1.932787,1.932787,985.261595,944.706348,-13.690526,20.632088,-0.410716,0.618963,-0.410716,0.618963,177.213415,177.213415,-66.360547,151.270767,201.337755,67.244771,124.432434,87.514965,159.002494,4.538123,6.040133,2.017343,3.732973,,,4.538123,6.040133,2.017343,3.732973,1.84066,1.743629,0.773574,0.794396,3.863716,0,0,1,raw_image_grid_current_config_only,fully_observed,"882,900,1089,987",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,3.901428,122.079677,34.240646,3.66239,1.027219,4.673198,1.294902,0.741647,0.041971,1.741653,1.147912,170.441305,4.310799,0.331811,true,false,1.06856
E0_R1_REG_000342_0035,WGV35A_PAIR_0051,342,DIRECTIONAL_EXPANSION,body_negative_side_expand_0.25,directional_expansion,1.181511,,0,,1.25,0,13816,12.4344,12.4344,775228,56.110886,54,14.368611,197,72,82,108,66,2315,0.167559,0.167559,262,21.070578,21.070578,24,1.930129,1.930129,939.947359,941.431125,9.409214,-18.489633,0.282276,-0.554689,0.282276,-0.554689,-175.06036,-175.06036,-58.634323,157.088867,200.029755,89.681338,132.057828,116.784235,170.823683,4.712666,6.000893,2.69044,3.961735,,,4.712666,6.000893,2.69044,3.961735,0.72013,0.688442,0.763825,0.783341,3.615551,0,0,1,raw_image_grid_current_config_only,fully_observed,"832,896,1040,984",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,3.901428,126.161367,44.443074,3.784841,1.333292,5.189153,1.562258,-0.621315,0.036438,0.687446,1.12825,176.727402,3.268834,0.257535,true,false,1.065487
E0_R1_REG_000342_0036,WGV35A_PAIR_0051,342,DIRECTIONAL_EXPANSION,body_short_positive_side_expand_0.25,directional_expansion,1.181511,,0,,1.25,0,13911,12.5199,12.5199,787335,56.598015,54,14.504323,197,73,83,108,66,2503,0.17993,0.17993,274,21.885159,21.885159,22,1.757203,1.757203,961.314992,961.164789,-17.771969,-8.137025,-0.533159,-0.244111,-0.533159,-0.244111,175.521502,175.521502,-68.05246,141.561218,172.643471,61.627405,122.125844,81.580172,160.0858,4.246837,5.179304,1.848822,3.663775,,,4.246837,5.179304,1.848822,3.663775,2.48531,1.044957,0.688304,0.716126,2.522689,0,0,1,raw_image_grid_current_config_only,fully_observed,"875,910,1044,1013",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,3.901428,124.846403,35.397329,3.745392,1.06192,4.914375,1.31899,0.058509,0.58346,1.074653,2.869691,169.99849,4.64872,0.328112,true,false,1.074737
E0_R1_REG_000342_0037,WGV35A_PAIR_0051,342,DIRECTIONAL_EXPANSION,body_short_negative_side_expand_0.25,directional_expansion,1.181511,,0,,1.25,0,13838,12.4542,12.4542,747120,53.990459,53,12.788593,197,66,73,100,66,1485,0.107313,0.107313,273,21.920316,21.920316,25,2.007355,2.007355,963.991076,923.546525,14.724576,11.001148,0.441737,0.330034,0.441737,0.330034,-165.659264,-165.659264,-49.233227,145.110705,176.230934,92.02048,101.138333,114.84704,123.750739,4.353321,5.286928,2.760614,3.03415,,,4.353321,5.286928,2.760614,3.03415,0.502963,1.127353,0.685215,0.704353,2.382409,0,0,1,raw_image_grid_current_config_only,fully_observed,"877,871,1047,973",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,3.901428,114.167694,56.708188,3.425031,1.701246,4.18916,2.13486,0.061819,-0.547935,1.088041,0.428216,-170.240134,2.062006,0.197861,true,false,1.025222
E0_R1_REG_000342_0038,WGV35A_PAIR_0051,342,RING,body_25pct_expansion_ring,ring_contrast,1.476888,,0,,1.25,0,6242,5.6178,5.6178,325460,52.140339,52,9.6354,124,64,67,80,66,390,0.06248,0.06248,136,24.208765,24.208765,14,2.492079,2.492079,958.937406,942.499665,0.000954,-1.959409,0.000029,-0.058782,0.000029,-0.058782,177.451277,177.451277,-66.122686,164.28007,208.474706,119.249431,156.649079,137.56747,226.138766,4.928402,6.254241,3.577483,4.699472,,,4.928402,6.254241,3.577483,4.699472,1.036136,0.948979,0.146908,0.159669,0.190008,0,0,1,raw_image_grid_current_config_only,fully_observed,"856,889,1065,994",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,3.901428,184.435198,82.602096,5.533056,2.478063,7.460223,3.593015,-0.050753,0.029657,0.945089,1.082411,175.962535,2.089523,0.041287,true,false,0.99009
E0_R1_REG_000342_0039,WGV35A_PAIR_0051,342,RING,body_50pct_expansion_ring,ring_contrast,2.126719,,0,,1.5,0,13915,12.5235,12.5235,715939,51.450882,52,8.974213,124,62,65,73,66,638,0.04585,0.04585,270,21.559468,21.559468,17,1.357448,1.357448,960.446711,941.399931,0.314072,-0.118383,0.009422,-0.003551,0.009422,-0.003551,-177.255227,-177.255227,-60.82919,189.750554,248.740086,147.737556,197.066366,181.994236,260.728889,5.692517,7.462203,4.432127,5.911991,,,5.692517,7.462203,4.432127,5.911991,1.014726,0.993843,0.0659,0.072584,0.078265,0,0,1,raw_image_grid_current_config_only,fully_observed,"836,879,1086,1004",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,3.901428,226.996067,95.370725,6.809882,2.861122,9.131502,4.154883,-0.007823,-0.006339,0.990782,1.013078,179.132603,2.201497,0.065177,true,false,0.976998
E0_R1_REG_000342_0040,WGV35A_PAIR_0051,342,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,matched_same_frame_control,0.945209,,0,,1,0,11032,9.9288,9.9288,576134,52.223896,52,8.993658,93,64,66,73,66,719,0.065174,0.065174,272,27.395053,27.395053,27,2.719362,2.719362,1269.621381,917.88423,-116.223161,287.215983,-3.486695,8.61648,-3.486695,8.61648,-179.174281,-179.174281,-62.748243,132.578996,166.429156,96.432925,129.767514,115.760777,183.778574,3.97737,4.992875,2.892988,3.893025,,,3.97737,4.992875,2.892988,3.893025,,,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1185,876,1353,960",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,3.901428,139.359,62.060441,4.18077,1.861813,6.006378,2.392529,9.197922,-1.341264,,0,176.872797,2.527502,0.138287,true,false,0.991677
E0_R1_REG_000342_0041,WGV35A_PAIR_0051,342,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,matched_same_frame_control,0.945209,,0,,1,0,11032,9.9288,9.9288,669950,60.727882,59,15.526711,181,78,87,119,66,3203,0.290337,0.290337,332,33.438079,33.438079,73,7.352349,7.352349,1371.165006,952.30911,-192.242167,362.828752,-5.767265,10.884863,-5.767265,10.884863,-174.374655,-174.374655,-57.948618,132.150229,170.445386,77.795406,114.174762,99.112926,122.014808,3.964507,5.113362,2.333862,3.425243,,,3.964507,5.113362,2.333862,3.425243,,,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1287,910,1455,994",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,3.901428,71.720705,56.527706,2.151621,1.695831,2.908068,2.102895,12.307439,-0.518183,,0.341773,-157.622848,1.606916,0.280696,true,false,1.153159
E0_R1_REG_000342_0042,WGV35A_PAIR_0051,342,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,matched_same_frame_control,0.945209,,0,,1,0,11032,9.9288,9.9288,672175,60.929569,59,15.476708,181,79,88,115,66,3438,0.311639,0.311639,291,29.308678,29.308678,58,5.841592,5.841592,1336.473215,984.878256,-205.96884,317.267275,-6.179065,9.518018,-6.179065,9.518018,169.178355,169.178355,-74.395608,133.474505,169.544451,64.645046,135.59104,78.428809,190.216627,4.004235,5.086334,1.939351,4.067731,,,4.004235,5.086334,1.939351,4.067731,,,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1253,944,1421,1028",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,3.901428,134.77739,59.931153,4.043322,1.797935,5.670821,2.363094,11.335578,0.527441,,3.140589,161.433469,3.95772,0.149554,true,false,1.156989
E0_R1_REG_000342_0043,WGV35A_PAIR_0051,342,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,fixed_hard_negative_control,0.945209,,0,,1,0,11107,9.9963,9.9963,587264,52.873322,53,10.351153,149,64,67,83,66,817,0.073557,0.073557,336,33.612437,33.612437,32,3.201184,3.201184,1195.246346,1166.096446,-305.399557,110.147519,-9.161987,3.304426,-9.161987,3.304426,172.821866,172.821866,-70.752096,131.260145,166.423731,68.688403,116.383698,81.363355,155.583586,3.937804,4.992712,2.060652,3.491511,,,3.937804,4.992712,2.060652,3.491511,,,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1112,1124,1281,1209",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,3.901428,127.27221,58.02459,3.818166,1.740738,4.935392,2.21472,7.478494,6.23966,,,172.236183,2.334004,0.175628,true,false,1.004009
E0_R1_REG_000342_0044,WGV35A_PAIR_0051,342,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,fixed_hard_negative_control,0.945209,,0,,1,0,11067,9.9603,9.9603,574412,51.903137,52,8.478891,82,62,65,71,66,505,0.045631,0.045631,225,22.589681,22.589681,22,2.208769,2.208769,1460.941678,847.979694,-138.768578,489.655614,-4.163057,14.689668,-4.163057,14.689668,-177.801158,-177.801158,-61.37512,126.359256,169.555302,99.987837,135.216526,121.468887,180.54153,3.790778,5.086659,2.999635,4.056496,,,3.790778,5.086659,2.999635,4.056496,,,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1378,806,1546,891",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,3.901428,146.999541,64.034324,4.409986,1.92103,5.847331,2.525763,14.78154,-3.824064,,0,178.37336,2.319745,0.133538,true,false,0.985586
E0_R1_REG_000342_0045,WGV35A_PAIR_0051,342,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,fixed_hard_negative_control,0.945209,,0,,1,0,11067,9.9603,9.9603,580476,52.451069,52,10.288081,149,64,67,83,66,710,0.064155,0.064155,275,27.60961,27.60961,26,2.610363,2.610363,1132.753375,1164.300242,-275.979031,54.98385,-8.279371,1.649515,-8.279371,1.649515,172.252617,172.252617,-71.321345,136.161034,158.369569,60.167498,111.835621,74.077229,130.868394,4.084831,4.751087,1.805025,3.355069,,,4.084831,4.751087,1.805025,3.355069,,,0,0,0,0,0,1,raw_image_grid_current_config_only,fully_observed,"1048,1122,1216,1207",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,3.901428,131.10394,56.370864,3.933118,1.691126,4.545023,2.142294,5.604383,6.31346,,,173.737273,2.22147,0.154389,true,false,0.995991
E0_R1_REG_000343_0001,WGV35A_PAIR_0053,343,GT_ORIGINAL,axis_aligned_gt_original,vehicle_reference,1,,0,,1,-4.628683,13203,11.8827,11.8827,749764,56.787395,54,14.514539,195,73,83,110,66,2310,0.17496,0.17496,258,21.712237,21.712237,36,3.029614,3.029614,972.278957,942.270644,-2.176326,1.33281,-0.06529,0.039984,-0.06529,0.039984,176.339358,176.339358,-68.405006,130.60077,160.288053,65.242879,123.63377,84.177271,159.542843,3.918023,4.808642,1.957286,3.709013,,,3.918023,4.808642,1.957286,3.709013,1.145628,1.068606,0.981595,0.983511,59.645798,0,0,1,raw_image_grid_current_config_only,fully_observed,"887,898,1054,983",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.628683,124.132109,38.645897,3.723963,1.159377,4.940258,1.438344,0.067198,0.036686,1.082707,1.135879,169.894879,4.099411,0.286626,true,false,1.082779
E0_R1_REG_000343_0002,WGV35A_PAIR_0053,343,BODY_ALIGNED_REFERENCE,body_axis_reference,vehicle_reference,0.846334,,0,,1,0,11091,9.9819,9.9819,633503,57.118656,54,14.893188,195,74,85,112,66,2040,0.183933,0.183933,226,22.64098,22.64098,33,3.305984,3.305984,972.986706,942.177199,-2.393779,2.012776,-0.071813,0.060383,-0.071813,0.060383,179.621614,179.621614,-65.12275,129.09853,164.058999,65.465146,115.202811,83.997426,142.763476,3.872956,4.92177,1.963954,3.456084,,,3.872956,4.92177,1.963954,3.456084,1.153154,1.105899,0.995582,0.995959,246.462109,0,0,1,raw_image_grid_current_config_only,fully_observed,"886,897,1055,984",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.628683,109.992402,33.718931,3.299772,1.011568,4.240833,1.247681,0.088135,0.032179,1.122615,1.129372,170.607026,3.967568,0.305487,true,false,1.089096
E0_R1_REG_000343_0003,WGV35A_PAIR_0053,343,BODY_SCALE,body_support_scale_0.75,body_scale_response,0.476063,,0,,0.75,0,6228,5.6052,5.6052,346437,55.625721,54,12.977455,171,69,79,104,66,898,0.144188,0.144188,147,26.225648,26.225648,26,4.63855,4.63855,972.412228,941.641886,-1.66453,1.721606,-0.049936,0.051648,-0.049936,0.051648,-169.139582,-169.139582,-53.883945,97.426193,125.698085,60.94055,73.257467,76.605506,90.987028,2.922786,3.770943,1.828217,2.197724,,,2.922786,3.770943,1.828217,2.197724,1.097102,1.116887,1,1,,0,0,1,raw_image_grid_current_config_only,fully_observed,"906,908,1034,974",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.628683,64.489188,40.491157,1.934676,1.214735,2.729226,1.380785,0.069661,0.017562,1.132865,1.081565,-176.275311,1.978276,0.240882,true,false,1.06063
E0_R1_REG_000343_0004,WGV35A_PAIR_0053,343,BODY_SCALE,body_support_scale_1.25,body_scale_response,1.322397,,0,,1.25,0,17440,15.696,15.696,965254,55.347134,53,13.469317,195,69,79.05,104,66,2441,0.139966,0.139966,327,20.833333,20.833333,45,2.866972,2.866972,971.459888,942.267345,-1.82388,0.593441,-0.054716,0.017803,-0.054716,0.017803,178.067462,178.067462,-66.676902,162.393178,203.068837,71.246779,127.540134,91.827424,166.181531,4.871795,6.092065,2.137403,3.826204,,,4.871795,6.092065,2.137403,3.826204,1.126728,1.046252,0.737844,0.758997,3.149328,0,0,1,raw_image_grid_current_config_only,fully_observed,"865,887,1075,995",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.628683,126.751592,44.75936,3.802548,1.342781,5.146016,1.650983,0.042698,0.03857,1.059099,1.128431,171.499484,3.360646,0.313926,true,false,1.055318
E0_R1_REG_000343_0005,WGV35A_PAIR_0053,343,METRIC_TRANSLATION,local_range_-0.90m,metric_translation_surface,0.846334,local_range,-0.9,metre_current_image_grid,1,0,11082,9.9738,9.9738,638459,57.612255,54,15.280753,195,75,86,112.38,66,2190,0.197618,0.197618,218,21.857266,21.857266,29,2.907618,2.907618,983.441865,967.123958,-29.416731,0.824833,-0.882502,0.024745,-0.882502,0.024745,174.682388,174.682388,-70.061976,124.67866,155.321453,51.47229,122.813677,67.57823,158.486873,3.74036,4.659644,1.544169,3.68441,,,3.74036,4.659644,1.544169,3.68441,5.456581,1.422093,0.643927,0.682789,2.152479,0,0,1,raw_image_grid_current_config_only,fully_observed,"898,925,1067,1011",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.628683,120.956526,30.510592,3.628696,0.915318,4.859171,1.129994,0.461162,0.752829,1.51795,7.260992,169.665672,6.597408,0.309989,true,false,1.098507
E0_R1_REG_000343_0006,WGV35A_PAIR_0053,343,METRIC_TRANSLATION,local_range_-0.45m,metric_translation_surface,0.846334,local_range,-0.45,metre_current_image_grid,1,0,11063,9.9567,9.9567,640738,57.917202,55,15.29762,195,75,86,112.76,66,2288,0.206816,0.206816,242,24.305242,24.305242,36,3.615656,3.615656,977.887681,955.071056,-16.146192,0.94402,-0.484386,0.028321,-0.484386,0.028321,175.597176,175.597176,-69.147187,127.136411,164.861216,56.587124,123.871383,75.604627,159.87844,3.814092,4.945836,1.697614,3.716141,,,3.814092,4.945836,1.697614,3.716141,2.451936,1.238073,0.860436,0.875715,7.046036,0,0,1,raw_image_grid_current_config_only,fully_observed,"892,911,1061,998",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.628683,121.089559,32.637101,3.632687,0.979113,4.856531,1.259922,0.2659,0.405868,1.288015,2.449037,169.710853,5.110076,0.29428,true,false,1.104322
E0_R1_REG_000343_0007,WGV35A_PAIR_0053,343,METRIC_TRANSLATION,local_range_+0.00m,metric_translation_surface,0.846334,local_range,0,metre_current_image_grid,1,0,11091,9.9819,9.9819,633503,57.118656,54,14.893188,195,74,85,112,66,2040,0.183933,0.183933,226,22.64098,22.64098,33,3.305984,3.305984,972.986706,942.177199,-2.393779,2.012776,-0.071813,0.060383,-0.071813,0.060383,179.621614,179.621614,-65.12275,129.09853,164.058999,65.465146,115.202811,83.997426,142.763476,3.872956,4.92177,1.963954,3.456084,,,3.872956,4.92177,1.963954,3.456084,1.153154,1.105899,0.995582,0.995959,246.462109,0,0,1,raw_image_grid_current_config_only,fully_observed,"886,897,1055,984",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.628683,109.992402,33.718931,3.299772,1.011568,4.240833,1.247681,0.088135,0.032179,1.122615,1.129372,170.607026,3.967568,0.305487,true,false,1.089096
E0_R1_REG_000343_0008,WGV35A_PAIR_0053,343,METRIC_TRANSLATION,local_range_+0.45m,metric_translation_surface,0.846334,local_range,0.45,metre_current_image_grid,1,0,11091,9.9819,9.9819,597904,53.908936,53,12.448339,195,65,72,101.1,66,1075,0.096925,0.096925,218,21.83953,21.83953,28,2.805077,2.805077,966.275997,928.553945,12.790447,1.75599,0.383713,0.05268,0.383713,0.05268,-162.669767,-162.669767,-47.414131,133.791765,152.932676,85.410804,89.621224,104.647361,109.160195,4.013753,4.58798,2.562324,2.688637,,,4.013753,4.58798,2.562324,2.688637,0.524406,0.9297,0.85087,0.860921,6.190149,0,0,1,raw_image_grid_current_config_only,fully_observed,"879,884,1048,971",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.628683,104.145002,48.977617,3.12435,1.469329,3.752165,1.840919,-0.14551,-0.35894,0.9169,0.507039,-167.690398,2.265062,0.180757,true,false,1.027895
E0_R1_REG_000343_0009,WGV35A_PAIR_0053,343,METRIC_TRANSLATION,local_range_+0.90m,metric_translation_surface,0.846334,local_range,0.9,metre_current_image_grid,1,0,11091,9.9819,9.9819,570775,51.462898,52,8.096031,105,61,65,72,66,450,0.040573,0.040573,203,20.33681,20.33681,21,2.103808,2.103808,957.727441,913.426266,30.119426,0.478903,0.903583,0.014367,0.903583,0.014367,-166.009045,-166.009045,-50.753408,132.205205,156.6704,97.73278,114.33162,123.733357,142.455883,3.966156,4.700112,2.931983,3.429949,,,3.966156,4.700112,2.931983,3.429949,0.201616,0.731195,0.62988,0.638884,1.769193,0,0,1,raw_image_grid_current_config_only,fully_observed,"873,870,1042,957",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.628683,141.750612,62.015917,4.252518,1.860477,5.456055,2.33863,-0.437754,-0.790595,0.700046,0.135107,-174.82271,2.385148,0.149475,true,false,0.981256
E0_R1_REG_000343_0010,WGV35A_PAIR_0053,343,METRIC_TRANSLATION,local_azimuth_-0.90m,metric_translation_surface,0.846334,local_azimuth,-0.9,metre_current_image_grid,1,0,11050,9.945,9.945,613965,55.562443,54,12.705974,171,71,79.55,101,66,1673,0.151403,0.151403,224,22.523881,22.523881,35,3.519356,3.519356,944.998949,954.058709,-1.198381,-28.369057,-0.035951,-0.851072,-0.035951,-0.851072,178.505442,178.505442,-66.238922,128.894139,164.605728,59.543035,103.803124,76.020764,140.823546,3.866824,4.938172,1.786291,3.114094,,,3.866824,4.938172,1.786291,3.114094,1.114532,0.520856,0.735837,0.757362,3.121373,0,0,1,raw_image_grid_current_config_only,fully_observed,"859,910,1027,997",zero_value_proxy_only,true,,SAR_MOTION_HEADING_PROXY,HIGH,4.628683,106.247541,27.629438,3.187426,0.828883,4.358817,1.16315,-0.719995,0.455218,0.546293,2.671183,172.507312,4.098073,0.380166,true,false,1.059423
