scene,frame_index,runtime_observation_id,detector_source,source_detection_id,bbox,confidence,class,source_tracker_ids,appearance_feature_reference,color_feature_reference,boundary_contact,runtime_quality_features,provenance,notes
GM_RM011,7,GM_RM011:YOLO26l:GM_RM011_000007_001,YOLO26l,GM_RM011_000007_001,"[3.265,308.796,581.527,598.024]",0.709510,car,YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,GM_RM011:YOLO26l:GM_RM011_000007_001:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000007_001:color_hsv_mean,bottom,"{""area_ratio"":0.3484367,""aspect_ratio"":1.99933,""color_hsv_mean"":[0.631552,0.047214,0.752586],""gray_histogram_8"":[0.0,0.0,0.025853,0.166311,0.133442,0.215561,0.048772,0.410062],""edge_density"":0.027568,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.344601,""tracker_support"":1.0,""vehicle_likeness"":0.822585}",normalized_detection:YOLO26l:GM_RM011_000007_001,p1c_local_cluster=GM_RM011:F007:ALT003;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM011,8,GM_RM011:YOLO11l:GM_RM011_000008_001,YOLO11l,GM_RM011_000008_001,"[0.0,312.191,615.904,475.071]",0.404487,car,YOLO11l:botsort:bs_0007;YOLO11l:bytetrack:bt_0007;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,GM_RM011:YOLO11l:GM_RM011_000008_001:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000008_001:color_hsv_mean,left,"{""area_ratio"":0.2089977,""aspect_ratio"":3.78132,""color_hsv_mean"":[0.530383,0.06844,0.619657],""gray_histogram_8"":[0.0,0.0,0.077813,0.293313,0.183123,0.281023,0.036441,0.128287],""edge_density"":0.043333,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.541665,""tracker_support"":1.0,""vehicle_likeness"":0.742525}",normalized_detection:YOLO11l:GM_RM011_000008_001,p1c_local_cluster=GM_RM011:F008:ALT001;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,8,GM_RM011:YOLO11l:GM_RM011_000008_002,YOLO11l,GM_RM011_000008_002,"[15.474,310.96,702.557,424.038]",0.330079,car,,GM_RM011:YOLO11l:GM_RM011_000008_002:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000008_002:color_hsv_mean,none,"{""area_ratio"":0.1618625,""aspect_ratio"":6.07617,""color_hsv_mean"":[0.523487,0.071476,0.60929],""gray_histogram_8"":[0.0,0.0,0.076881,0.317478,0.224931,0.20763,0.034845,0.138236],""edge_density"":0.049496,""area_plausibility"":1.0,""aspect_plausibility"":0.25,""structure_support"":0.618697,""tracker_support"":0.0,""vehicle_likeness"":0.441471}",normalized_detection:YOLO11l:GM_RM011_000008_002,p1c_local_cluster=GM_RM011:F008:ALT002;normalization_action=keep_duplicate_like_context;suppression_reason=;no_benchmark_input=true
GM_RM011,8,GM_RM011:YOLO11l:GM_RM011_000008_003,YOLO11l,GM_RM011_000008_003,"[98.45,310.514,783.352,403.392]",0.269461,car,,GM_RM011:YOLO11l:GM_RM011_000008_003:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000008_003:color_hsv_mean,none,"{""area_ratio"":0.1325254,""aspect_ratio"":7.37423,""color_hsv_mean"":[0.547404,0.064718,0.650053],""gray_histogram_8"":[0.0,0.0,0.048508,0.245303,0.277642,0.187179,0.047398,0.19397],""edge_density"":0.057537,""area_plausibility"":1.0,""aspect_plausibility"":0.25,""structure_support"":0.719216,""tracker_support"":0.0,""vehicle_likeness"":0.432923}",normalized_detection:YOLO11l:GM_RM011_000008_003,p1c_local_cluster=GM_RM011:F008:ALT003;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,8,GM_RM011:YOLO26l:GM_RM011_000008_001,YOLO26l,GM_RM011_000008_001,"[9.065,309.388,604.393,597.619]",0.870576,car,YOLO11l:botsort:bs_0007;YOLO11l:bytetrack:bt_0007;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,GM_RM011:YOLO26l:GM_RM011_000008_001:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000008_001:color_hsv_mean,bottom,"{""area_ratio"":0.3574836,""aspect_ratio"":2.06545,""color_hsv_mean"":[0.584679,0.053784,0.737853],""gray_histogram_8"":[0.0,0.0,0.046082,0.186101,0.1248,0.181693,0.076747,0.384577],""edge_density"":0.038789,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.484865,""tracker_support"":1.0,""vehicle_likeness"":0.89418}",normalized_detection:YOLO26l:GM_RM011_000008_001,p1c_local_cluster=GM_RM011:F008:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM011,9,GM_RM011:YOLO11l:GM_RM011_000009_001,YOLO11l,GM_RM011_000009_001,"[1.766,309.455,673.881,460.416]",0.465671,car,YOLO11l:botsort:bs_0007;YOLO11l:bytetrack:bt_0007;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,GM_RM011:YOLO11l:GM_RM011_000009_001:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000009_001:color_hsv_mean,left,"{""area_ratio"":0.211382,""aspect_ratio"":4.45224,""color_hsv_mean"":[0.533399,0.077809,0.579404],""gray_histogram_8"":[0.0,0.0,0.137673,0.331333,0.191531,0.197917,0.029496,0.112051],""edge_density"":0.041864,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.523297,""tracker_support"":1.0,""vehicle_likeness"":0.761124}",normalized_detection:YOLO11l:GM_RM011_000009_001,p1c_local_cluster=GM_RM011:F009:ALT001;normalization_action=keep_duplicate_like_context;suppression_reason=;no_benchmark_input=true
GM_RM011,9,GM_RM011:YOLO11l:GM_RM011_000009_002,YOLO11l,GM_RM011_000009_002,"[100.163,306.81,778.137,416.015]",0.337485,car,,GM_RM011:YOLO11l:GM_RM011_000009_002:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000009_002:color_hsv_mean,none,"{""area_ratio"":0.1542461,""aspect_ratio"":6.20827,""color_hsv_mean"":[0.544125,0.075261,0.613363],""gray_histogram_8"":[0.0,0.0,0.075154,0.301169,0.28029,0.147425,0.04073,0.155233],""edge_density"":0.05031,""area_plausibility"":1.0,""aspect_plausibility"":0.25,""structure_support"":0.628873,""tracker_support"":0.0,""vehicle_likeness"":0.44521}",normalized_detection:YOLO11l:GM_RM011_000009_002,p1c_local_cluster=GM_RM011:F009:ALT002;normalization_action=keep_duplicate_like_context;suppression_reason=;no_benchmark_input=true
GM_RM011,9,GM_RM011:YOLO26l:GM_RM011_000009_001,YOLO26l,GM_RM011_000009_001,"[8.623,306.67,603.278,597.894]",0.844331,car,YOLO11l:botsort:bs_0007;YOLO11l:bytetrack:bt_0007;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,GM_RM011:YOLO26l:GM_RM011_000009_001:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000009_001:color_hsv_mean,bottom,"{""area_ratio"":0.3607868,""aspect_ratio"":2.04192,""color_hsv_mean"":[0.579775,0.060145,0.711133],""gray_histogram_8"":[0.0,0.0,0.069504,0.221152,0.123139,0.158197,0.081873,0.346136],""edge_density"":0.040346,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.504327,""tracker_support"":1.0,""vehicle_likeness"":0.887592}",normalized_detection:YOLO26l:GM_RM011_000009_001,p1c_local_cluster=GM_RM011:F009:ALT001;normalization_action=keep_duplicate_like_context;suppression_reason=;no_benchmark_input=true
GM_RM011,9,GM_RM011:YOLO26l:GM_RM011_000009_002,YOLO26l,GM_RM011_000009_002,"[171.231,306.07,774.824,595.842]",0.535341,car,,GM_RM011:YOLO26l:GM_RM011_000009_002:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000009_002:color_hsv_mean,none,"{""area_ratio"":0.3643839,""aspect_ratio"":2.083,""color_hsv_mean"":[0.64,0.047931,0.740451],""gray_histogram_8"":[0.0,0.0,0.042801,0.168891,0.165814,0.161024,0.059409,0.402061],""edge_density"":0.036738,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.459223,""tracker_support"":0.0,""vehicle_likeness"":0.597123}",normalized_detection:YOLO26l:GM_RM011_000009_002,p1c_local_cluster=GM_RM011:F009:ALT002;normalization_action=keep_block_auto_grouping;suppression_reason=;no_benchmark_input=true
GM_RM011,9,GM_RM011:YOLO26l:GM_RM011_000009_003,YOLO26l,GM_RM011_000009_003,"[43.69,306.41,653.047,597.628]",0.272198,car,,GM_RM011:YOLO26l:GM_RM011_000009_003:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000009_003:color_hsv_mean,bottom,"{""area_ratio"":0.3697002,""aspect_ratio"":2.09244,""color_hsv_mean"":[0.593218,0.057805,0.716271],""gray_histogram_8"":[0.0,0.0,0.070574,0.199496,0.137684,0.158209,0.079239,0.354798],""edge_density"":0.039943,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.499289,""tracker_support"":0.0,""vehicle_likeness"":0.512462}",normalized_detection:YOLO26l:GM_RM011_000009_003,p1c_local_cluster=;normalization_action=suppress_duplicate_like_for_tracking;suppression_reason=high_overlap_near_center_duplicate_like;no_benchmark_input=true
GM_RM011,10,GM_RM011:YOLO11l:GM_RM011_000010_001,YOLO11l,GM_RM011_000010_001,"[256.137,286.355,797.509,592.863]",0.370875,car,YOLO26l:botsort:bs_0004;YOLO26l:bytetrack:bt_0004,GM_RM011:YOLO11l:GM_RM011_000010_001:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000010_001:color_hsv_mean,right,"{""area_ratio"":0.3456974,""aspect_ratio"":1.76626,""color_hsv_mean"":[0.613101,0.047714,0.737337],""gray_histogram_8"":[0.0,1.2e-05,0.054239,0.160294,0.163942,0.125593,0.139284,0.356635],""edge_density"":0.030578,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.382225,""tracker_support"":1.0,""vehicle_likeness"":0.711965}",normalized_detection:YOLO11l:GM_RM011_000010_001,p1c_local_cluster=GM_RM011:F010:ALT001;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,10,GM_RM011:YOLO11l:GM_RM011_000010_002,YOLO11l,GM_RM011_000010_002,"[74.187,288.132,751.056,430.77]",0.311844,car,,GM_RM011:YOLO11l:GM_RM011_000010_002:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000010_002:color_hsv_mean,none,"{""area_ratio"":0.2011403,""aspect_ratio"":4.74537,""color_hsv_mean"":[0.499827,0.089445,0.561336],""gray_histogram_8"":[0.0,4.1e-05,0.165167,0.33584,0.227825,0.132227,0.030968,0.107932],""edge_density"":0.047773,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.597169,""tracker_support"":0.0,""vehicle_likeness"":0.537687}",normalized_detection:YOLO11l:GM_RM011_000010_002,p1c_local_cluster=GM_RM011:F010:ALT002;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,10,GM_RM011:YOLO11l:GM_RM011_000010_003,YOLO11l,GM_RM011_000010_003,"[2.315,289.335,672.049,470.933]",0.305837,car,YOLO11l:botsort:bs_0007;YOLO11l:bytetrack:bt_0007;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,GM_RM011:YOLO11l:GM_RM011_000010_003:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000010_003:color_hsv_mean,left,"{""area_ratio"":0.2533804,""aspect_ratio"":3.688,""color_hsv_mean"":[0.465613,0.088138,0.569697],""gray_histogram_8"":[0.0,3.3e-05,0.153805,0.353682,0.184132,0.15556,0.037043,0.115745],""edge_density"":0.047236,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.590454,""tracker_support"":1.0,""vehicle_likeness"":0.714839}",normalized_detection:YOLO11l:GM_RM011_000010_003,p1c_local_cluster=GM_RM011:F010:ALT003;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,10,GM_RM011:YOLO11l:GM_RM011_000010_004,YOLO11l,GM_RM011_000010_004,"[156.666,286.084,800.0,392.823]",0.298547,car,,GM_RM011:YOLO11l:GM_RM011_000010_004:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000010_004:color_hsv_mean,right,"{""area_ratio"":0.1430602,""aspect_ratio"":6.02716,""color_hsv_mean"":[0.517349,0.083563,0.592325],""gray_histogram_8"":[0.0,2.9e-05,0.093342,0.332379,0.305286,0.085304,0.041744,0.141917],""edge_density"":0.052456,""area_plausibility"":1.0,""aspect_plausibility"":0.25,""structure_support"":0.655695,""tracker_support"":0.0,""vehicle_likeness"":0.435189}",normalized_detection:YOLO11l:GM_RM011_000010_004,p1c_local_cluster=GM_RM011:F010:ALT004;normalization_action=keep_with_partial_full_context;suppression_reason=;no_benchmark_input=true
GM_RM011,10,GM_RM011:YOLO26l:GM_RM011_000010_001,YOLO26l,GM_RM011_000010_001,"[194.812,283.987,785.55,596.387]",0.808237,car,YOLO26l:botsort:bs_0004;YOLO26l:bytetrack:bt_0004,GM_RM011:YOLO26l:GM_RM011_000010_001:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000010_001:color_hsv_mean,none,"{""area_ratio"":0.3844719,""aspect_ratio"":1.89097,""color_hsv_mean"":[0.595153,0.052304,0.731496],""gray_histogram_8"":[0.0,1.1e-05,0.056478,0.174953,0.157453,0.118617,0.146606,0.345883],""edge_density"":0.035544,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.444298,""tracker_support"":1.0,""vehicle_likeness"":0.868116}",normalized_detection:YOLO26l:GM_RM011_000010_001,p1c_local_cluster=GM_RM011:F010:ALT001;normalization_action=keep_duplicate_like_context;suppression_reason=;no_benchmark_input=true
GM_RM011,10,GM_RM011:YOLO26l:GM_RM011_000010_002,YOLO26l,GM_RM011_000010_002,"[39.757,289.333,650.536,597.693]",0.615023,car,YOLO11l:botsort:bs_0007;YOLO11l:bytetrack:bt_0007;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,GM_RM011:YOLO26l:GM_RM011_000010_002:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000010_002:color_hsv_mean,bottom,"{""area_ratio"":0.3923743,""aspect_ratio"":1.98074,""color_hsv_mean"":[0.547314,0.064931,0.706667],""gray_histogram_8"":[0.0,2.1e-05,0.090403,0.21167,0.122554,0.112744,0.14169,0.320918],""edge_density"":0.041796,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.522447,""tracker_support"":1.0,""vehicle_likeness"":0.811801}",normalized_detection:YOLO26l:GM_RM011_000010_002,p1c_local_cluster=GM_RM011:F010:ALT003;normalization_action=keep_duplicate_like_context;suppression_reason=;no_benchmark_input=true
GM_RM011,11,GM_RM011:YOLO11l:GM_RM011_000011_001,YOLO11l,GM_RM011_000011_001,"[156.675,243.116,800.0,367.87]",0.313157,car,YOLO26l:botsort:bs_0004;YOLO26l:bytetrack:bt_0004,GM_RM011:YOLO11l:GM_RM011_000011_001:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000011_001:color_hsv_mean,right,"{""area_ratio"":0.1672033,""aspect_ratio"":5.15673,""color_hsv_mean"":[0.485208,0.095864,0.557255],""gray_histogram_8"":[0.0,2.5e-05,0.150942,0.357462,0.279888,0.060865,0.03368,0.117138],""edge_density"":0.051322,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.641524,""tracker_support"":1.0,""vehicle_likeness"":0.723456}",normalized_detection:YOLO11l:GM_RM011_000011_001,p1c_local_cluster=GM_RM011:F011:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM011,11,GM_RM011:YOLO26l:GM_RM011_000011_001,YOLO26l,GM_RM011_000011_001,"[220.837,243.67,793.973,596.883]",0.726842,car,YOLO26l:botsort:bs_0004;YOLO26l:bytetrack:bt_0004,GM_RM011:YOLO26l:GM_RM011_000011_001:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000011_001:color_hsv_mean,none,"{""area_ratio"":0.4217488,""aspect_ratio"":1.62263,""color_hsv_mean"":[0.59655,0.054945,0.725504],""gray_histogram_8"":[0.0,1e-05,0.071029,0.164158,0.15516,0.087354,0.220088,0.302202],""edge_density"":0.035502,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.443778,""tracker_support"":1.0,""vehicle_likeness"":0.840379}",normalized_detection:YOLO26l:GM_RM011_000011_001,p1c_local_cluster=GM_RM011:F011:ALT001;normalization_action=keep_duplicate_like_context;suppression_reason=;no_benchmark_input=true
GM_RM011,11,GM_RM011:YOLO26l:GM_RM011_000011_002,YOLO26l,GM_RM011_000011_002,"[67.034,239.828,675.419,598.705]",0.629845,car,YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,GM_RM011:YOLO26l:GM_RM011_000011_002:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000011_002:color_hsv_mean,bottom,"{""area_ratio"":0.4548647,""aspect_ratio"":1.69525,""color_hsv_mean"":[0.546513,0.070367,0.698976],""gray_histogram_8"":[0.0,0.000115,0.099275,0.218209,0.117037,0.080363,0.199045,0.285955],""edge_density"":0.039872,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.498403,""tracker_support"":1.0,""vehicle_likeness"":0.813956}",normalized_detection:YOLO26l:GM_RM011_000011_002,p1c_local_cluster=GM_RM011:F011:ALT002;normalization_action=keep_duplicate_like_context;suppression_reason=;no_benchmark_input=true
GM_RM011,12,GM_RM011:YOLO11l:GM_RM011_000012_001,YOLO11l,GM_RM011_000012_001,"[257.144,233.539,797.698,592.016]",0.441188,car,YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,GM_RM011:YOLO11l:GM_RM011_000012_001:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000012_001:color_hsv_mean,right,"{""area_ratio"":0.4037003,""aspect_ratio"":1.50792,""color_hsv_mean"":[0.584978,0.054624,0.713703],""gray_histogram_8"":[0.0,0.0,0.09964,0.161805,0.155686,0.069275,0.226737,0.286858],""edge_density"":0.03258,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.407248,""tracker_support"":1.0,""vehicle_likeness"":0.738874}",normalized_detection:YOLO11l:GM_RM011_000012_001,p1c_local_cluster=GM_RM011:F012:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM011,12,GM_RM011:YOLO26l:GM_RM011_000012_001,YOLO26l,GM_RM011_000012_001,"[118.625,236.026,729.059,598.625]",0.662986,car,YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,GM_RM011:YOLO26l:GM_RM011_000012_001:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000012_001:color_hsv_mean,bottom,"{""area_ratio"":0.4611313,""aspect_ratio"":1.6835,""color_hsv_mean"":[0.552037,0.067082,0.703052],""gray_histogram_8"":[0.0,0.000275,0.117554,0.182758,0.12707,0.061198,0.233261,0.277885],""edge_density"":0.03724,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.465497,""tracker_support"":1.0,""vehicle_likeness"":0.821275}",normalized_detection:YOLO26l:GM_RM011_000012_001,p1c_local_cluster=GM_RM011:F012:ALT001;normalization_action=keep_duplicate_like_context;suppression_reason=;no_benchmark_input=true
GM_RM011,12,GM_RM011:YOLO26l:GM_RM011_000012_002,YOLO26l,GM_RM011_000012_002,"[197.496,232.907,785.86,595.526]",0.613236,car,,GM_RM011:YOLO26l:GM_RM011_000012_002:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000012_002:color_hsv_mean,none,"{""area_ratio"":0.4444827,""aspect_ratio"":1.62254,""color_hsv_mean"":[0.569444,0.060722,0.709334],""gray_histogram_8"":[0.0,0.000103,0.104926,0.173376,0.144401,0.064469,0.231466,0.281258],""edge_density"":0.037169,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.464613,""tracker_support"":0.0,""vehicle_likeness"":0.624254}",normalized_detection:YOLO26l:GM_RM011_000012_002,p1c_local_cluster=;normalization_action=suppress_duplicate_like_for_tracking;suppression_reason=high_overlap_near_center_duplicate_like;no_benchmark_input=true
GM_RM011,13,GM_RM011:YOLO11l:GM_RM011_000013_001,YOLO11l,GM_RM011_000013_001,"[271.148,253.068,798.545,592.976]",0.520802,car,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,GM_RM011:YOLO11l:GM_RM011_000013_001:gray_histogram_8+edge_density,GM_RM011:YOLO11l:GM_RM011_000013_001:color_hsv_mean,right,"{""area_ratio"":0.3734715,""aspect_ratio"":1.55159,""color_hsv_mean"":[0.601482,0.059099,0.703563],""gray_histogram_8"":[0.0,0.000334,0.13091,0.176237,0.136631,0.053721,0.215168,0.286999],""edge_density"":0.033239,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.415483,""tracker_support"":1.0,""vehicle_likeness"":0.766931}",normalized_detection:YOLO11l:GM_RM011_000013_001,p1c_local_cluster=GM_RM011:F013:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM011,13,GM_RM011:YOLO26l:GM_RM011_000013_001,YOLO26l,GM_RM011_000013_001,"[169.602,253.026,772.916,597.579]",0.790670,car,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,GM_RM011:YOLO26l:GM_RM011_000013_001:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000013_001:color_hsv_mean,bottom,"{""area_ratio"":0.4330698,""aspect_ratio"":1.751,""color_hsv_mean"":[0.576221,0.069311,0.697584],""gray_histogram_8"":[0.0,0.001149,0.146374,0.181162,0.117898,0.047896,0.222232,0.283289],""edge_density"":0.03522,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.44025,""tracker_support"":1.0,""vehicle_likeness"":0.861658}",normalized_detection:YOLO26l:GM_RM011_000013_001,p1c_local_cluster=GM_RM011:F013:ALT001;normalization_action=keep_duplicate_like_context;suppression_reason=;no_benchmark_input=true
GM_RM011,13,GM_RM011:YOLO26l:GM_RM011_000013_002,YOLO26l,GM_RM011_000013_002,"[219.792,252.564,794.31,597.805]",0.604419,car,,GM_RM011:YOLO26l:GM_RM011_000013_002:gray_histogram_8+edge_density,GM_RM011:YOLO26l:GM_RM011_000013_002:color_hsv_mean,bottom,"{""area_ratio"":0.4132245,""aspect_ratio"":1.6641,""color_hsv_mean"":[0.589606,0.064447,0.701974],""gray_histogram_8"":[0.0,0.000596,0.136075,0.179028,0.126617,0.050492,0.225769,0.281422],""edge_density"":0.034833,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.435414,""tracker_support"":0.0,""vehicle_likeness"":0.617752}",normalized_detection:YOLO26l:GM_RM011_000013_002,p1c_local_cluster=;normalization_action=suppress_duplicate_like_for_tracking;suppression_reason=high_overlap_near_center_duplicate_like;no_benchmark_input=true
