scene,canonical_vehicle_id,frame,anchor_id,anchor_role,fit_or_holdout,reference_center_x_px,reference_center_y_px,template_size_px,rough_background_step_dx_px,rough_background_step_dy_px,rough_background_cumulative_dx_px,rough_background_cumulative_dy_px,rough_background_phase_response,structure_center_x_px,structure_center_y_px,structure_dx_from_reference_px,structure_dy_from_reference_px,structure_step_dx_px,structure_step_dy_px,structure_match_quality,phase_center_x_px,phase_center_y_px,phase_dx_from_reference_px,phase_dy_from_reference_px,phase_step_dx_px,phase_step_dy_px,phase_response,method_disagreement_px,valid_fraction,algorithmic_structure_switch_suspected,direct_identity_status,direct_mixing_status,anchor_description,vehicle_region_used_for_fit
GM_RM017,GM_RM017:PV002,330,BG_A_VERTICAL_STRONG_LINE,VERTICAL_STRONG_LINE,FIT,1277.0,875.0,96,0.0,0.0,0.0,0.0,1.0,1277.0,875.0,0.0,0.0,0.0,0.0,1.0,1277.0,875.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,bright vertical line above/right of the discovery shell,false
GM_RM017,GM_RM017:PV002,330,BG_B_FAN_ARC_CENTRAL,FAN_ARC,FIT,1105.0,674.0,112,0.0,0.0,0.0,0.0,1.0,1105.0,674.0,0.0,0.0,0.0,0.0,1.0,1105.0,674.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,central bright fan arc with adjacent arc texture,false
GM_RM017,GM_RM017:PV002,330,BG_C_ISOLATED_HOTSPOT,ISOLATED_HOTSPOT,FIT,893.0,918.0,88,0.0,0.0,0.0,0.0,1.0,893.0,918.0,0.0,0.0,0.0,0.0,1.0,893.0,918.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,isolated bright point and short local ridge left of the shell,false
GM_RM017,GM_RM017:PV002,330,BG_D_NEARBY_NONVEHICLE_CURVE,NEARBY_NONVEHICLE_REGION,HOLDOUT,760.0,970.0,104,0.0,0.0,0.0,0.0,1.0,760.0,970.0,0.0,0.0,0.0,0.0,1.0,760.0,970.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,nearby curved response outside the frozen discovery shell,false
GM_RM017,GM_RM017:PV002,330,BG_E_LEFT_ARC_BRANCH,ADDITIONAL_SPATIAL_BACKGROUND_1,HOLDOUT,617.0,770.0,112,0.0,0.0,0.0,0.0,1.0,617.0,770.0,0.0,0.0,0.0,0.0,1.0,617.0,770.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,left fan-arc branch spatially separated from the vehicle,false
GM_RM017,GM_RM017:PV002,330,BG_F_RIGHT_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_2,FIT,1396.0,968.0,112,0.0,0.0,0.0,0.0,1.0,1396.0,968.0,0.0,0.0,0.0,0.0,1.0,1396.0,968.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,right diagonal bright background fragment,false
GM_RM017,GM_RM017:PV002,330,BG_G_UPPER_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_3,FIT,1277.0,805.0,88,0.0,0.0,0.0,0.0,1.0,1277.0,805.0,0.0,0.0,0.0,0.0,1.0,1277.0,805.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"upper diagonal background fragment, spatially separate from the vehicle shell",false
GM_RM017,GM_RM017:PV002,330,BG_H_FAN_ARC_LEFT,ADDITIONAL_FAN_ARC_SECTION,FIT,980.0,674.0,96,0.0,0.0,0.0,0.0,1.0,980.0,674.0,0.0,0.0,0.0,0.0,1.0,980.0,674.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"left section of the central fan arc, spatially separate from the main arc template",false
GM_RM017,GM_RM017:PV002,331,BG_A_VERTICAL_STRONG_LINE,VERTICAL_STRONG_LINE,FIT,1277.0,875.0,96,6.141953946623289,0.028800368426914247,6.141953946623289,0.028800368426914247,0.5189872674835907,1283.0,875.0,6.0,0.0,6.0,0.0,0.4094105362892151,1283.3962803324648,875.0674616493213,6.396280332464812,0.0674616493213307,6.396280332464805,0.06746164932138043,0.5436990816767017,0.40198156180051003,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,bright vertical line above/right of the discovery shell,false
GM_RM017,GM_RM017:PV002,331,BG_B_FAN_ARC_CENTRAL,FAN_ARC,FIT,1105.0,674.0,112,6.141953946623289,0.028800368426914247,6.141953946623289,0.028800368426914247,0.5189872674835907,1111.0,674.0,6.0,0.0,6.0,0.0,0.3785552978515625,1111.7524571172742,673.7435046836778,6.752457117274162,-0.2564953163222299,6.75245711727424,-0.2564953163222654,0.384818119737837,0.7949726791732644,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,central bright fan arc with adjacent arc texture,false
GM_RM017,GM_RM017:PV002,331,BG_C_ISOLATED_HOTSPOT,ISOLATED_HOTSPOT,FIT,893.0,918.0,88,6.141953946623289,0.028800368426914247,6.141953946623289,0.028800368426914247,0.5189872674835907,899.0,918.0,6.0,0.0,6.0,0.0,0.34554484486579895,899.4715254985097,917.8999406812593,6.4715254985096635,-0.10005931874070484,6.471525498509699,-0.10005931874074747,0.5055288569132487,0.482025064713115,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,isolated bright point and short local ridge left of the shell,false
GM_RM017,GM_RM017:PV002,331,BG_D_NEARBY_NONVEHICLE_CURVE,NEARBY_NONVEHICLE_REGION,HOLDOUT,760.0,970.0,104,6.141953946623289,0.028800368426914247,6.141953946623289,0.028800368426914247,0.5189872674835907,766.0,970.0,6.0,0.0,6.0,0.0,0.36552298069000244,766.3128313805264,970.0988800533569,6.312831380526404,0.09888005335687922,6.312831380526347,0.098880053356865,0.5714383694370098,0.3280864788342806,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,nearby curved response outside the frozen discovery shell,false
GM_RM017,GM_RM017:PV002,331,BG_E_LEFT_ARC_BRANCH,ADDITIONAL_SPATIAL_BACKGROUND_1,HOLDOUT,617.0,770.0,112,6.141953946623289,0.028800368426914247,6.141953946623289,0.028800368426914247,0.5189872674835907,623.0,770.0,6.0,0.0,6.0,0.0,0.3740684390068054,623.3814263987066,770.0900423479796,6.381426398706594,0.09004234797964727,6.381426398706608,0.09004234797959754,0.41634298880894977,0.3919103495188301,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,left fan-arc branch spatially separated from the vehicle,false
GM_RM017,GM_RM017:PV002,331,BG_F_RIGHT_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_2,FIT,1396.0,968.0,112,6.141953946623289,0.028800368426914247,6.141953946623289,0.028800368426914247,0.5189872674835907,1402.0,968.0,6.0,0.0,6.0,0.0,0.393127977848053,1402.0068649330776,968.0724706919748,6.0068649330776225,0.07247069197478595,6.006864933077637,0.07247069197480016,0.6834907947646247,0.07279511317023138,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,right diagonal bright background fragment,false
GM_RM017,GM_RM017:PV002,331,BG_G_UPPER_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_3,FIT,1277.0,805.0,88,6.141953946623289,0.028800368426914247,6.141953946623289,0.028800368426914247,0.5189872674835907,1283.0,805.0,6.0,0.0,6.0,0.0,0.4058007299900055,1283.5753009228765,805.1548325099204,6.575300922876522,0.15483250992042485,6.5753009228765436,0.15483250992043196,0.6564299564597047,0.5957719848993097,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"upper diagonal background fragment, spatially separate from the vehicle shell",false
GM_RM017,GM_RM017:PV002,331,BG_H_FAN_ARC_LEFT,ADDITIONAL_FAN_ARC_SECTION,FIT,980.0,674.0,96,6.141953946623289,0.028800368426914247,6.141953946623289,0.028800368426914247,0.5189872674835907,986.0,674.0,6.0,0.0,6.0,0.0,0.3078928589820862,986.15054095983,673.7065044787743,6.150540959829982,-0.2934955212257364,6.1505409598299465,-0.2934955212257364,0.32032480297817123,0.32985178727132625,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"left section of the central fan arc, spatially separate from the main arc template",false
GM_RM017,GM_RM017:PV002,332,BG_A_VERTICAL_STRONG_LINE,VERTICAL_STRONG_LINE,FIT,1277.0,875.0,96,6.161495403692811,0.022031588450090567,12.3034493503161,0.050831956877004814,0.590418981521018,1289.0,875.0,12.0,0.0,6.0,0.0,0.4595949649810791,1289.5245187524463,874.930365547927,12.524518752446284,-0.0696344520730463,6.128238419981365,-0.1370961013943699,0.7136828232970502,0.18772435477809551,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,bright vertical line above/right of the discovery shell,false
GM_RM017,GM_RM017:PV002,332,BG_B_FAN_ARC_CENTRAL,FAN_ARC,FIT,1105.0,674.0,112,6.161495403692811,0.022031588450090567,12.3034493503161,0.050831956877004814,0.590418981521018,1117.0,674.0,12.0,0.0,6.0,0.0,0.5266820788383484,1117.9453367621732,673.6666959762281,12.945336762173156,-0.33330402377191604,6.192879644898973,-0.07680870744972168,0.5363382151391771,0.20761053671827645,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,central bright fan arc with adjacent arc texture,false
GM_RM017,GM_RM017:PV002,332,BG_C_ISOLATED_HOTSPOT,ISOLATED_HOTSPOT,FIT,893.0,918.0,88,6.161495403692811,0.022031588450090567,12.3034493503161,0.050831956877004814,0.590418981521018,905.0,918.0,12.0,0.0,6.0,0.0,0.3203830420970917,905.604883216184,918.075373073596,12.604883216184021,0.07537307359598344,6.133357717674379,0.1754323923367096,0.4262442143758138,0.22036516318216115,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,isolated bright point and short local ridge left of the shell,false
GM_RM017,GM_RM017:PV002,332,BG_D_NEARBY_NONVEHICLE_CURVE,NEARBY_NONVEHICLE_REGION,HOLDOUT,760.0,970.0,104,6.161495403692811,0.022031588450090567,12.3034493503161,0.050831956877004814,0.590418981521018,772.0,970.0,12.0,0.0,6.0,0.0,0.3541746139526367,772.408606829006,970.1843901640938,12.408606829005976,0.18439016409377018,6.095775448479515,0.08551011073687675,0.5239531477128855,0.1283935962954737,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,nearby curved response outside the frozen discovery shell,false
GM_RM017,GM_RM017:PV002,332,BG_E_LEFT_ARC_BRANCH,ADDITIONAL_SPATIAL_BACKGROUND_1,HOLDOUT,617.0,770.0,112,6.161495403692811,0.022031588450090567,12.3034493503161,0.050831956877004814,0.590418981521018,629.0,770.0,12.0,0.0,6.0,0.0,0.40362313389778137,629.7082042845102,770.2031411086245,12.708204284510202,0.20314110862454982,6.326777885803622,0.11309876064485991,0.3897017778290643,0.3457963509201457,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,left fan-arc branch spatially separated from the vehicle,false
GM_RM017,GM_RM017:PV002,332,BG_F_RIGHT_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_2,FIT,1396.0,968.0,112,6.161495403692811,0.022031588450090567,12.3034493503161,0.050831956877004814,0.590418981521018,1408.0,968.0,12.0,0.0,6.0,0.0,0.4077196419239044,1408.2125705764142,968.1435138671025,12.212570576414237,0.14351386710245606,6.205705643336721,0.0710431751276488,0.6567899980809954,0.21762799551710246,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,right diagonal bright background fragment,false
GM_RM017,GM_RM017:PV002,332,BG_G_UPPER_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_3,FIT,1277.0,805.0,88,6.161495403692811,0.022031588450090567,12.3034493503161,0.050831956877004814,0.590418981521018,1289.0,805.0,12.0,0.0,6.0,0.0,0.4500322937965393,1289.8635602647792,805.194449259619,12.863560264779153,0.19444925961897752,6.288259341902723,0.03961674969858109,0.720346868303087,0.2909689589129243,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"upper diagonal background fragment, spatially separate from the vehicle shell",false
GM_RM017,GM_RM017:PV002,332,BG_H_FAN_ARC_LEFT,ADDITIONAL_FAN_ARC_SECTION,FIT,980.0,674.0,96,6.161495403692811,0.022031588450090567,12.3034493503161,0.050831956877004814,0.590418981521018,992.0,674.0,12.0,0.0,6.0,0.0,0.4623391926288605,992.3498880806451,674.0776856768822,12.349888080645087,0.07768567688219719,6.199347120815126,0.3711811981079478,0.5495390788548522,0.42132500092699476,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"left section of the central fan arc, spatially separate from the main arc template",false
GM_RM017,GM_RM017:PV002,333,BG_A_VERTICAL_STRONG_LINE,VERTICAL_STRONG_LINE,FIT,1277.0,875.0,96,6.139827089334744,-0.09119557316415694,18.443276439650845,-0.040363616287152126,0.5506580893503895,1295.0,875.0,18.0,0.0,6.0,0.0,0.40252363681793213,1295.3082092862303,874.9639551536891,18.308209286230294,-0.03604484631091509,5.783690533783961,0.03358960576218806,0.644909718591306,0.21890191134370418,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,bright vertical line above/right of the discovery shell,false
GM_RM017,GM_RM017:PV002,333,BG_B_FAN_ARC_CENTRAL,FAN_ARC,FIT,1105.0,674.0,112,6.139827089334744,-0.09119557316415694,18.443276439650845,-0.040363616287152126,0.5506580893503895,1123.0,674.0,18.0,0.0,6.0,0.0,0.43179214000701904,1124.204703278807,673.3565266969788,19.204703278807074,-0.6434733030212101,6.259366516633953,-0.31016927924928694,0.5601963579654694,0.4043216191855847,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,central bright fan arc with adjacent arc texture,false
GM_RM017,GM_RM017:PV002,333,BG_C_ISOLATED_HOTSPOT,ISOLATED_HOTSPOT,FIT,893.0,918.0,88,6.139827089334744,-0.09119557316415694,18.443276439650845,-0.040363616287152126,0.5506580893503895,911.0,918.0,18.0,0.0,6.0,0.0,0.35165923833847046,911.6309780908227,917.8058167635893,18.630978090822737,-0.19418323641070856,6.026094874638687,-0.2695563100066565,0.5614314500785168,0.27081644474960065,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,isolated bright point and short local ridge left of the shell,false
GM_RM017,GM_RM017:PV002,333,BG_D_NEARBY_NONVEHICLE_CURVE,NEARBY_NONVEHICLE_REGION,HOLDOUT,760.0,970.0,104,6.139827089334744,-0.09119557316415694,18.443276439650845,-0.040363616287152126,0.5506580893503895,778.0,970.0,18.0,0.0,6.0,0.0,0.31041476130485535,778.580295884835,970.0654622629198,18.58029588483498,0.06546226291982293,6.171689055828985,-0.11892790117391883,0.5799219781642752,0.20885635630519278,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,nearby curved response outside the frozen discovery shell,false
GM_RM017,GM_RM017:PV002,333,BG_E_LEFT_ARC_BRANCH,ADDITIONAL_SPATIAL_BACKGROUND_1,HOLDOUT,617.0,770.0,112,6.139827089334744,-0.09119557316415694,18.443276439650845,-0.040363616287152126,0.5506580893503895,635.0,770.0,18.0,0.0,6.0,0.0,0.35459986329078674,635.366542016889,770.3124714533983,18.366542016888957,0.3124714533983024,5.658337732378797,0.10933034477370285,0.4227586352825165,0.35872862919538384,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,left fan-arc branch spatially separated from the vehicle,false
GM_RM017,GM_RM017:PV002,333,BG_F_RIGHT_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_2,FIT,1396.0,968.0,112,6.139827089334744,-0.09119557316415694,18.443276439650845,-0.040363616287152126,0.5506580893503895,1414.0,968.0,18.0,0.0,6.0,0.0,0.36013656854629517,1414.6440619599207,968.1667498940986,18.64406195992069,0.16674989409864338,6.431491383506518,0.023236026996166004,0.7441479338539971,0.4321165664388903,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,right diagonal bright background fragment,false
GM_RM017,GM_RM017:PV002,333,BG_G_UPPER_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_3,FIT,1277.0,805.0,88,6.139827089334744,-0.09119557316415694,18.443276439650845,-0.040363616287152126,0.5506580893503895,1295.0,805.0,18.0,0.0,6.0,0.0,0.39417287707328796,1296.2203384823433,805.3484275731258,19.220338482343323,0.34842757312583217,6.356778217564106,0.15397831350682623,0.7753485145097897,0.3885872071474134,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"upper diagonal background fragment, spatially separate from the vehicle shell",false
GM_RM017,GM_RM017:PV002,333,BG_H_FAN_ARC_LEFT,ADDITIONAL_FAN_ARC_SECTION,FIT,980.0,674.0,96,6.139827089334744,-0.09119557316415694,18.443276439650845,-0.040363616287152126,0.5506580893503895,998.0,674.0,18.0,0.0,6.0,0.0,0.35998764634132385,998.376100285992,673.6378628681235,18.376100285992038,-0.3621371318764659,6.026212205346944,-0.4398228087587128,0.4801081145803134,0.44060320336279174,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"left section of the central fan arc, spatially separate from the main arc template",false
GM_RM017,GM_RM017:PV002,334,BG_A_VERTICAL_STRONG_LINE,VERTICAL_STRONG_LINE,FIT,1277.0,875.0,96,6.142538519144637,0.04404614895793202,24.58581495879548,0.003682532670779892,0.5159735772799036,1301.0,875.0,24.0,0.0,6.0,0.0,0.46170952916145325,1301.4508212345986,874.9329628215824,24.450821234598607,-0.06703717841764956,6.1426119483682555,-0.03099233210674157,0.6160972714424133,0.1459407155896001,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,bright vertical line above/right of the discovery shell,false
GM_RM017,GM_RM017:PV002,334,BG_B_FAN_ARC_CENTRAL,FAN_ARC,FIT,1105.0,674.0,112,6.142538519144637,0.04404614895793202,24.58581495879548,0.003682532670779892,0.5159735772799036,1129.0,674.0,24.0,0.0,6.0,0.0,0.40885764360427856,1130.439794340323,673.393211310206,25.439794340323033,-0.6067886897940298,6.235091061516023,0.036684613227166096,0.5096623855166965,0.23793605874763357,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,central bright fan arc with adjacent arc texture,false
GM_RM017,GM_RM017:PV002,334,BG_C_ISOLATED_HOTSPOT,ISOLATED_HOTSPOT,FIT,893.0,918.0,88,6.142538519144637,0.04404614895793202,24.58581495879548,0.003682532670779892,0.5159735772799036,917.0,918.0,24.0,0.0,6.0,0.0,0.33468806743621826,917.863612672235,917.7404805673953,24.863612672235035,-0.25951943260474764,6.232634581412277,-0.06533619619400355,0.43391639874305254,0.24163540097007075,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,isolated bright point and short local ridge left of the shell,false
GM_RM017,GM_RM017:PV002,334,BG_D_NEARBY_NONVEHICLE_CURVE,NEARBY_NONVEHICLE_REGION,HOLDOUT,760.0,970.0,104,6.142538519144637,0.04404614895793202,24.58581495879548,0.003682532670779892,0.5159735772799036,784.0,970.0,24.0,0.0,6.0,0.0,0.31329599022865295,784.7823602926001,970.1371503512147,24.78236029260006,0.1371503512147001,6.2020644077651355,0.07168808829485585,0.5707514704663731,0.21440430706691968,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,nearby curved response outside the frozen discovery shell,false
GM_RM017,GM_RM017:PV002,334,BG_E_LEFT_ARC_BRANCH,ADDITIONAL_SPATIAL_BACKGROUND_1,HOLDOUT,617.0,770.0,112,6.142538519144637,0.04404614895793202,24.58581495879548,0.003682532670779892,0.5159735772799036,641.0,770.0,24.0,0.0,6.0,0.0,0.32897114753723145,641.6559988463426,770.6583563513713,24.65599884634264,0.6583563513712534,6.289456829453698,0.34588489797295807,0.42311521371205646,0.45102285835991823,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,left fan-arc branch spatially separated from the vehicle,false
GM_RM017,GM_RM017:PV002,334,BG_F_RIGHT_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_2,FIT,1396.0,968.0,112,6.142538519144637,0.04404614895793202,24.58581495879548,0.003682532670779892,0.5159735772799036,1420.0,968.0,24.0,0.0,6.0,0.0,0.3854570686817169,1420.8438453960462,968.2718021087484,24.843845396046163,0.27180210874837485,6.199783436125479,0.1050522146497812,0.6317218454678853,0.22571971370025926,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,right diagonal bright background fragment,false
GM_RM017,GM_RM017:PV002,334,BG_G_UPPER_DIAGONAL_FRAGMENT,ADDITIONAL_SPATIAL_BACKGROUND_3,FIT,1277.0,805.0,88,6.142538519144637,0.04404614895793202,24.58581495879548,0.003682532670779892,0.5159735772799036,1301.0,805.0,24.0,0.0,6.0,0.0,0.4419154226779938,1302.2706789852546,805.1780802775324,25.270678985254563,0.1780802775324446,6.050340502911226,-0.17034729559333783,0.7978810494034378,0.1776298605227149,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"upper diagonal background fragment, spatially separate from the vehicle shell",false
GM_RM017,GM_RM017:PV002,334,BG_H_FAN_ARC_LEFT,ADDITIONAL_FAN_ARC_SECTION,FIT,980.0,674.0,96,6.142538519144637,0.04404614895793202,24.58581495879548,0.003682532670779892,0.5159735772799036,1004.0,674.0,24.0,0.0,6.0,0.0,0.16702163219451904,1004.3448500996233,673.3114571568142,24.344850099623272,-0.6885428431858145,5.96874981363122,-0.32640571130930596,0.32440174867709476,0.32789825025976804,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,"left section of the central fan arc, spatially separate from the main arc template",false
GM_RM017,GM_RM017:PV002,335,BG_A_VERTICAL_STRONG_LINE,VERTICAL_STRONG_LINE,FIT,1277.0,875.0,96,6.1418726793557425,0.013552268408091095,30.727687638151224,0.017234801078870987,0.508976356926133,1307.0,875.0,30.0,0.0,6.0,0.0,0.4847416579723358,1307.7779612234597,874.9251162594446,30.77796122345967,-0.07488374055537861,6.327139988861148,-0.007846562137785895,0.713386295363307,0.32723407654071485,1.0,false,CONFIRMED_CONTINUOUS_330_350,NO_VEHICLE_MIXING_OBSERVED,bright vertical line above/right of the discovery shell,false
