scene,atomic_tracklet_id,frame_start,frame_end,frame_count,observation_count,source_track_ids,detector_sources,entry_boundary_state,exit_boundary_state,split_reason,known_identity_constraints,purity_risk,notes
GM_RM019,GM_RM019:AT0180,137,137,1,1,"[""YOLO26l:botsort:bs_0070"",""YOLO26l:bytetrack:bt_0075""]","[""YOLO11l""]",right,right,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0038,137,143,7,7,"[""YOLO11l:botsort:bs_0079"",""YOLO11l:bytetrack:bt_0091"",""YOLO26l:botsort:bs_0070"",""YOLO26l:bytetrack:bt_0075""]","[""YOLO26l""]",right,right,tracker_seed_start,[],boundary,seed=YOLO26l:botsort:bs_0070;credible=7;coverage_score=840
GM_RM019,GM_RM019:AT0021,138,143,6,6,"[""YOLO11l:botsort:bs_0079"",""YOLO11l:bytetrack:bt_0091"",""YOLO26l:botsort:bs_0070"",""YOLO26l:bytetrack:bt_0075""]","[""YOLO11l""]",right,right,tracker_seed_start,[],boundary,seed=YOLO11l:botsort:bs_0079;credible=6;coverage_score=720
GM_RM019,GM_RM019:AT0181,145,145,1,1,[],"[""YOLO11l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0182,147,147,1,1,[],"[""YOLO11l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0183,147,147,1,1,[],"[""YOLO26l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0184,148,148,1,1,[],"[""YOLO11l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0185,148,148,1,1,[],"[""YOLO26l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0022,149,163,15,15,"[""YOLO11l:botsort:bs_0082"",""YOLO11l:bytetrack:bt_0095"",""YOLO26l:botsort:bs_0072"",""YOLO26l:bytetrack:bt_0078""]","[""YOLO11l""]",left,bottom,tracker_seed_start,[],boundary,seed=YOLO11l:botsort:bs_0082;credible=14;coverage_score=1600
GM_RM019,GM_RM019:AT0039,149,170,22,22,"[""YOLO11l:botsort:bs_0082"",""YOLO11l:bytetrack:bt_0095"",""YOLO26l:botsort:bs_0072"",""YOLO26l:bytetrack:bt_0078""]","[""YOLO26l""]",left,bottom,tracker_seed_start,[],boundary,seed=YOLO26l:botsort:bs_0072;credible=22;coverage_score=2400
GM_RM019,GM_RM019:AT0186,162,162,1,1,[],"[""YOLO11l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
GM_RM019,GM_RM019:AT0187,163,163,1,1,[],"[""YOLO11l""]",left,left,supplement_singleton,[],boundary,seed=untracked;credible=0;coverage_score=0
